period,tail,head,kin_in_org,owner_of,prior_comembership,is_shareholder
2012,1139,5103,0,1,0,0
2012,1139,5111,0,0,1,0
2012,1139,5189,0,0,1,0
2012,1139,5349,0,0,1,0
2012,1139,5416,0,0,1,0
2012,1139,5425,0,0,1,0
2012,1143,2634,0,0,1,0
2012,1148,2921,0,0,1,0
2012,1148,2987,0,0,1,0
2012,1148,4694,0,0,1,0
2012,1148,4695,0,0,1,0
2012,1153,3534,0,0,1,0
2012,1153,3939,0,0,1,0
2012,1153,3961,0,0,1,0
2012,1153,4333,0,0,1,0
2012,1153,5462,0,0,1,0
2012,1153,5481,0,0,1,0
2012,1154,3353,0,0,0,1
2012,1154,3527,0,0,0,1
2012,1154,3666,0,0,0,1
2012,1154,3939,0,1,1,0
2012,1154,3961,0,0,1,0
2012,1154,4333,0,0,1,0
2012,1154,5462,0,0,1,0
2012,1154,5481,0,0,1,0
2012,1155,2855,0,0,0,1
2012,1155,3534,0,0,1,1
2012,1155,3666,0,0,1,0
2012,1155,3939,0,1,1,0
2012,1155,3961,0,0,1,0
2012,1155,4333,0,0,1,0
2012,1155,5462,0,0,1,0
2012,1155,5481,0,0,1,0
2012,1159,3534,0,0,1,0
2012,1159,3666,0,0,1,0
2012,1159,3939,0,1,1,0
2012,1159,3961,0,0,1,0
2012,1159,4333,0,0,1,0
2012,1160,4547,0,0,0,1
2012,1160,5496,0,0,1,0
2012,1161,3666,0,0,1,0
2012,1161,3939,0,1,1,0
2012,1161,3961,0,0,1,0
2012,1161,4333,0,0,1,0
2012,1161,5462,0,0,1,0
2012,1161,5481,0,0,1,0
2012,1162,3534,0,0,1,0
2012,1162,3939,0,0,1,0
2012,1162,3961,0,0,1,0
2012,1162,4333,0,0,1,0
2012,1162,5462,0,0,1,0
2012,1162,5481,0,0,1,0
2012,1164,5497,0,0,1,0
2012,1167,3587,0,0,1,0
2012,1168,3587,0,0,1,0
2012,1171,4024,0,0,0,1
2012,1172,4185,0,0,1,0
2012,1173,3159,0,0,1,0
2012,1173,3456,0,0,1,0
2012,1173,3846,0,1,0,1
2012,1173,3847,0,0,1,0
2012,1173,3903,0,0,1,0
2012,1173,4161,0,0,1,0
2012,1173,4169,0,0,1,0
2012,1173,4264,0,0,1,0
2012,1173,5047,0,0,1,0
2012,1173,5435,0,0,1,0
2012,1174,3620,0,0,1,0
2012,1176,3618,0,0,1,0
2012,1176,3990,0,0,1,0
2012,1179,3765,0,0,1,0
2012,1187,4361,0,1,0,0
2012,1187,4855,0,1,0,0
2012,1188,4761,0,0,0,1
2012,1208,3127,0,0,0,1
2012,1208,3500,0,0,0,1
2012,1208,5104,0,0,0,1
2012,1208,5145,0,0,0,1
2012,1210,2794,0,0,0,1
2012,1210,3978,0,0,0,1
2012,1213,4859,0,0,0,1
2012,1225,3127,0,0,0,1
2012,1225,3500,0,0,0,1
2012,1225,4928,0,0,0,1
2012,1225,5104,0,0,0,1
2012,1225,5145,0,0,0,1
2012,1226,3127,0,0,0,1
2012,1226,3500,0,0,0,1
2012,1226,5104,0,0,0,1
2012,1227,5157,0,0,1,0
2012,1234,4413,0,0,1,0
2012,1234,4972,0,1,0,0
2012,1234,5014,0,1,0,0
2012,1239,2905,0,0,1,0
2012,1239,3024,0,0,1,0
2012,1239,3047,0,0,1,0
2012,1239,3729,0,0,1,0
2012,1239,3889,0,0,1,0
2012,1239,4195,0,0,1,0
2012,1239,4303,0,0,1,0
2012,1239,4815,0,0,1,0
2012,1239,5106,0,0,1,0
2012,1239,5232,0,0,1,0
2012,1239,5401,0,0,1,0
2012,1239,5426,0,0,1,0
2012,1239,5444,0,0,1,0
2012,1241,3648,0,0,0,1
2012,1244,3765,0,0,1,0
2012,1244,4841,0,0,1,0
2012,1244,4987,0,0,1,0
2012,1248,4140,0,0,0,1
2012,1250,2837,0,1,0,0
2012,1250,3008,0,0,1,0
2012,1250,3089,0,0,1,0
2012,1250,3222,0,1,0,0
2012,1250,3556,0,0,1,0
2012,1250,3631,0,0,1,0
2012,1250,3641,0,0,1,0
2012,1250,3694,0,1,1,0
2012,1250,3695,0,0,1,0
2012,1250,3773,0,0,0,1
2012,1250,3816,0,0,1,0
2012,1250,3933,0,0,1,0
2012,1250,3953,0,0,1,0
2012,1250,4875,0,0,1,0
2012,1250,5443,0,0,1,0
2012,1252,5344,0,0,0,1
2012,1254,2656,0,0,0,1
2012,1254,3159,0,0,1,0
2012,1254,3456,0,0,1,0
2012,1254,3847,0,0,1,0
2012,1254,3903,0,0,1,0
2012,1254,4063,0,0,0,1
2012,1254,4161,0,0,1,0
2012,1254,4169,0,0,1,0
2012,1254,4264,0,0,1,0
2012,1254,5047,0,0,1,0
2012,1254,5435,0,0,1,0
2012,1256,3305,0,0,1,0
2012,1256,4889,0,0,1,0
2012,1256,5063,0,0,1,0
2012,1261,5320,0,0,1,0
2012,1263,2700,0,0,1,0
2012,1263,5157,0,0,1,0
2012,1274,4345,0,0,0,1
2012,1282,5108,0,0,0,1
2012,1286,4494,0,0,1,0
2012,1287,4455,0,0,1,0
2012,1288,2849,0,0,0,1
2012,1289,2744,0,0,1,0
2012,1289,2855,0,0,1,0
2012,1289,3179,0,0,1,0
2012,1289,3220,0,0,1,0
2012,1289,3247,0,0,1,0
2012,1289,3531,0,0,1,0
2012,1289,3533,0,0,1,0
2012,1289,3775,0,0,1,1
2012,1289,4178,0,0,1,0
2012,1289,4180,0,1,1,0
2012,1289,4227,0,0,1,0
2012,1289,4829,0,0,1,0
2012,1289,5251,0,0,1,0
2012,1289,5357,0,0,0,1
2012,1289,5403,0,0,1,0
2012,1289,5404,0,0,1,0
2012,1289,5409,0,0,1,0
2012,1289,5487,0,0,1,0
2012,1290,3775,0,1,0,0
2012,1295,3775,0,0,1,0
2012,1295,4829,0,0,1,0
2012,1295,5192,0,0,0,1
2012,1295,5271,0,1,0,0
2012,1295,5487,0,0,1,0
2012,1296,2744,0,0,1,0
2012,1296,2855,0,0,1,0
2012,1296,3002,1,0,0,0
2012,1296,3179,0,0,1,0
2012,1296,3220,0,0,1,0
2012,1296,3247,0,0,1,0
2012,1296,3531,0,0,1,0
2012,1296,3533,0,0,1,0
2012,1296,3775,0,0,1,0
2012,1296,4178,0,0,1,0
2012,1296,4180,0,1,1,0
2012,1296,4227,0,0,1,0
2012,1296,4829,0,0,1,0
2012,1296,5192,0,0,0,1
2012,1296,5251,0,0,1,0
2012,1296,5271,0,1,0,0
2012,1296,5356,0,0,1,0
2012,1296,5403,0,0,1,0
2012,1296,5404,0,0,1,0
2012,1296,5409,0,0,1,0
2012,1296,5461,0,0,1,0
2012,1296,5487,0,0,1,0
2012,1299,4538,0,0,0,1
2012,1302,4112,0,0,0,1
2012,1309,4927,0,0,1,0
2012,1309,4961,0,0,1,0
2012,1309,5199,0,0,1,0
2012,1309,5256,0,0,1,0
2012,1309,5257,0,0,1,0
2012,1311,3766,0,0,1,0
2012,1313,4927,0,0,1,0
2012,1313,4961,0,0,1,0
2012,1313,5199,0,0,1,1
2012,1313,5256,0,0,1,0
2012,1313,5257,0,0,1,0
2012,1326,3775,0,0,1,0
2012,1326,4829,0,0,1,0
2012,1326,5192,0,0,0,1
2012,1326,5271,0,1,0,0
2012,1326,5487,0,0,1,0
2012,1327,3002,0,0,1,0
2012,1327,3775,1,0,0,0
2012,1327,4829,1,0,0,0
2012,1327,5487,1,0,0,0
2012,1334,4890,0,0,0,1
2012,1335,2713,0,0,0,1
2012,1335,5199,0,0,0,1
2012,1336,4434,0,0,0,1
2012,1338,4926,0,1,0,0
2012,1338,4927,0,0,1,1
2012,1338,5199,0,0,1,1
2012,1338,5256,0,0,1,0
2012,1338,5257,0,0,1,0
2012,1346,4911,0,0,0,1
2012,1352,3202,0,0,1,1
2012,1353,2921,0,0,1,0
2012,1353,2987,0,0,1,0
2012,1353,3145,0,0,1,0
2012,1353,4018,0,0,1,0
2012,1353,4654,0,0,1,0
2012,1353,4694,0,0,1,0
2012,1353,4695,0,0,1,0
2012,1353,5474,0,0,1,0
2012,1355,3146,0,0,1,0
2012,1358,2856,0,0,1,0
2012,1358,2946,0,0,1,0
2012,1358,4577,0,0,1,0
2012,1358,5189,0,0,1,0
2012,1358,5416,0,0,1,0
2012,1361,4547,0,0,0,1
2012,1362,4184,0,0,1,0
2012,1362,4950,0,0,1,0
2012,1362,5212,0,0,1,0
2012,1363,4184,0,0,1,0
2012,1363,4950,0,0,1,0
2012,1363,5212,0,0,1,0
2012,1367,4234,0,0,0,1
2012,1370,2691,0,0,1,0
2012,1370,2841,0,0,1,0
2012,1370,3128,0,0,1,0
2012,1370,3482,0,0,1,0
2012,1370,3588,0,0,1,0
2012,1370,3722,0,0,1,0
2012,1370,3904,0,0,1,0
2012,1370,3987,0,0,1,0
2012,1370,4680,0,0,1,0
2012,1370,4718,0,0,1,0
2012,1370,4721,0,0,1,0
2012,1370,4820,0,0,1,0
2012,1370,5085,0,0,1,0
2012,1370,5097,0,0,1,0
2012,1371,2691,0,0,1,0
2012,1371,2841,0,0,1,0
2012,1371,3128,0,0,1,0
2012,1371,3482,0,1,1,0
2012,1371,3588,0,1,1,0
2012,1371,3722,0,1,1,0
2012,1371,3904,0,1,1,0
2012,1371,3987,0,0,1,0
2012,1371,4474,0,1,0,0
2012,1371,4680,0,0,1,0
2012,1371,4718,0,1,0,0
2012,1371,4721,0,1,0,0
2012,1371,4820,0,0,1,0
2012,1371,5085,0,0,1,0
2012,1371,5097,0,0,1,0
2012,1372,2691,0,0,1,0
2012,1372,2841,0,0,1,0
2012,1372,3128,0,0,1,0
2012,1372,3482,0,1,1,0
2012,1372,3588,0,1,1,0
2012,1372,3722,0,1,1,0
2012,1372,3904,0,1,1,0
2012,1372,3987,0,0,1,0
2012,1372,4474,0,1,0,0
2012,1372,4680,0,0,1,0
2012,1372,4718,0,1,1,0
2012,1372,4721,0,1,1,0
2012,1372,4820,0,0,1,0
2012,1372,5085,0,0,1,0
2012,1372,5097,0,0,1,0
2012,1374,3738,0,0,1,0
2012,1374,4398,0,0,1,0
2012,1374,4480,0,0,1,0
2012,1374,4962,0,0,1,0
2012,1377,2769,0,0,1,0
2012,1377,3798,0,1,1,0
2012,1377,5146,0,0,1,0
2012,1378,3798,0,0,0,1
2012,1379,3798,0,0,0,1
2012,1380,2769,0,0,1,0
2012,1380,3798,0,1,1,1
2012,1380,5146,0,0,1,0
2012,1381,2769,0,0,1,0
2012,1381,3798,0,1,1,1
2012,1381,5146,0,0,1,0
2012,1382,3527,0,0,1,1
2012,1383,3006,0,1,0,1
2012,1383,4727,0,0,0,1
2012,1384,4435,0,0,1,0
2012,1385,4435,0,0,1,0
2012,1385,4957,0,0,0,1
2012,1386,4957,0,0,0,1
2012,1389,2971,0,0,0,1
2012,1391,3034,0,0,0,1
2012,1395,3812,0,0,0,1
2012,1395,3813,0,0,0,1
2012,1395,4279,0,0,0,1
2012,1395,4486,0,0,0,1
2012,1400,3275,0,0,1,0
2012,1400,3290,0,0,1,0
2012,1400,3556,0,0,1,0
2012,1400,3596,0,0,1,0
2012,1400,3726,0,0,1,0
2012,1400,4117,0,0,1,0
2012,1400,4167,0,0,1,0
2012,1400,4875,0,0,1,0
2012,1400,5502,0,0,1,0
2012,1401,3089,0,0,1,0
2012,1401,3290,0,0,1,0
2012,1401,3556,0,0,1,0
2012,1401,3631,0,0,1,0
2012,1401,3726,0,0,1,0
2012,1401,3933,0,0,1,0
2012,1401,3953,0,0,1,0
2012,1401,3956,0,0,1,0
2012,1401,4117,0,0,1,0
2012,1401,4167,0,0,1,0
2012,1401,4875,0,0,1,0
2012,1401,5443,0,0,1,0
2012,1401,5502,0,0,1,0
2012,1405,2708,0,0,1,0
2012,1405,3045,0,0,1,0
2012,1405,3047,0,1,1,0
2012,1405,3132,0,0,1,0
2012,1405,3133,0,0,1,0
2012,1405,3135,0,0,1,0
2012,1405,3729,0,0,1,0
2012,1405,4643,0,0,1,0
2012,1405,4645,0,0,1,0
2012,1405,4652,0,0,1,0
2012,1405,4949,0,0,1,0
2012,1405,5176,0,0,1,0
2012,1405,5232,0,0,1,0
2012,1405,5244,0,0,1,0
2012,1405,5401,0,0,1,0
2012,1405,5421,0,0,1,0
2012,1405,5422,0,0,1,0
2012,1405,5460,0,0,1,0
2012,1407,4199,0,0,1,0
2012,1408,3123,0,0,1,0
2012,1408,3195,0,0,1,0
2012,1408,3805,0,0,1,0
2012,1408,4125,0,0,1,0
2012,1408,4215,0,0,1,0
2012,1408,5442,0,0,1,0
2012,1410,4390,0,0,0,1
2012,1412,2650,0,0,1,0
2012,1412,2711,0,1,0,0
2012,1412,4001,0,0,1,0
2012,1412,4162,0,0,1,0
2012,1412,4355,0,0,1,0
2012,1412,4554,0,0,1,0
2012,1412,4758,0,0,1,0
2012,1412,5255,0,0,1,0
2012,1412,5372,0,0,1,0
2012,1413,5431,0,0,1,0
2012,1415,2744,0,0,1,0
2012,1415,2855,0,0,1,0
2012,1415,3179,0,0,1,0
2012,1415,3220,0,1,1,0
2012,1415,3247,0,0,1,0
2012,1415,3531,0,0,1,0
2012,1415,3533,0,0,1,0
2012,1415,3625,0,1,0,0
2012,1415,3775,0,0,1,0
2012,1415,4178,0,0,1,0
2012,1415,4180,0,0,1,0
2012,1415,4227,0,0,1,0
2012,1415,5403,0,0,1,0
2012,1415,5404,0,0,1,0
2012,1415,5409,0,0,1,0
2012,1417,4326,0,1,0,0
2012,1420,3187,0,0,1,0
2012,1420,3392,0,0,1,0
2012,1423,3159,0,0,1,0
2012,1423,3456,0,0,1,0
2012,1423,3847,0,0,1,0
2012,1423,3903,0,0,1,0
2012,1423,4161,0,0,1,0
2012,1423,4169,0,0,1,0
2012,1423,4264,0,0,1,0
2012,1423,5047,0,0,1,0
2012,1423,5435,0,0,1,0
2012,1423,5467,0,0,1,0
2012,1426,3421,0,0,1,0
2012,1426,4392,0,0,1,0
2012,1426,5183,0,0,1,0
2012,1426,5234,0,0,1,0
2012,1426,5457,0,0,1,0
2012,1426,5476,0,0,1,0
2012,1427,2672,0,0,1,0
2012,1427,3025,0,0,1,0
2012,1427,3177,0,0,1,0
2012,1428,3927,0,0,1,0
2012,1428,4825,0,0,1,0
2012,1431,4233,0,0,1,0
2012,1432,3035,0,0,0,1
2012,1434,3021,0,0,1,0
2012,1434,3696,0,0,1,0
2012,1434,4209,0,0,1,0
2012,1434,4530,0,0,1,0
2012,1434,4884,0,0,1,0
2012,1436,2852,0,0,1,0
2012,1436,2969,0,0,1,0
2012,1436,2996,0,0,1,0
2012,1436,3101,0,0,1,0
2012,1436,3284,0,0,1,0
2012,1436,3298,0,0,1,0
2012,1436,3308,0,0,1,0
2012,1436,3336,0,0,1,0
2012,1436,3403,0,0,1,0
2012,1436,3820,0,0,1,0
2012,1436,3821,0,0,1,0
2012,1436,3823,0,0,1,0
2012,1436,3899,0,0,1,0
2012,1436,4328,0,0,1,0
2012,1436,4532,0,0,1,0
2012,1436,4654,1,0,1,0
2012,1436,4695,1,0,1,0
2012,1436,4993,0,0,1,0
2012,1436,5074,0,0,1,0
2012,1436,5076,0,0,1,0
2012,1436,5081,0,0,1,0
2012,1436,5083,0,0,1,0
2012,1436,5090,0,0,1,0
2012,1436,5313,0,0,1,0
2012,1436,5450,0,0,1,0
2012,1436,5474,1,0,1,0
2012,1437,2852,0,0,1,0
2012,1437,2921,0,0,1,0
2012,1437,2969,0,0,1,0
2012,1437,2987,0,0,1,0
2012,1437,2996,0,0,1,0
2012,1437,3101,0,0,1,0
2012,1437,3145,1,0,1,0
2012,1437,3284,0,0,1,0
2012,1437,3298,0,0,1,0
2012,1437,3308,0,0,1,0
2012,1437,3336,0,0,1,0
2012,1437,3403,0,0,1,0
2012,1437,3820,0,0,1,0
2012,1437,3821,0,0,1,0
2012,1437,3823,0,0,1,0
2012,1437,3899,0,0,1,0
2012,1437,4018,1,0,1,0
2012,1437,4328,0,0,1,0
2012,1437,4532,0,0,1,0
2012,1437,4654,1,0,1,0
2012,1437,4694,0,0,1,0
2012,1437,4695,1,0,1,0
2012,1437,4993,0,0,1,0
2012,1437,5074,0,0,1,0
2012,1437,5076,0,0,1,0
2012,1437,5081,0,0,1,0
2012,1437,5083,0,0,1,0
2012,1437,5090,0,0,1,0
2012,1437,5313,0,0,1,0
2012,1437,5450,0,0,1,0
2012,1438,2921,0,0,1,0
2012,1438,2987,0,0,1,0
2012,1438,3145,1,0,1,0
2012,1438,4018,1,0,1,0
2012,1438,4654,1,0,1,0
2012,1438,4694,0,0,1,0
2012,1438,4695,1,0,1,0
2012,1438,5474,1,0,1,0
2012,1439,2852,0,0,1,0
2012,1439,2969,0,0,1,0
2012,1439,2996,0,0,1,0
2012,1439,3101,0,0,1,0
2012,1439,3284,0,0,1,0
2012,1439,3298,0,0,1,0
2012,1439,3308,0,0,1,0
2012,1439,3336,0,0,1,0
2012,1439,3403,0,0,1,0
2012,1439,3820,0,0,1,0
2012,1439,3821,0,0,1,0
2012,1439,3823,0,0,1,0
2012,1439,3899,0,0,1,0
2012,1439,4328,0,0,1,0
2012,1439,4532,0,0,1,0
2012,1439,4654,0,0,1,0
2012,1439,4695,0,0,1,0
2012,1439,4993,0,0,1,0
2012,1439,5074,0,0,1,0
2012,1439,5076,0,0,1,0
2012,1439,5081,0,0,1,0
2012,1439,5083,0,0,1,0
2012,1439,5090,0,0,1,0
2012,1439,5313,0,0,1,0
2012,1439,5450,0,0,1,0
2012,1439,5474,0,0,1,0
2012,1440,3134,0,0,1,0
2012,1440,3879,0,0,1,0
2012,1440,4468,0,0,1,0
2012,1444,3025,0,0,1,0
2012,1444,3177,0,0,1,0
2012,1446,4065,0,0,0,1
2012,1447,4344,0,0,1,0
2012,1448,4344,0,0,1,0
2012,1449,4344,0,0,1,0
2012,1451,2663,0,0,1,0
2012,1451,2665,0,0,1,0
2012,1451,2671,0,0,1,0
2012,1451,2701,0,0,1,0
2012,1451,2766,0,0,1,0
2012,1451,2905,0,0,1,0
2012,1451,3024,0,0,1,0
2012,1451,3047,0,0,1,0
2012,1451,3144,0,0,1,0
2012,1451,3501,0,0,1,0
2012,1451,3729,0,0,1,0
2012,1451,3745,0,0,1,0
2012,1451,3757,0,0,1,0
2012,1451,3889,0,0,1,0
2012,1451,3965,0,0,1,0
2012,1451,4153,0,0,1,0
2012,1451,4195,0,0,1,0
2012,1451,4609,0,0,1,0
2012,1451,4815,0,0,1,0
2012,1451,5106,0,0,1,0
2012,1451,5224,0,0,1,0
2012,1451,5226,0,0,1,0
2012,1451,5232,0,0,1,0
2012,1451,5401,0,0,1,0
2012,1451,5426,0,0,1,0
2012,1451,5444,0,0,1,0
2012,1458,2885,0,0,0,1
2012,1464,4684,0,1,1,0
2012,1465,2717,0,0,1,0
2012,1467,5429,0,0,1,0
2012,1468,4323,0,0,1,0
2012,1468,5429,0,0,1,0
2012,1474,2647,0,0,0,1
2012,1474,2954,0,0,0,1
2012,1474,4306,0,0,0,1
2012,1476,2984,0,0,1,0
2012,1476,3283,0,0,1,0
2012,1476,4583,0,0,1,0
2012,1476,4951,0,0,1,0
2012,1476,5254,0,0,1,0
2012,1486,2984,0,0,1,0
2012,1486,3283,0,0,1,0
2012,1486,4583,0,0,1,0
2012,1486,4951,0,0,1,0
2012,1486,5254,0,0,1,0
2012,1487,2855,0,0,0,1
2012,1487,2856,0,0,0,1
2012,1487,2984,0,0,1,0
2012,1487,4908,0,0,0,1
2012,1490,3187,0,0,1,0
2012,1490,3392,0,0,1,0
2012,1493,2669,0,0,1,0
2012,1493,2777,0,0,1,0
2012,1493,3187,0,0,1,0
2012,1493,3392,0,0,1,0
2012,1493,4334,0,0,1,0
2012,1493,5060,0,0,1,0
2012,1493,5094,0,0,1,0
2012,1497,3862,0,0,0,1
2012,1497,5321,0,0,0,1
2012,1506,2933,0,0,0,1
2012,1506,3684,1,0,0,0
2012,1506,4908,0,0,0,1
2012,1508,2651,0,0,1,0
2012,1508,5368,0,0,1,0
2012,1508,5369,0,0,1,0
2012,1508,5373,0,0,1,0
2012,1508,5376,0,0,1,0
2012,1509,3862,0,0,0,1
2012,1510,4647,0,0,0,1
2012,1511,2933,0,0,0,1
2012,1512,3406,0,0,1,0
2012,1512,3797,0,0,1,0
2012,1512,4908,0,0,0,1
2012,1513,2720,1,0,0,0
2012,1513,3458,1,0,0,0
2012,1513,4441,1,0,0,0
2012,1513,4908,0,0,0,1
2012,1514,4172,0,0,0,1
2012,1518,2669,0,0,1,0
2012,1518,2777,0,0,1,0
2012,1518,3187,0,0,1,0
2012,1518,3392,0,0,1,0
2012,1518,4334,0,0,1,0
2012,1518,5060,0,0,1,0
2012,1518,5094,0,0,1,0
2012,1522,2984,0,0,1,0
2012,1522,3283,0,0,1,0
2012,1522,4583,0,0,1,0
2012,1522,4951,0,0,1,0
2012,1522,5254,0,0,1,0
2012,1528,4752,0,1,0,1
2012,1529,4796,0,0,1,0
2012,1530,4906,0,0,1,0
2012,1531,5149,0,0,1,0
2012,1532,2986,0,0,0,1
2012,1535,5011,0,0,0,1
2012,1537,2833,0,0,1,0
2012,1537,4520,0,0,1,0
2012,1537,4521,0,0,1,0
2012,1537,4522,0,0,1,0
2012,1537,4523,0,0,1,0
2012,1537,5413,0,0,1,0
2012,1542,5396,0,0,1,0
2012,1546,5231,0,0,1,0
2012,1547,3939,0,0,1,0
2012,1547,3961,0,0,1,0
2012,1547,4333,0,0,1,0
2012,1547,5462,0,0,1,0
2012,1547,5481,0,0,1,0
2012,1549,2625,0,0,1,0
2012,1549,4637,0,0,1,0
2012,1552,2703,0,0,1,0
2012,1554,2954,0,0,1,0
2012,1554,3012,0,0,1,0
2012,1554,4129,0,0,1,0
2012,1554,4306,0,0,1,0
2012,1555,5500,0,0,1,0
2012,1558,5489,0,0,1,0
2012,1568,3803,0,0,1,0
2012,1568,5336,0,0,1,0
2012,1570,2604,0,1,0,0
2012,1570,2639,0,1,0,0
2012,1570,2733,0,1,0,0
2012,1570,2784,0,1,0,0
2012,1570,2808,0,1,0,0
2012,1570,2958,0,1,0,0
2012,1570,3002,0,1,0,0
2012,1570,3004,0,1,0,0
2012,1570,3078,0,1,0,0
2012,1570,3332,0,1,0,0
2012,1570,3649,0,1,0,0
2012,1570,3824,0,1,0,0
2012,1570,3968,0,1,0,0
2012,1570,4156,0,1,0,0
2012,1570,4238,0,1,0,0
2012,1570,4292,0,1,0,0
2012,1570,4355,0,1,0,0
2012,1570,4488,0,1,0,0
2012,1570,4600,0,1,0,0
2012,1570,4718,0,1,0,0
2012,1570,4821,0,1,0,0
2012,1570,4836,0,1,0,0
2012,1570,5011,0,1,0,0
2012,1570,5234,0,1,0,0
2012,1570,5238,0,1,0,0
2012,1571,5431,0,0,1,0
2012,1573,4199,0,0,1,0
2012,1578,4199,0,0,1,0
2012,1580,3536,0,0,0,1
2012,1582,4031,0,0,1,0
2012,1587,3841,0,0,1,0
2012,1589,3841,0,0,1,0
2012,1590,5336,0,0,1,0
2012,1593,4846,0,0,1,0
2012,1595,4820,0,1,0,0
2012,1596,2855,0,1,0,0
2012,1596,3353,0,1,0,0
2012,1596,3939,0,1,1,0
2012,1596,3961,0,0,1,0
2012,1596,4333,0,0,1,0
2012,1596,4351,0,1,0,0
2012,1596,5462,0,0,1,0
2012,1596,5481,0,0,1,0
2012,1597,5054,0,0,1,0
2012,1600,4463,0,0,0,1
2012,1607,3766,0,0,1,0
2012,1613,3901,0,0,0,1
2012,1616,4275,0,0,1,0
2012,1616,5246,0,0,1,0
2012,1617,2982,0,0,0,1
2012,1619,3901,0,0,0,1
2012,1622,4860,0,0,1,0
2012,1623,3323,0,0,1,0
2012,1623,4275,0,0,1,0
2012,1623,4277,0,0,1,0
2012,1623,5246,0,0,1,0
2012,1626,3901,0,0,0,1
2012,1632,4143,0,0,0,1
2012,1636,2664,0,1,0,0
2012,1636,2682,0,1,0,0
2012,1636,2856,0,0,1,0
2012,1636,2861,0,0,1,0
2012,1636,2946,0,1,0,0
2012,1636,2968,0,1,1,0
2012,1636,3131,0,1,0,0
2012,1636,3209,0,1,0,0
2012,1636,4539,0,1,1,0
2012,1636,4577,0,1,1,0
2012,1636,5133,0,1,0,0
2012,1636,5408,0,0,1,0
2012,1636,5416,0,0,1,0
2012,1638,3266,0,0,1,0
2012,1638,3982,0,0,1,1
2012,1638,4079,1,0,1,1
2012,1638,4482,0,0,1,0
2012,1638,4535,0,1,1,0
2012,1638,5189,0,0,1,0
2012,1638,5425,0,0,1,0
2012,1640,3526,0,0,1,0
2012,1640,3982,0,0,1,0
2012,1640,4079,0,0,1,1
2012,1642,3526,0,1,0,0
2012,1642,3982,0,1,0,0
2012,1642,4680,0,1,0,0
2012,1642,5238,0,1,0,0
2012,1643,3526,1,0,1,0
2012,1643,3977,0,0,0,1
2012,1643,3982,1,0,1,0
2012,1643,4079,1,0,1,1
2012,1645,3266,0,0,1,0
2012,1645,3830,0,0,1,0
2012,1645,3982,0,0,1,0
2012,1645,4482,0,0,1,0
2012,1645,4535,0,0,1,0
2012,1645,5189,0,0,1,0
2012,1645,5425,0,0,1,0
2012,1648,4361,0,0,1,0
2012,1648,4855,0,1,0,0
2012,1649,2663,0,0,1,0
2012,1649,2665,0,0,1,0
2012,1649,2671,0,0,1,0
2012,1649,2701,0,0,1,0
2012,1649,3144,0,0,1,0
2012,1649,3745,0,0,1,0
2012,1649,3947,0,0,1,0
2012,1649,3965,0,0,1,0
2012,1649,4609,0,0,1,0
2012,1649,4845,0,0,1,0
2012,1649,5226,0,0,1,0
2012,1649,5426,0,0,1,0
2012,1650,3305,0,0,1,0
2012,1650,4889,0,0,1,0
2012,1650,5063,0,0,1,0
2012,1652,2816,0,0,1,0
2012,1652,2927,0,1,0,0
2012,1652,3023,0,1,0,0
2012,1652,3482,0,1,0,0
2012,1652,3782,0,1,0,0
2012,1652,4225,0,1,0,0
2012,1652,4292,0,1,0,0
2012,1652,4600,0,1,0,0
2012,1652,4937,0,1,0,0
2012,1652,5034,0,1,0,0
2012,1653,4684,0,0,1,0
2012,1653,4935,0,0,1,0
2012,1655,4846,0,0,1,0
2012,1657,5320,0,0,1,0
2012,1658,5414,0,0,1,0
2012,1659,2974,0,0,1,0
2012,1661,3971,0,0,1,0
2012,1662,3231,0,0,1,0
2012,1666,2981,0,0,0,1
2012,1672,3013,0,0,1,0
2012,1672,3235,0,0,1,0
2012,1672,3576,0,0,1,0
2012,1672,3819,0,0,1,0
2012,1673,4361,0,0,1,0
2012,1673,4855,0,1,0,0
2012,1674,2947,0,0,1,0
2012,1674,3775,0,0,1,0
2012,1674,5133,0,0,1,0
2012,1674,5251,0,0,1,0
2012,1675,4756,0,1,0,0
2012,1683,3400,0,0,1,0
2012,1684,3400,0,0,1,0
2012,1685,3077,0,0,1,0
2012,1685,4148,0,0,1,0
2012,1692,2639,0,0,0,1
2012,1694,2727,0,0,1,0
2012,1694,2808,0,1,0,1
2012,1694,2820,0,0,1,1
2012,1694,3159,0,0,1,0
2012,1694,3339,0,0,1,0
2012,1694,3456,0,0,1,0
2012,1694,3697,0,1,0,1
2012,1694,3847,0,0,1,0
2012,1694,3903,0,0,1,0
2012,1694,4002,0,0,1,0
2012,1694,4161,0,0,1,0
2012,1694,4168,0,0,0,1
2012,1694,4169,0,0,1,0
2012,1694,4170,0,1,1,1
2012,1694,4264,0,0,1,0
2012,1694,4305,0,1,0,1
2012,1694,4731,0,0,1,0
2012,1694,5047,0,0,1,0
2012,1694,5435,0,0,1,0
2012,1696,2727,0,0,1,0
2012,1696,2808,0,0,0,1
2012,1696,2820,0,0,1,0
2012,1696,3316,0,0,1,0
2012,1696,3339,0,0,1,0
2012,1696,3618,0,0,1,0
2012,1696,3990,0,0,1,0
2012,1696,4002,0,0,1,0
