edge_id,from_node_id,to_node_id,from_label,to_label,from_type,to_type,edge_label_raw,role_canonical,tie_class,layer,is_former,is_self_loop,source_line,evidence
SEEDE_73ef03cd22f28f21,PERSON_HAMROUNI_AHMED,CO_AB_DISTRIBUTION,AHMED HAMROUNI,AB DISTRIBUTION,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,47,seed_only
SEEDE_f0c7ea5697bfcb10,PERSON_TRABELSI_MOHAMED,CO_AB_FINANCES_CONSULTING,MOHAMED TRABELSI,AB FINANCES CONSULTING,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,48,seed_only
SEEDE_833496567516caf4,PERSON_BRUYERE_PATRICK,CO_AB_PACKAGING,PATRICK BRUYERE,AB PACKAGING,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,49,seed_only
SEEDE_dd8de5905eb2c4a3,PERSON_ABDENADHER_AMIL,CO_AB_PROMOTION,AMIL ABDENNADHER,AB PROMOTION,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,50,seed_only
SEEDE_4e447c59fe313b26,PERSON_ABDENADHER_ANAS,CO_AB_PROMOTION,ANAS ABDENNADHER,AB PROMOTION,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,51,seed_only
SEEDE_1d3b0ca1f6a6129b,CO_OFFICE_NATIONAL_POSTES,CO_AB_PROMOTION,OFFICE NATIONAL DES POSTES,AB PROMOTION,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,52,seed_only
SEEDE_60062828c1abea46,CO_DELECTRICITE_GAZ_TUNISIE,CO_AB_PROMOTION,SOCIETE DELECTRICITE ET DE GAZ DE TUNISIE,AB PROMOTION,COMPANY,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,53,seed_only
SEEDE_1ec457ca7dd6f75f,CO_DELECTRICITE_GAZ_TUNISIE,CO_AB_PROMOTION,SOCIETE DELECTRICITE ET DE GAZ DE TUNISIE,AB PROMOTION,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,54,seed_only
SEEDE_ce940275ec8392d4,CO_NATIONALE_CELLULOSE_PAPIER_ALFA,CO_AB_PROMOTION,SOCIETE NATIONALE DE CELLULOSE ET DE PAPIER ALFA,AB PROMOTION,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,55,seed_only
SEEDE_06db48614ff85a89,PERSON_ABDENADHER_AMIL,CO_AB_PROMOTION_IMMOBILIERE,AMIL ABDENNADHER,AB PROMOTION IMMOBILIERE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,56,seed_only
SEEDE_2b573483f2865ec7,PERSON_PACE_CARLA,CO_ABACUS,CARLA PACE,ABACUS,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,57,seed_only
SEEDE_f738668c9a739668,PERSON_ATAOUI_HAMDI,CO_ABASSI_CONFECTION,HAMDI ATAOUI,ABASSI CONFECTION,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,58,seed_only
SEEDE_d2e155b7a74c6d6e,PERSON_KARMA_HAGER_ZOUARI,CO_ABASTADO_KARMA_ADVISORY,HAGER ZOUARI KARMA,ABASTADO ET KARMA ADVISORY,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,59,seed_only
SEEDE_4f57ddc8afc6f406,PERSON_KARMA_HAGER_ZOUARI,CO_ABASTADO_KARMA_ADVISORY,HAGER ZOUARI KARMA,ABASTADO ET KARMA ADVISORY,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,60,seed_only
SEEDE_734b88c0a9ada79d,PERSON_LABIEDH_NEJI,CO_ABATTOIR_AVICOLE_NORD,NEJI LABIEDH,ABATTOIR AVICOLE DU NORD,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,61,seed_only
SEEDE_34ebee82c994d01b,PERSON_ZAHAF_SLAHEDINE,CO_ABATTOIRE_UNIQUE_A_SFAX,SLAHEDDINE ZAHAF,ABATTOIRE UNIQUE A SFAX,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,62,seed_only
SEEDE_c95263a569b7b036,PERSON_DEBELT_GUIDO,CO_ABB_UTILITIES,GUIDO DEBELT,ABB UTILITIES,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,63,seed_only
SEEDE_549d69356033201b,PERSON_ABASI_MAJDI,CO_ABBASSI_CARRIERE,MAJDI ABBASSI,ABBASSI DE CARRIERE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,64,seed_only
SEEDE_53d4bf1adc3f31e7,PERSON_ABDELKEFI_AHMED,PERSON_ABDELKEFI_ABES,AHMED ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,65,seed_only
SEEDE_ca8a719e56313dbe,PERSON_ABDELKEFI_ALI,PERSON_ABDELKEFI_ABES,ALI ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,66,seed_only
SEEDE_150f04ab8841789f,PERSON_ABDELKEFI_CHEDLI,PERSON_ABDELKEFI_ABES,CHEDLI ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,67,seed_only
SEEDE_dbdf9cb436d07356,PERSON_ABDELKEFI_EMNA,PERSON_ABDELKEFI_ABES,EMNA ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,68,seed_only
SEEDE_2c8c0f8d316e9f02,PERSON_ABDELKEFI_HABIBA,PERSON_ABDELKEFI_ABES,HABIBA ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,69,seed_only
SEEDE_9b61d9426f6e03aa,PERSON_ABDELKEFI_KHEDIJA,PERSON_ABDELKEFI_ABES,KHEDIJA ABDELKEFI,ABBES ABDELKEFI,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,70,seed_only
SEEDE_aa47b457c32760b6,PERSON_BENACHOUR_RABAA,PERSON_ABDELKEFI_ABES,RABAA BEN-ACHOUR,ABBES ABDELKEFI,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,71,seed_only
SEEDE_d1b158c822d35f18,PERSON_ABES_BILEL,CO_ABBES_MENUISERIE_DALUMINIUM,BILEL ABBES,ABBES DE MENUISERIE DALUMINIUM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,72,seed_only
SEEDE_8aed1bb9c503f1b3,PERSON_ABES_MOHAMED,CO_ABBES_MENUISERIE_DALUMINIUM,MOHAMED ABBES,ABBES DE MENUISERIE DALUMINIUM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,73,seed_only
SEEDE_c845088f39c088f4,PERSON_ABES_NOUREDINE,CO_ABBES_MENUISERIE_DALUMINIUM,NOUREDDINE ABBES,ABBES DE MENUISERIE DALUMINIUM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,74,seed_only
SEEDE_b908dbac76a68d75,PERSON_DOGHRI_RYM,PERSON_LAKHOUA_ABES,RYM DOGHRI,ABBES LAKHOUA,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,75,seed_only
SEEDE_661aa3525551eaef,PERSON_KOOLI_ALI,CO_ABC_TUNISIE,ALI KOOLI,ABC TUNISIE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,76,seed_only
SEEDE_7c9f25f1d51ac607,PERSON_BENHAMOUDA_HAKIM,CO_ABC_TUNISIE,HAKIM BEN-HAMMOUDA,ABC TUNISIE,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,77,seed_only
SEEDE_3b5a4a0388b1502b,PERSON_ELOUMI_MOHAMED_ALI,CO_ABC_WEBMAKETING,MOHAMED ALI ELLOUMI,ABC WEBMAKETING,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,78,seed_only
SEEDE_eb5293d1b0290127,PERSON_HFAIEDH_ABDELWAHAB,PERSON_AMOR_ABDEFATAH,ABDELWAHAB HFAIEDH,ABDEFATTAH AMOR,PERSON,PERSON,STUDENT OF,student_of,pedagogic,interpersonal,False,False,79,seed_only
SEEDE_e19e73699c918be1,PERSON_BESROUR_SADOK,PERSON_AMOR_ABDEFATAH,SADOK BESROUR,ABDEFATTAH AMOR,PERSON,PERSON,STUDENT OF,student_of,pedagogic,interpersonal,False,False,80,seed_only
SEEDE_fafc4320abc64ee2,PERSON_SELAMI_MONCEF,CO_ABDEL_AND_COMPANY_SERVICE_ACOSERV,MONCEF SELLAMI,ABDEL AND COMPANY SERVICE ACOSERV,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,81,seed_only
SEEDE_518b39a6a1b3ef4f,PERSON_KLICH_SAMIA,PERSON_BELHIBA_ABDELAZIZ,SAMIA KLICH,ABDELAZIZ BELHIBA,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,82,seed_only
SEEDE_a3a8e52924ebca63,PERSON_BENAYED_NOUHA,PERSON_LAHIANI_ABDELAZIZ,NOUHA BEN-AYED,ABDELAZIZ LAHIANI,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,83,seed_only
SEEDE_345d2880de6e15e2,PERSON_KHECHINE_ZOHRA,PERSON_KHECHINE_ABDELHAMID,ZOHRA KHECHINE,ABDELHAMID KHECHINE,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,84,seed_only
SEEDE_11b6a0238d5b6b7f,PERSON_ESEGHAIER_ALJIA,PERSON_ESEGHAIER_ABDELKADER,ALJIA ESSEGHAIER,ABDELKADER ESSEGHAIER,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,85,seed_only
SEEDE_6979d34b9b4308f2,PERSON_OUALI_ASER,PERSON_ESEGHAIER_ABDELKADER,ASSER OUALI,ABDELKADER ESSEGHAIER,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,86,seed_only
SEEDE_4a409c589c5f9565,PERSON_MZABI_SALHA,PERSON_HAMROUNI_ABDELKADER,SALHA MZABI,ABDELKADER HAMROUNI,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,87,seed_only
SEEDE_3a870d1adcfd1553,PERSON_TRIKI_ABDELATIF,CO_ABDELLATIF_CHEDLI_INTERNATIONAL_CONSULTING,ABDELLATIF TRIKI,ABDELLATIF ET CHEDLI INTERNATIONAL CONSULTING ACIC,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,88,seed_only
SEEDE_da483105e06bc2dd,PERSON_TRIKI_CHEDLI,CO_ABDELLATIF_CHEDLI_INTERNATIONAL_CONSULTING,CHEDLI TRIKI,ABDELLATIF ET CHEDLI INTERNATIONAL CONSULTING ACIC,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,89,seed_only
SEEDE_0bf56bc6b512a920,PERSON_BOUCHAMAOUI_THOURAYA,PERSON_BOUABDALAH_ABDELMAJID,THOURAYA BOUCHAMAOUI,ABDELMAJID BOUABDALLAH,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,90,seed_only
SEEDE_a473fa4f7ddbca06,PERSON_BENABDELMOUMEN_SELAMI,CO_ABDELMOUMEN_SERVICES_GENERAL,SELLAMI BEN-ABDELMOUMEN,ABDELMOUMEN SERVICES GENERAL,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,91,seed_only
SEEDE_498ecd1c9c7c7298,PERSON_FRIKHA_ABDELWAHEB,CO_ABDELWAHAB_FRIKHA_FORMES_OUTILS_A2FO,ABDELWAHEB FRIKHA,ABDELWAHAB FRIKHA FORMES ET OUTILS A2FO,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,92,seed_only
SEEDE_797a9ae0f0ca158e,PERSON_ABDENADHER_HABIB,CO_ABDENNADHER_DESIGN,HABIB ABDENNADHER,ABDENNADHER DESIGN,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,93,seed_only
SEEDE_a3800e2b7477cfdb,PERSON_ABDENADHER_EZEDINE,CO_ABDENNADHER_MOLKA_EXPORT,EZZEDDINE ABDENNADHER,ABDENNADHER MOLKA EXPORT,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,94,seed_only
SEEDE_b3c7299291d263c9,PERSON_SELAMI_ALI,CO_ABDERRAHIM_TRANSPORT,ALI SELLAMI,ABDERRAHIM TRANSPORT,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,95,seed_only
SEEDE_670102322c3b9d95,PERSON_KHECHINE_SARA,PERSON_ZOUARI_ABDERAHIM,SARRA KHECHINE,ABDERRAHIM ZOUARI,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,96,seed_only
SEEDE_08e8c513bbc6d5a9,PERSON_ELOUMI_ABDERAOUF,CO_ABDERRAOUF_ELLOUMI_ARCHITECTE,ABDERRAOUF ELLOUMI,ABDERRAOUF ELLOUMI ARCHITECTE AEA,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,97,seed_only
SEEDE_1b6d4355cec1a7e0,PERSON_BENMOHSEN_IMEN_SAYARI,PERSON_HAHBOULI_ABDERAOUF,IMEN SAYARI BEN-MOHSEN,ABDERRAOUF HAHBOULI,PERSON,PERSON,STUDENT OF,student_of,pedagogic,interpersonal,False,False,98,seed_only
SEEDE_dc2fefd3fe533d0e,PERSON_BENAYED_AHMED,PERSON_BENAYED_ABDESALEM,AHMED BEN-AYED,ABDESSALEM BEN-AYED,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,99,seed_only
SEEDE_eb58a9c15e0efc5d,PERSON_BENAYED_RATIBA,PERSON_BENAYED_ABDESALEM,RATIBA BEN-AYED,ABDESSALEM BEN-AYED,PERSON,PERSON,SIBLING,sibling_of,kinship,interpersonal,False,False,100,seed_only
SEEDE_3174fd8c4a9704c1,PERSON_BACOUCHE_TIJANIA,PERSON_BENAYED_ABDESALEM,TIJANIA BACCOUCHE,ABDESSALEM BEN-AYED,PERSON,PERSON,SPOUSE,spouse_of,kinship,interpersonal,False,False,101,seed_only
SEEDE_c60b75f8ac24eb88,PERSON_HAMAMI_WAHIDA,CO_ABDI_DISRIBUTION,WAHIDA HAMMAMI,ABDI DISRIBUTION,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,102,seed_only
SEEDE_c15931869cc49846,PERSON_HAMROUNI_ABDELKADER,CO_ABH,ABDELKADER HAMROUNI,ABH,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,103,seed_only
SEEDE_08244749557f91af,PERSON_HAMROUNI_ABDELKADER,CO_ABH,ABDELKADER HAMROUNI,ABH,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,104,seed_only
SEEDE_bac1c70cc9af7427,PERSON_HAMROUNI_KHEIREDINE,CO_ABH,KHEIREDDINE HAMROUNI,ABH,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,105,seed_only
SEEDE_ce3164e2ea44cb02,PERSON_ABID_MONDHER,CO_ABIDTEX,MONDHER ABID,ABIDTEX,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,106,seed_only
SEEDE_b7f41cba667d0e76,PERSON_ABID_MONDHER,CO_ABIDTEX,MONDHER ABID,ABIDTEX,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,107,seed_only
SEEDE_deb67d33a5e11cd6,PERSON_DARDOURI_RAOUF,CO_ABIDTEX,RAOUF DARDOURI,ABIDTEX,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,108,seed_only
SEEDE_7f553c77339261b8,PERSON_SASI_MOHAMED,CO_ABIR_SERVICES,MOHAMED SASSI,ABIR SERVICES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,109,seed_only
SEEDE_b0e66b369c08f18e,PERSON_ELOUMI_AWATEF,CO_ABM_IMMOBILIER,AWATEF ELLOUMI,ABM IMMOBILIER,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,110,seed_only
SEEDE_f5d91c8f04f45a43,CO_MT_ELLOUMI,CO_ABM_IMMOBILIER,ETABLISSEMENT MT ELLOUMI,ABM IMMOBILIER,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,111,seed_only
SEEDE_eb0c203861b06c9d,PERSON_ELOUMI_FAOUZI,CO_ABM_IMMOBILIER,FAOUZI ELLOUMI,ABM IMMOBILIER,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,112,seed_only
SEEDE_520debac761aca7a,PERSON_BENCHAABANE_NAAMA_ELOUMI,CO_ABM_IMMOBILIER,NAAMA ELLOUMI BEN-CHAABANE,ABM IMMOBILIER,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,113,seed_only
SEEDE_b75d5b2ace2fa61a,PERSON_BENCHAABANE_NAAMA_ELOUMI,CO_ABM_IMMOBILIER,NAAMA ELLOUMI BEN-CHAABANE,ABM IMMOBILIER,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,114,seed_only
SEEDE_fc5bdfb9849f708b,PERSON_REKIK_SALMA_ELOUMI,CO_ABM_IMMOBILIER,SALMA ELLOUMI REKIK,ABM IMMOBILIER,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,115,seed_only
SEEDE_5c2b5967c5e3d8d5,PERSON_ELOUMI_SLIM,CO_ABM_INFORMATIQUE,SLIM ELLOUMI,ABM INFORMATIQUE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,116,seed_only
SEEDE_de9bbfe8ba1bf493,PERSON_ELOUMI_AWATEF,CO_ABM_MANAGEMENT,AWATEF ELLOUMI,ABM MANAGEMENT,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,117,seed_only
SEEDE_8b03927deb552d49,CO_MT_ELLOUMI,CO_ABM_MANAGEMENT,ETABLISSEMENT MT ELLOUMI,ABM MANAGEMENT,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,118,seed_only
SEEDE_580848f74bc08f3b,PERSON_ELOUMI_FAOUZI,CO_ABM_MANAGEMENT,FAOUZI ELLOUMI,ABM MANAGEMENT,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,119,seed_only
SEEDE_edefd21b4962e0eb,PERSON_ELOUMI_FAOUZI,CO_ABM_MANAGEMENT,FAOUZI ELLOUMI,ABM MANAGEMENT,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,120,seed_only
SEEDE_49b67c77b4a6a5b6,PERSON_BENCHAABANE_NAAMA_ELOUMI,CO_ABM_MANAGEMENT,NAAMA ELLOUMI BEN-CHAABANE,ABM MANAGEMENT,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,121,seed_only
SEEDE_087adbcf12c4f232,PERSON_BENCHAABANE_NAAMA_ELOUMI,CO_ABM_MANAGEMENT,NAAMA ELLOUMI BEN-CHAABANE,ABM MANAGEMENT,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,122,seed_only
SEEDE_f5beb1a1024e5d6c,PERSON_ELOUMI_TAREK,CO_ABM_MANAGEMENT,TAREK ELLOUMI,ABM MANAGEMENT,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,123,seed_only
SEEDE_5fa2b9f182192a05,PERSON_KILANI_ABAS_MOHAMED,CO_ABM_NETTOYAGE_MAINTENANCE_CUISINES_INDUSTRIELLES,ABBAS MOHAMED KILANI,ABM NETTOYAGE ET MAINTENANCE DE CUISINES INDUSTRIELLES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,124,seed_only
SEEDE_fb3aec275d1ff187,CO_OFFICE_NATIONAL_L_ASSAINISSEMENT,CO_ABRAJ_TUNIS_PROMOTION_IMMOBILIERE,OFFICE NATIONAL DE L'ASSAINISSEMENT,ABRAJ TUNIS DE PROMOTION IMMOBILIERE,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,125,seed_only
SEEDE_693cec15928540f0,PERSON_ABDENADHER_WIRATH_FEKIH,CO_ABRAJ_TUNIS_PROMOTION_IMMOBILIERE,WIRATH FEKIH ABDENNADHER,ABRAJ TUNIS DE PROMOTION IMMOBILIERE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,126,seed_only
SEEDE_766de68ad6630e33,PERSON_ABDENADHER_MAMDOUH,CO_ABS_EKO,MAMDOUH ABDENNADHER,ABS EKO,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,127,seed_only
SEEDE_994fd25a01002efb,PERSON_TLILI_BESMA,CO_ABTEX,BESMA TLILI,ABTEX,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,128,seed_only
SEEDE_e5e298c797574d60,PERSON_AREM_GHASEN,CO_ACADEMIE_FERRIE,GHASSEN AREM,ACADEMIE FERRIE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,129,seed_only
SEEDE_949733e111410890,PERSON_CHAABANE_MARWEN,CO_ACADEMIE_PYTHAGORE,MARWEN CHAABANE,ACADEMIE PYTHAGORE AP,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,130,seed_only
SEEDE_d708d7dcfa27607d,GOV_ETAT_TUNISIEN,ORG_ACADEMIE_TUNISIENNE_SCIENCES_LETTRES_ARTS_BEIT_AL_HIKMA,ETAT TUNISIEN,"ACADEMIE TUNISIENNE DES SCIENCES, DES LETTRES ET DES ARTS BEIT AL-HIKMA",GOVERNMENT,ORGANIZATION,SHAREHOLDER,shareholder,ownership,civil_society,False,False,131,seed_only
SEEDE_858cfe37a97397d2,PERSON_BENROMDHAN_MAHMOUD,ORG_ACADEMIE_TUNISIENNE_SCIENCES_LETTRES_ARTS_BEIT_AL_HIKMA,MAHMOUD BEN-ROMDHAN,"ACADEMIE TUNISIENNE DES SCIENCES, DES LETTRES ET DES ARTS BEIT AL-HIKMA",PERSON,ORGANIZATION,MANAGER,gerant,corporate_officer,civil_society,False,False,132,seed_only
SEEDE_4f69c39c6cc83204,PERSON_JELASI_TAOUFIK,CO_ACADEMY_FOR_LEARNING_ETLEADERSHIP_A2L,TAOUFIK JELASSI,ACADEMY FOR LEARNING ETLEADERSHIP A2L,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,133,seed_only
SEEDE_684db726b8cf8c57,PERSON_AMANOU_ALAIN,CO_ACAPLAST_FRANCE,ALAIN AMANOU,ACAPLAST FRANCE,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,134,seed_only
SEEDE_365b34cf7bffa5f3,PERSON_GUILOUX_DANIEL,CO_ACAPLAST_FRANCE,DANIEL GUILLOUX,ACAPLAST FRANCE,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,135,seed_only
SEEDE_bd7a96226361d9d9,PERSON_CHOUKROUN_JEREMIE,CO_ACAPLAST_FRANCE,JEREMIE CHOUKROUN,ACAPLAST FRANCE,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,136,seed_only
SEEDE_49696abea94d4d3b,PERSON_CHOUKROUN_PATRICK,CO_ACAPLAST_FRANCE,PATRICK CHOUKROUN,ACAPLAST FRANCE,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,137,seed_only
SEEDE_ba8a0a2e1c5f4726,CO_ACAPLAST_FRANCE,CO_ACAPLAST_TUNISIE,ACAPLAST FRANCE,ACAPLAST TUNISIE,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,138,seed_only
SEEDE_46df05b58debb608,PERSON_CHOUKROUN_JEREMIE,CO_ACAPLAST_TUNISIE,JEREMIE CHOUKROUN,ACAPLAST TUNISIE,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,139,seed_only
SEEDE_faf68f5f0d6cf451,PERSON_CHOUKROUN_PATRICK,CO_ACAPLAST_TUNISIE,PATRICK CHOUKROUN,ACAPLAST TUNISIE,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,140,seed_only
SEEDE_868acac6b04fff66,PERSON_ABDENADHER_FATMA_BOUALI,CO_ACC,FATMA BOUALI ABDENNADHER,ACC,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,141,seed_only
SEEDE_dbf08b9c1446d270,PERSON_ABDENADHER_MOHAMED,CO_ACC,MOHAMED ABDENNADHER,ACC,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,142,seed_only
SEEDE_cb7aa9462ca83cd4,PERSON_BOUEBDELI_KARIM,CO_ACCEL_SERVICES,KARIM BOUEBDELLI,ACCEL SERVICES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,143,seed_only
SEEDE_dd1f949ae026081b,CO_ACCELYA_FRANCE_SAS,CO_ACCELYA_TUNISIE,ACCELYA FRANCE SAS,ACCELYA TUNISIE,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,144,seed_only
SEEDE_07114763b2185d2f,CO_ACCENTURE_HOLDINGS_FRANCE_SAS,CO_ACCENTURE_SAS,ACCENTURE HOLDINGS FRANCE SAS,ACCENTURE SAS,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,145,seed_only
SEEDE_88aec1b76cb893ad,CO_ACCENTURE_HOLDINGS_FRANCE_SAS,CO_ACCENTURE_SAS_TUNISIA,ACCENTURE HOLDINGS FRANCE SAS,ACCENTURE SAS TUNISIA,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,146,seed_only
SEEDE_5d26427d70398ede,PERSON_PELICENA_JOSE_RAMON_ALONSO,CO_ACCENTURE_SAS_TUNISIA,JOSE RAMON ALONSO PELLICENA,ACCENTURE SAS TUNISIA,PERSON,COMPANY,REPRESENTATIVE,representant,corporate_officer,corporate,False,False,147,seed_only
SEEDE_081e41ca44a5ad0d,PERSON_HAMAMI_CHAFIK_BENASIB,CO_ACCESS_DISTRIBUTION,CHAFIK BEN-NASSIB HAMMAMI,ACCESS DISTRIBUTION,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,148,seed_only
SEEDE_39944d2173fed6c2,PERSON_ZOUARI_DORIA,CO_ACCESS_PRINT,DORRIA ZOUARI,ACCESS PRINT,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,149,seed_only
SEEDE_2702bb080f1825bd,PERSON_AMAR_KAMEL,CO_ACCESS_PUB,KAMEL AMMAR,ACCESS PUB,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,150,seed_only
SEEDE_f0206bcf19b3a275,PERSON_ELOUMI_MOHAMED_ALI,CO_ACCESS_TO_E_BUSINESS,MOHAMED ALI ELLOUMI,ACCESS TO E BUSINESS,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,151,seed_only
