spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_5591e4657332dd2a10d8,2008-12-15,onset,EV_27d98e3d8c3cfc29d961,Messieurs Mohamed Marwen Mabrouk et Mohamad Taoufik Ghariani ainsi que la société le Moteur SA en qualité de premiers administrateurs pour une durée qui prendra fin lors de l'assemblée générale ordina
SP_9dc31c72f393cbba558a,2008-12-15,onset,EV_b7285f53c545c133eabb,"le premier conseil d'administration réuni le 23/3/2009 et enregistré à la R.E.A.S le 24/3/2009 sous le n° 9802753, quittance n° 3717/ a nommé Monsieur Mohamed Taoufik Gharjani en qualité de président "
SP_9dc31c72f393cbba558a,2010-05-21,terminus,EV_7a656033ea77de82e8a7,"- La démission de Monsieur Mohamed Taoufik GHARIANI de ses fonctions de Président Directeur Général de la société,"
SP_2a721442c213565ee56b,2009-01-15,onset,EV_20db7bfb4003301dda20,Président directeur générale : Mr Mohamed KILANI.
SP_24c3b8cd8fc21bf85c01,2009-04-02,onset,EV_ce50476ab53814d2bbc1,"le n° D1381196, il a été décidé de nommer Monsieur Karim GHORBL entant que Président Directeur Général de la société et Monsieur Mourad GHORBAL entant Directeur Général Adjoint et ce, à compter du 2 a"
SP_36473c81583a5b1c69b0,2009-04-02,onset,EV_1410603033b3866fefec,"le n° D1381196, il a été décidé de nommer Monsieur Karim GHORBL entant que Président Directeur Général de la société et Monsieur Mourad GHORBAL entant Directeur Général Adjoint et ce, à compter du 2 a"
SP_98746d5b07d3c633dbfb,2008-05-27,onset,EV_957ea2180b62bc665928,Gérant : Mr Sahbi Ben Fraj
SP_cda99361de51c3cdef83,2009-03-07,onset,EV_59cd90a8df7da658d130,Gérant : Messieurs Karim et Slim Kilani sont nommés co-gérant de la société avec tous les pouvoirs énoncés aux statuts de la société.
SP_d35260b58f38453be6e0,2009-03-27,onset,EV_206456468e53002b8f6b,Gérance : Monsieur Mohamed Sami Kooli est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_960fbc9cb1778bf225c1,2009-03-19,onset,EV_e453a97f535fcf5044ab,Gérant : Mme Leila Zouari ép. Zaoui avec les pouvoirs les plus étendus.
SP_17d1eb28ed95ee3822ce,2009-03-18,renewal,EV_b21788ed7fdd9ef19a62,"instance de Tunis le 31/03/2009, sous le numéro D1379201, il a été décidé le renouvellement du mandat du gérant Mr Mohamed Lazhar DRIRA pour une durée de cinq ans renouvelable et avec les pleins pouvo"
SP_454174ff3b10a456fff8,2009-02-22,onset,EV_fb5cd5e015a13ea02b45,- La nomination de Messieurs Hamida Ben Rejeb Farjallah et Sabri Ben Amor Farjallah gérants de la société pour une durée illimitée.
SP_ad731aec829de0eea01c,2009-03-25,onset,EV_aab858bf69114657a99c,Go-gérance : Mr ZAYANI Mohamed et Mr Khanfir Nabil.
SP_0ec86a08db409ddc4049,2009-03-31,onset,EV_407395a30d9d8c7a068c,Gérance : Mr Zouari Rached.
SP_c855cf61e3371f8d0b31,2009-03-16,onset,EV_a1edf49acaa1eae9a8af,- Nomination de Monsieur Amil Abdennadher en tant que gérant de la société pour une durée d'un an.
SP_c855cf61e3371f8d0b31,2010-12-11,renewal,EV_d7ac168c3d77c5187244,- Renouvellement du mandat de Monsieur Amil Abdennadher en tant que gérant de la société pour une durée de 7 mois.
SP_c855cf61e3371f8d0b31,2011-04-02,renewal,EV_730c3a4e04ee60d0f50e,- Le renouvellement du mandat de Monsieur Amil Abdennadher en tant que gérant de la société pour jusqu'au 31 décembre 2011.
SP_c855cf61e3371f8d0b31,2012-01-12,renewal,EV_fab27942020281b2e145,- Le renouvellement du mandat de Monsieur AMIL ABDENNADHER en tant que gérant de la société jusqu'au 31 décembre 2012.
SP_95d470ecb30f1eb6d40f,2009-03-25,onset,EV_52f30b99f9d4e5dca730,Gérance : Attribuée à Monsieur Béchir Mejdoub pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_be147958afaa2c099a83,2009-03-16,onset,EV_468fa987daf90f38441d,Gérance : Madame Sihem Sassi épouse Sellami a été nommée gérante pour une durée indéterminée.
SP_2753ac264af603de9eb3,2009-03-10,onset,EV_85d1db3ec7f7b408d1fa,Gérance : Madame Hédia Zouari est nommée gérante de la société pour toute sa durée avec les pouvoirs énoncés aux statuts les plus étendus.
SP_0899175520d1312b1d08,2009-03-17,onset,EV_443e65430f21f704d337,Gérance : Monsieur Mohamed Trabelsi est nommé gérant de la société avec tous les Pouvoirs énoncés au statut les plus étendus.
SP_0899175520d1312b1d08,2009-04-23,terminus,EV_b95d49ba1204f0a6ae9f,"de la Société Silver Saphir, en date du 23/4/2009, enregistré à Tunis 1er bureau le 28/4/2009 sous le n° 9804061, quittance n° 5438, dont 2 exemplaires ont été déposés au greffe du tribunal de 1ère in"
SP_f9227a736951c5b97405,2009-06-12,onset,EV_f73eb55c0fbfdaa52ee6,- Nomination de Mr Mohamed TRABELSI comme nouveau gérant de la société.
SP_9650aa22addf33f20033,2009-03-05,terminus,EV_13a76da79862722c7d36,- Nomination de Monsieur Hédi Kamoun en qualité de gérant en lieu et place de Madame Meriem Ezzine Houari gérante démissionnaire.
SP_7212fb04c11b6ab6919b,2009-03-18,onset,EV_5e2ffb096dd67b1a4974,Gérance : Est confiée à Monsieur Ahmed El Hakim et à Monsieur Mohamed Zouari pour une durée de 3 ans avec les pouvoirs les plus étendus.
SP_cba9982936d028acaa82,2009-04-01,onset,EV_71d737802bcf2cf16864,Gérance : Monsieur Haykel Khemaissa est nommé gérant avec les pouvoirs les plus étendus.
SP_78658e58b231a2bbe5d2,2009-04-03,onset,EV_a67fee0d68c1b8c2b062,- La nomination de Monsieur Mohamed Mdhaffar en qualité de nouveau gérant de la société à partir du 1er janvier 2009 pour une période indéterminée. Le gérant dispose des pouvoirs les plus étendus pour
SP_a1f31762f91fe5073e5b,2009-03-18,onset,EV_975c1907a7eee3b0377b,Gérance : Est confiée à Monsieur Ahmed El Hakim et à Monsieur Mohamed Zouari pour une durée de 3 ans avec les pouvoirs les plus étendus.
SP_c1f03c6f79ae2f79a4b3,2009-02-08,onset,EV_53377fe66cb122cb797d,Gérance : Mr Ammar Rachid est nommé gérant avec les pouvoirs les plus étendus.
SP_08589128c9a4d0074a52,2009-04-10,onset,EV_d0193f1d8307ea03891c,Gérance : Monsieur Noureddine Chaabane a été nommé gérant de la société pour une durée illimitée avec tous les pouvoirs énoncés aux statuts.
SP_d53eff04e050f1dbe575,2009-04-04,onset,EV_cbbecb5b01b2625f2960,Gérant : Mr Bellazreg Ali.
SP_07df7bb8f4229c59602c,2009-03-31,onset,EV_eb07bdc74f23afc79e19,"7- Nomination des administrateurs Messieurs Mohsen Boujbel, Lassaâd Boujbel Saïd Boujbel, Fethi Boujbel zouheir Boujbel et la Société Boudjebel VACPA, pour les exercices clos le 31/12/2009, 31/12/2010"
SP_07df7bb8f4229c59602c,2012-09-10,confirmation,EV_8140092329350d2abf09,"6- Nomination des administrateurs Messieurs Mohsen Boujbel, Lassaâd Boujbel, Saïd Boujbel, Fethi Boujbel, Zouheir Boujbel et la Société Boudjebel Vacpa, pour les exercices 2012, 2013 et 2014."
SP_5709a91cface7b6fa1cc,2009-04-18,onset,EV_ccce0446576b03ec2161,2- Nomination de Monsieur Hosni Lahmar Directeur Général de la Société.
SP_56c30896d4fa01c9bb4a,2009-03-03,onset,EV_a9be44c349c6bfe83a75,Gérance : M. Anis Ghedira est désigné en qualité de gérant.
SP_953b3b1f8be6fbb214c8,2009-04-21,onset,EV_2d598326e443b0ffd112,Gérance : Monsieur Chokri Terzi est nommé gérant de la société.
SP_c398ac9881fe9f889890,2009-02-17,onset,EV_754e733308cdb7dd7eae,"Suivant procès verbal de la réunion du conseil d'administration en date du 17 février 2009 enregistré à la recette de l'enregistrement des actes de sociétés 1er bureau, en date du 30 mars 2009, sous l"
SP_c008851b3a22d29e7bcb,2008-09-25,onset,EV_0d0f61c7abac63d6e7a3,"- Les Actionnaires ont décidé de nommer, la Banque International Arabe de Tunisie, représentée par Mr Tahar Sioud, la Société Tunisienne de Banque représentée par Mr Mourad Baccar, la B.N.A représenté"
SP_1c7ca503eabd7c2b66bb,2008-09-24,onset,EV_9e31ee86b9ad8f63e4e5,"- L'assemblée générale ordinaire ratifie la nomination de Monsieur Majed Ben Amor, Mr Malek Ellouze et Mr Ahmed Ben Saïd en qualité d'administrateurs."
SP_d75b73aacacf7067a67b,2008-09-24,onset,EV_a6cf08354fa39079f506,"- L'assemblée générale ordinaire ratifie la nomination de Monsieur Majed Ben Amor, Mr Malek Ellouze et Mr Ahmed Ben Saïd en qualité d'administrateurs."
SP_fb120c33e089e1a5a206,2008-12-02,terminus,EV_8b2f96081eb172f3c053,"Suivant PV de l'assemblée extraordinaire du 2/12/2008 enregistré le 11 décembre 2008 à la recette des actes de société 1er bureau Tunis quittance n° 13251, enregistrement n° 8811184, dont deux copies "
SP_939a58005827dd6834d1,2008-12-23,terminus,EV_65f60c703dec48a14772,- d'Accepter la démission de Monsieur Mohamed Ali Slama.
SP_744955bd39e3172ae676,2009-03-17,onset,EV_efe5d2a86e7eea735119,"Et suivant PV 1er conseil d'administration en date du 24/3/2009 enregistré à la recette des finances rue de Syrie le 24/3/2009 sous le n° 9802777, il a été décidé de nommer Monsieur Mohamed Mellousse,"
SP_56d93ed41ea295f0080b,2009-04-23,onset,EV_053ee7f0fdcf2d83b84d,"Associés : Monsieur Mohamed Trabelsi, Monsieur Yacine Gana et Monsieur Jamel Ayadi."
SP_86d223984c5b1ce0b670,2009-04-01,onset,EV_ee71167908ebcef0a9c7,Gérant : Monsieur Walid Elloumi est nommé gérant avec les pouvoirs les plus étendus.
SP_86d223984c5b1ce0b670,2010-12-16,terminus,EV_bb4808f861da4c731d49,"Egalement, il a été décidé de nommer Monsieur Kedayem Haykel, nouveau gérant à la place de Monsieur Walid Elloumi gérant démissionnaire, 2 exemplaires du P.V de l'assemblée Générale Extraordinaire et "
SP_0f2abd99c3fe00d1eb9d,2009-01-23,onset,EV_66de563e8ece47263d9b,Gérance : Monsieur Noureddine Ben Achour est Nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_517fad520b483e3055b1,2009-04-14,onset,EV_7145eb7524c18ff693fd,"Gérance : Mr Nizar Chaabane, est nommé gérant de la société avec tous les pouvoirs énoncés au statut les plus étendus."
SP_d9e45a3e02e27caedbf9,2008-11-14,onset,EV_63fad4f29bafe6a4b941,"- Désignation de M. Abdennadher Mohamed, comme gérant de la société."
SP_78ce09735ccf1c4e0159,2009-04-18,onset,EV_1c42a991d4068e0bd38e,Gérant : Monsieur Corbetta Marco Carlo avec les pouvoirs les plus étendus et pour une durée indéterminée.
SP_a481e16c1e5d09560be8,2009-04-15,onset,EV_f8093c56bebffbd9f77e,Gérance : Mr Hédi Kamoun.
SP_3f70dc757f56cd58cf2a,2009-04-28,onset,EV_924714d24f90661ff62a,Gérance : Monsieur MAURO TAVELLI est nommé gérant de la société pour une période de 3 ans renouvelables.
SP_85cf908102e17bb2c79d,2009-04-07,terminus,EV_0cdf995197bab5847a5a,"(**) En date du 26/02/2009, Monsieur Mourad DIMASSI a présenté sa démission et ce pour se confirmer aux dispositions de l'article 196 du code des sociétés commerciales."
SP_b41a809700811d190ee0,2009-04-20,renewal,EV_5c8f124ca6c31ed4cdea,- Renouvellement du mandat du gérant Mr Khaled Hakim pour les années 2009 - 2010 et 2011.
SP_d5145ebeea3fe2f8e7b9,2009-04-28,onset,EV_7d9740bfd177c65f8aba,Gérant : Mr Daniele Simoni avec les pouvoirs les plus étendus.
SP_d5145ebeea3fe2f8e7b9,2009-10-24,terminus,EV_5147ee9141769f3a289f,Suivant acte sous-seing privé du 24/10/2009 enregistré à la recette de l'enregistrement des actes de sociétés Sousse le 29/10/2009 sous le numéro 09801529 quittance n°1652 dont deux exemplaires ont ét
SP_d7cca16225090e63e617,2009-04-14,onset,EV_c917524c29b9ba9ae4bc,Gérance : Mr Mohamed Abdewaheb Triki est nommée gérant de la société avec les pouvoirs les plus étendus.
SP_974e9f890625d568ad0c,2009-03-18,onset,EV_1c4bcf064f29f3c63f82,Gérance : Mr Ben Sedrine Kaïs est nommé gérant de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_2ca91638d09ef6d01352,2009-04-20,onset,EV_61be3861a3eaa462e3c7,Gérance : Monsieur Khaled Chaabane est nommé gérant.
SP_3ded65b60a0c845823c2,2009-03-30,onset,EV_69ee7347bf3b640f66d5,Il a été décidé à l'unanimité de nommer Madame Meriem Driss Garnaoui aux fonctions de Président Directeur Général.
SP_a45d6d7714c9219c3a21,2009-04-06,terminus,EV_74b67bf3b17ae6c70728,"Suivant acte SSP en date du 6 avril 2009 enregistré à la recette des finances de Bizerte, le 10 avril 2009 sous le n° 09102204 quittance n° 23907 dont deux exemplaires ont été déposés au greffe du tri"
SP_a45d6d7714c9219c3a21,2009-04-10,terminus,EV_5135167fca5d3faebeef,"Suivant PV de l'A.G.E du 10 avril 2009 enregistré à la recette de l'enregistrement des actes de société 1er bureau Tunis le 21 avril 2009 sous le n° 9503824, quittance n° 5163 dont deux exemplaires on"
SP_ea9ebd215d7d1f1da506,2009-04-22,onset,EV_0472fb5581d66e70d1cf,- La nomination de l'actionnaire Mr. Sassi Lassâad directeur administratif et conseiller juridique gérant pendant 03 ans avec tout pouvoir
SP_d06cd11d4889cbe14884,2009-03-11,terminus,EV_43e99cd4148ffc5dd2d1,"3 - Désignation de Mr Fares MABROUK administrateur unique de la société, en remplacement de Mme Amel MABROUK démissionnaire et ce pour une période indéterminée avec les pouvoirs les plus étendus."
SP_39e3d1a5eb11cbbc4e5c,2009-03-11,terminus,EV_d99e262871c7329322d0,"3 - Désignation de Mr Fares MABROUK administrateur unique de la société, en remplacement de Mme Amel MABROUK démissionnaire et ce pour une période indéterminée avec les pouvoirs les plus étendus."
SP_ed95a7119691d538b843,2009-04-30,onset,EV_6e8297548ee6b0fd0319,Gérance : La gérance est accordée à Mr Mondher ben Hédi HABBACHI avec les pouvoirs les plus étendus.
SP_d19ac4544b79b749893b,2009-02-16,onset,EV_be9e424aa5a807c4bde3,Gérance : Mr Mohamed Ouerghemi et Mr Wajih Badreddine.
SP_bc588cf68a370838c3ce,2009-02-16,onset,EV_dea3d73b9810028625b5,Gérance : Mr Mohamed Ouerghemi et Mr Wajih Badreddine.
SP_3a74f7fb18fc6921e837,2009-05-02,onset,EV_e3d86975ea4b335095dd,- Nomination de Monsieur Mohamed SASSI président directeur général au lieu de Monsieur Hédi TRIKI.
SP_435d4cc4e687258ee222,2009-03-05,onset,EV_db41245fb7814951407a,"- La nomination de Monsieur Mohamed Marwan Mabrouk, de Madame Cyrine Ben Ali Mabrouk et de La société Planet Tunisie SA en qualité d'administrateurs de la société pour une durée de trois années"
SP_aae16340aeb15626a570,2009-03-05,onset,EV_cbcde4fb32baae346394,"En vertu du PV du premier conseil d'administration en date du 5/3/2009 enregistré à la REAS 1er bureau Tunis le 25/3/2009 sous le n° 9802851, Q n° 3842, il a été décidé la nomination de Monsieur Moham"
SP_6d3f460c76bfebb87f69,2009-04-21,terminus,EV_2d7eaff2ae15dadadaab,Suivant actes ssp et procès-verbal de l'assemblée générale extraordinaire signés respectivement en date du 21 avril 2009 et enregistrés à la REAS à Tunis en date du 05 mai 2009 enregistrements numéros
SP_6d3f460c76bfebb87f69,2009-12-21,terminus,EV_aa5a8ad1542664d30dbe,Suivant actes ssp et Procès-Verbal de l'Assemblée Générale Extraordinaire signés en date du 21 décembre 2009 et enregistrés respectivement à la Recette de l'Enregistrement des Actes de Sociétés 1er Bu
SP_a88c754dc1077956a1d6,2009-05-06,onset,EV_40cb0128189a730f49ee,Gérance : Madame Ibtissem Mabrouk
SP_4d8c7273c1d7d97e08c9,2009-04-15,onset,EV_1fbe1727c254b2a70117,"Gérance : Monsieur Mohamed Ridha Hedi Zerzeri, est nommé gérant de la société pour une durée indéterminée avec les pouvoirs les plus étendus."
SP_a74716fea55ebdf26e86,2009-05-07,onset,EV_b8afb50b03fda74bd4e7,Gérance : Mr Mabrouk Fethi est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_1d762f943819f3295587,2009-02-19,renewal,EV_19663783488bbaf626df,- Renouvellement du mandat de Monsieur Abdelkader Esseghaier en sa qualité de président directeur général de la société et ce pour toute la durée de son mandat d'administrateur. Renouvellement du mand
SP_1d762f943819f3295587,2012-03-26,renewal,EV_aa44ced6d7e4a06e2576,Renouvellement du mandat de Monsieur Abdelkader Esseghaier en sa qualité de Président Directeur Général de la société et ce pour toute la durée de son mandat d'administrateur.
SP_90a40b10acb41d601b13,2009-02-19,renewal,EV_9c2c9194b07e0b7c4a7f,- Renouvellement du mandat de Monsieur Abdelkader Esseghaier en sa qualité de président directeur général de la société et ce pour toute la durée de son mandat d'administrateur. Renouvellement du mand
SP_90a40b10acb41d601b13,2012-03-26,renewal,EV_97e5338c81d979daf593,Renouvellement du mandat de Monsieur Hédi Djilani en sa qualité de Directeur Général Adjoint de la société et ce pour toute la durée de son mandat d'administrateur.
SP_1e4aac8b2764ddf7bacc,2009-01-02,onset,EV_696c499c8521a09a5cbc,Fondateur : Mr Chakib Horchani.
SP_506750b32425756f03d2,2009-02-14,onset,EV_b8d26d6aa60018e3cc64,Gérance : Mr Houcem ZOUARI est nommé gérant pour toute la durée de la société avec les pouvoirs les plus étendus.
SP_ad67f36730dd4e714fe8,2009-05-11,onset,EV_7f20a4c64dd0e325893f,"Gérance : Mr Hamed AHMEDI et Mr Kais MOKHTAR sont nommés cogérants de la Société, avec les pouvoirs les plus étendus."
SP_f34998fd11d12588569b,2009-04-23,onset,EV_cae2a9917d313ac046dd,Gérant : Monsieur Walid Sassi est nommée gérant de la société.
SP_81660f5448ae7e4a2004,2009-05-19,onset,EV_f8fd5c4be74afe705335,Gérance : Monsieur Sassi Mohamed est nommé gérant de la société.
SP_0a8a34f276492d0102f3,2009-04-14,onset,EV_b1f3df9a8e4f6f0976f2,- Coopter Mr Mondher Rourou en qualité d'administrateur en remplacement de Mr Faouzi Jemai pour la durée restante de son mandat.
SP_2f0d32da12f2e6a1ed2f,2009-03-24,onset,EV_7e861c09e3eb3c3de473,- La nomination de M. Walid Amor gérant de la société en remplacement de M. Maher Gaida et ce pour la période allant du 1er avril 2009 au 31 mars 2011.
SP_7af4dc869f9115163a52,2009-04-23,onset,EV_9ea98a6907f19ee53825,Gérance : Mr Messieurs SYBILLAIN Alexandre Raphael &amp; MABILLE Eric sont nommés gérants de la Société pour une période illimitée avec tous les pouvoirs les plus étendus.
