entity_id,canonical_name,year,channel,category,tenure,counterpart,counterpart_id,stake_pct,layer,detail,doc_type,doc_url,page,from_ocr
F2b3e556c9b,"STE D'ET. & DE PROM. TQUE DE HAMMAMET""MAEVA"" SEPTH",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fd6a5c77db1,"STE D'ET. DVPT. & PROM. TQUE. BIZ. ""H. BIZERTA RESORT""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F1f78180058,STE D'ETUDE ET DE DEVELOPT TQUE DJERBA LES DUNES,2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fef99812ab5,"STE D'ETUDES ET DE DEV. TQUE ""GREEN GOLF""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F7f88d1540c,"STE D'EXP.& DE DVPT TQUE ""H.THALASSA MAHDIA""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fbebb1281b1,"STE D'EXPANSION TQUE ""AZUREA""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fe6937084b2,"STE D'EXPLOITATION TQUE ""AZUREA""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F4c9f81102c,STE DE DEV.ECO. DE KASSERINE SODEK- SICAR,2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F326df1749b,STE DE PROMOTION ET DE FINANCT TQUE CARTHAGO,2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fe7b68ba1df,"STE GLE D'EXPL TQUE ""SOGET SARL"" (HOTEL KSAR AMAZIR)",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fca061027e5,"STE HOT. ET IMMOBILIERE DE TABARKA "" HOTEL LES MIMOSAS""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fd192b46d95,STE HOTEL HOUDA,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F55342a8265,"STE HOTELIERE ""BEL AIR""",2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F55342a8265,"STE HOTELIERE ""BEL AIR""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F55342a8265,"STE HOTELIERE ""BEL AIR""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F55342a8265,"STE HOTELIERE ""BEL AIR""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F55342a8265,"STE HOTELIERE ""BEL AIR""",2021,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_stb_2021.pdf,144,0
Fa3d9e8185b,"STE HOTELIERE ""DAR DHIAFA""( TROPICANA CLUB)",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
Fa3d9e8185b,"STE HOTELIERE ""DAR DHIAFA""( TROPICANA CLUB)",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F7c3b992b31,"STE HOTELIERE ""H. KURIAT PALACE""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F7c3b992b31,"STE HOTELIERE ""H. KURIAT PALACE""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fcbe075a3a5,"STE HOTELIERE ""LES LILAS""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F148beee515,"STE HOTELIERE & TQUE ""KARIM""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F148beee515,"STE HOTELIERE & TQUE ""KARIM""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F1be876091b,STE HOTELIERE BEL HORIZON SA,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F64c3f7b6e5,"STE HOTELIERE ET TOURISTIQUE DU SAHEL ""H.LIBERTY""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F17f072b124,STE HOTELIERE ET TQUE LE GRAND MONASTIR SA,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F07767f7367,STE INTER BANK SERVICES,2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F694c9c1535,"STE INTLE DE GEST. HOT. ""H. BYBLOS""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fe796e99029,"STE INTLE PROM. HOT. ""PALM- INN""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
Fe796e99029,"STE INTLE PROM. HOT. ""PALM- INN""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F0ad4fe03a2,STE L'ECRIN DE HAMMAMET,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F6a303d4f8d,STE L'ELDORADO,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F6a303d4f8d,STE L'ELDORADO,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F29b993632a,"STE LA TURQUOISE "" HOTEL EL MALIA""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F19e8b95d9e,"STE LES FONDERIES DU MAGHREB ""SFM""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F49962989e6,STE MARINA HOTELS,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F0ca2047bd6,STE MEDAPLAST,2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F8a639fa582,STE MODERNE DE TITRISATION,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
Fc62e86eada,STE NAT.TELECOM.T,2019,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,119,0
F865986a954,STE RAMLA TOZEUR,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,132,0
F4ee439945b,STE SEDS,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F789454ee01,"STE TANIT INTERNATIONAL ""STI""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
F9211d327de,"STE TOURISME & ANIMATION ""RAIS CLUB""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F9211d327de,"STE TOURISME & ANIMATION ""RAIS CLUB""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fa8f9c42eed,"STE TQUE DE GESTION HOTELIERE ""THALASSA""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F70de447f98,STE TUN.RECOUVR. DES CREANCES “STRC”,2018,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,232,0
F5d9b20dcd0,"STE. D'ET. & D'AMENAGEMENT LA MARINA HAMM. SUD ""SEAMHS""",2015,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20STB_2015_0.pdf,120,0
Fc4aa0998d9,"STE. SMALT INVESTISSEMENT ""LES CYPRES""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
Fc4aa0998d9,"STE. SMALT INVESTISSEMENT ""LES CYPRES""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F8496f4b820,STICODEVAM,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F3c3d3d96da,STIMEC,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
F3c3d3d96da,STIMEC,2014,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,36,0
F3c3d3d96da,STIMEC,2015,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,40,0
F3561e67c26,STIMEC - SIM-SICAR,2006,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F3561e67c26,STIMEC - SIM-SICAR,2007,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F3561e67c26,STIMEC - SIM-SICAR,2009,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F745bcc118b,STIP,2008,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stip_2008.pdf,4,1
Fcf71a2b399,Secrétariat,2018,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_bna_2023.pdf,17,0
Fd46bac75c6,T F BANK,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fb6fd508b38,T.A.C,2013,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/bna_2013.pdf,5,1
F1a7e9e8bee,TAYSIR MICROFINANCE,2026,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_taysir_microfinance_2026.pdf,27,0
Fe7ffe813fc,TECH. BORJ CEDRIA,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F4f064ad326,TECH. GAFSA,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fa6d14ec785,TECHNOPOLE DE SFAX,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F9593f9bf31,TFB,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
Ffaf70437e8,TFB (ex UTB),2014,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,36,0
Ffaf70437e8,TFB (ex UTB),2015,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,40,0
F2ddcdac500,TITF SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F65c8d5ef6f,TOPIC SA,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F29ce685685,"TOURISTIQUE ""SEPT""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F0afb0c57ba,TOURISTIQUE BISAT SA,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,132,0
F012dffff0e,TUNIS RE,2013,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunis_re_2013.pdf,3,1
F012dffff0e,TUNIS RE,2013,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunis_re_2013.pdf,3,1
F012dffff0e,TUNIS RE,2018,state_board,state_organ_seat,,État Tunisien,S0000000a01,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/tunis_re_ex_2018.pdf,4,0
F012dffff0e,TUNIS RE,2026,public_bank,public_bank_equity,,Banque Nationale Agricole,Fc0d64a7eb6,,ownership,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_tunisre_01092026.pdf,24,0
F009a1c823e,TUNISAIR,2016,officeholder,ministry_organ,current,Chedia DHIAB,,,board,Ministère des Finances mme  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,ministry_organ,current,Sassi HAMMAMI,,,board,Ministère du Transport mr  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,central_bank,current,Sonia SAHLI,,,board,Banque Centrale de Tunisie mme  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,ministry_organ,current,Chedia DHIAB,,,board,Ministère des Finances mme  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,ministry_organ,current,Sassi HAMMAMI,,,board,Ministère du Transport mr  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,ministry_organ,current,kamel BEN MILED,,,board,Ministère du Transport mr  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,officeholder,central_bank,current,Sonia SAHLI,,,board,Banque Centrale de Tunisie mme  board_seat MEMBRES DU CONSEIL D'ADMINISTRATION,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,public_bank,public_bank_interlock,,BNA,F5ccaee3c36,,board_interlock,,derived,,,
F009a1c823e,TUNISAIR,2016,state_board,state_organ_seat,,Caisse Nationale de Sécurité Sociale (CNSS),S0000000c01,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,state_board,state_organ_seat,,Caisse nationale de Retraite et de prevoyance sociale,S5dc3f3e242,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
F009a1c823e,TUNISAIR,2016,state_board,state_organ_seat,,Ministère du Transport,Sd1dde7da10,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_tunisair_2016.pdf,5,1
Fda257ec63a,TUNISIE AUTOROUTES,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F19ffdda20a,TUNISIE LAIT,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F6dde26c66a,TUNISIE TELECOM,2010,public_bank,public_bank_equity,,Société Tunisienne de Banque,F8f14ab19c2,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F6dde26c66a,TUNISIE TELECOM,2010,public_bank,public_bank_equity,,Banque Nationale Agricole,Fc0d64a7eb6,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F6dde26c66a,TUNISIE TELECOM,2010,public_bank,public_bank_equity,,Banque de l’Habitat,Ff9d1d90ba7,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F6dde26c66a,TUNISIE TELECOM,2010,state_ownership,state_shareholder,,État Tunisien,S0000000a01,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F6dde26c66a,TUNISIE TELECOM,2010,state_ownership,state_shareholder,,Office National des Postes,S409c266c58,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F6dde26c66a,TUNISIE TELECOM,2010,state_ownership,state_shareholder,,Office National de Télédiffusion,Sa546754e10,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_TT_2010.pdf,48,0
F275f89d789,TotalEnergies SE réservée aux salariés du groupe TotalEnergies Adhérant au Plan d'Épargne Groupe,2024,state_board,state_organ_seat,,"et en tout état de cause, avant la prochaine réunion du Conseil de surveillance",Se0f4482064,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_abrege_totalenergies_2024.pdf,48,0
F275f89d789,TotalEnergies SE réservée aux salariés du groupe TotalEnergies Adhérant au Plan d'Épargne Groupe,2025,state_board,state_organ_seat,,"et en tout état de cause, avant la prochaine réunion du Conseil de surveillance",Se0f4482064,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_abrege_totalenergies_capital_2025.pdf,49,0
F0222b62534,Trois chartes ont été élaborées arrêtant,2012,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bh_2012.pdf,10,1
Fcf43458e5a,Tunis,2015,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,192,0
F07f30dc46b,Tunisienne,2022,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2022.pdf,4,0
