entity_id,entity_type,canonical_name,is_bvmt_listed,isin,ticker,name_ar,bvmt_group_label,n_aliases,aliases
F674024db7a,firm,de Réassurances de toutes sortes de risques en Tunisie et à,0,,,,,1,de Réassurances de toutes sortes de risques en Tunisie et à
F674ed16909,firm,Directeur Délégué de BFI,0,,,,,1,Directeur Délégué de BFI
F6756e83e61,firm,ERRIADA Immobilière,0,,,,,1,ERRIADA Immobilière
F6761f5f544,firm,La part du réseau de Courtage,0,,,,,1,La part du réseau de Courtage
F676c8e9a64,firm,MINISTERE DES FINANCES,0,,,,,2,MINISTERE DES FINANCES | Ministère des Finances
F6771df184a,firm,Gérant Loukil.com,0,,,,,1,Gérant Loukil.com
F67c0bd72ea,firm,STE JERBA AGHIR,0,,,,,1,STE JERBA AGHIR
F67e365e282,firm,T.I.S,0,,,,,1,T.I.S
F6843f54bd3,firm,AMEN PROJECT SICAF,0,,,,,1,AMEN PROJECT SICAF
F6853a4f19b,firm,FINOR: Société d'expertise comptable inscrite au tableau de l'Ordre des Experts Comptables de Tunisie représentée par MMustapha MEDHIOUB,0,,,,,1,FINOR: Société d'expertise comptable inscrite au tableau de l'Ordre des Experts Comptables de Tunisie représentée par MMustapha MEDHIOUB
F686d14d200,firm,BOLERIO,0,,,,,1,BOLERIO
F68a768e06f,firm,AFC,0,,,,,2,A F C | AFC
F68d46bbce3,firm,BOUZID,0,,,,,1,BOUZID
F68f479c9ba,firm,Propose l'ordre du jour du Conseil d'Administration,0,,,,,1,Propose l'ordre du jour du Conseil d'Administration
F690a00bb6d,firm,Quitus aux administrateurs pour l’exercice 2004,0,,,,,1,Quitus aux administrateurs pour l’exercice 2004
F6919a62aff,firm,NIDA SA,0,,,,,3,NIDA | NIDA SA | Société NIDA
F694c9c1535,firm,"STE INTLE DE GEST. HOT. ""H. BYBLOS""",0,,,,,1,"STE INTLE DE GEST. HOT. ""H. BYBLOS"""
F694dd0fda1,firm,Céréalis Par décision n° 54 du 23 décembre 2022,0,,,,,1,Céréalis Par décision n° 54 du 23 décembre 2022
F695a3ab8e7,firm,**Nomination décidée par le Conseil d’Administration du 12/08/2013 et approuvée par l'AGO du 09/01/2014,0,,,,,1,**Nomination décidée par le Conseil d’Administration du 12/08/2013 et approuvée par l'AGO du 09/01/2014
F696d1a681f,firm,"CIE MED. DE TOURISME ""HOTEL DALIA""",0,,,,,1,"CIE MED. DE TOURISME ""HOTEL DALIA"""
F6992dea939,firm,NG Technologies,0,,,,,1,NG Technologies
F69ba6cd0b8,firm,filiale BNA (Président du CA) 6- Société de Développement Agricole Baten - Leghzal,0,,,,,1,filiale BNA (Président du CA) 6- Société de Développement Agricole Baten - Leghzal
F69fea2a9a7,firm,SBK - CERAMIQUES DE SUD - SICEM,0,,,,,1,SBK - CERAMIQUES DE SUD - SICEM
F6a01cc1ed6,firm,GARANDEAU,0,,,,,1,GARANDEAU
F6a185ce410,firm,Société Clinique El Amen,0,,,,,1,Société Clinique El Amen
F6a2d516c67,firm,Administrateur dans les sociétés SFBT,0,,,,,1,Administrateur dans les sociétés SFBT
F6a303d4f8d,firm,STE L'ELDORADO,0,,,,,1,STE L'ELDORADO
F6a43ba0c42,firm,SOCIETE YASMINE,0,,,,,2,SOCIETE YASMINE | YASMINE
F6a8a63aa59,firm,STE LES PRODUCTIONS DU FAUNE,0,,,,,1,STE LES PRODUCTIONS DU FAUNE
F6a97210e8a,firm,Banque Nationale Agricole participations,0,,,,,1,Banque Nationale Agricole participations
F6a9f8df10d,firm,dans d'autres sociétés,0,,,,,1,dans d'autres sociétés
F6aa2e293b1,firm,"SNMVT Prestation de services 50,02% Filiale Intégration globale",0,,,,,1,"SNMVT Prestation de services 50,02% Filiale Intégration globale"
F6accff6916,firm,Thermale Kroumirie,0,,,,,1,Thermale Kroumirie
F6aede0e877,firm,SOCIETE EL MANSOUR TABARKA,0,,,,,3,EL MANSOUR TABARKA | SOCIETE EL MANSOUR TABARKA | STE EL MANSOUR TABARKA
F6b067dc77c,firm,ICF,1,TN0003200755,ICF,الصّناعات الكيميا ئيّة للفليور,continuous,1,ICF
F6b0de7603a,firm,Enseignant à l’école Nationale d’Administration de Tunis,0,,,,,1,Enseignant à l’école Nationale d’Administration de Tunis
F6b1a82c1eb,firm,de loisirs. Et il est gérant de la Sté Jumeaux,0,,,,,1,de loisirs. Et il est gérant de la Sté Jumeaux
F6b1deea69a,firm,Conseil Régional du Gouvernorat de Kasserine,0,,,,,1,Conseil Régional du Gouvernorat de Kasserine
F6b2b166928,firm,Mohamed MELLOUSSE Président Directeur général 2010-2012(*) Mednine,0,,,,,2,Mohamed MELLOUSSE Président Directeur général 2010-2012 Mednine | Mohamed MELLOUSSE Président Directeur général 2010-2012(*) Mednine
F6b3a91c93d,firm,différents risques de la Banque et de s'assurer du,0,,,,,1,différents risques de la Banque et de s'assurer du
F6b4b901425,firm,Société d’Investissement et de Développement du Centre-Ouest,0,,,,,1,Société d’Investissement et de Développement du Centre-Ouest
F6b4c5e023b,firm,TUNISIE VALEURS 1‐ A partir du lundi 24 septembre 2018,0,,,,,1,TUNISIE VALEURS 1‐ A partir du lundi 24 septembre 2018
F6b904289f0,firm,PROPARCO,0,,,,,1,PROPARCO
F6bb8d4de28,firm,Les Couscousseries du Sud,0,,,,,1,Les Couscousseries du Sud
F6c55bee8cd,firm,Président du conseil d’Attijari Immobilière,0,,,,,1,Président du conseil d’Attijari Immobilière
F6ca5d80477,firm,Membre du Conseil d'Administration de la Banque Centrale de Tunisie,0,,,,,1,Membre du Conseil d'Administration de la Banque Centrale de Tunisie
F6caaa26934,firm,SAGES,0,,,,,1,SAGES
F6cc2fdc754,firm,SGRC,0,,,,,1,SGRC
F6cf9633007,firm,Les Bâtiments Modernes,0,,,,,1,Les Bâtiments Modernes
F6d324451d1,firm,TQUE CARTHAGO,0,,,,,1,TQUE CARTHAGO
F6d58ad1e39,firm,"STE ANONYME DE CONSTR. ELECTROMECANIQUES ""SACEM""",0,,,,,1,"STE ANONYME DE CONSTR. ELECTROMECANIQUES ""SACEM"""
F6d6d6be1ac,firm,Immobilière SLIM,0,,,,,1,Immobilière SLIM
F6d8e890428,firm,"En 2014, le Conseil d'administration s'est réuni à cinq reprises",0,,,,,1,"En 2014, le Conseil d'administration s'est réuni à cinq reprises"
F6d9b30bf86,firm,SYPHAX,0,,,,,1,SYPHAX
F6d9ebd6f0f,firm,Retraité de la BIAT,0,,,,,1,Retraité de la BIAT
F6db37a4152,firm,GAT ASSURANCES (3 sièges),0,,,,,1,GAT ASSURANCES (3 sièges)
F6dced9dabc,firm,interne et Le cas échéant Les travaux des autres structures de,0,,,,,1,interne et Le cas échéant Les travaux des autres structures de
F6dd10f7585,firm,SOCIETE STAFIM PEUGEOT,0,,,,,1,SOCIETE STAFIM PEUGEOT
F6ddde10149,firm,SMART TUNISIE,1,TNQPQXRODTH8,SMART,SMART TUNISIE,continuous,2,SMART TUNISIE | SMART Tunisie
F6dde26c66a,firm,TUNISIE TELECOM,0,,,,,2,TUNISIE TELECOM | Tunisie Télécom
F6dded7b365,firm,Solde au 31/12/2010 avant affectation,0,,,,,1,Solde au 31/12/2010 avant affectation
F6de5c41e2b,firm,SIM-SICAR,0,,,,,2,SIM SICAR | SIM-SICAR
F6de68c011d,firm,M. Néji GHANDRI,0,,,,,2,M. Néji GHANDRI | Mr Néji GHANDRI
F6de81c6fd4,firm,Président du Conseil d'Administration de la société FIDAL TUNISIE,0,,,,,1,Président du Conseil d'Administration de la société FIDAL TUNISIE
F6deec4de8b,firm,**: Nommé par le Conseil d'Administration du 12/09 /2013 ***: Nommé par le Conseil d'Administration du 02/05/2014,0,,,,,1,**: Nommé par le Conseil d'Administration du 12/09 /2013 ***: Nommé par le Conseil d'Administration du 02/05/2014
F6df05c38c4,firm,"de la clientèle. S'agissant des emplois, la Société",0,,,,,1,"de la clientèle. S'agissant des emplois, la Société"
F6df150fd02,firm,Fax,0,,,,,1,Fax
F6e0a78ff11,firm,Le Groupe des Assurances du Crédit Mutuel,0,,,,,1,Le Groupe des Assurances du Crédit Mutuel
F6e61ff4d56,firm,BH BF *,0,,,,,1,BH BF *
F6e97c07ea3,firm,Pouvoir du conseil d’administration,0,,,,,2,Pouvoir du conseil d'administration | Pouvoir du conseil d’administration
F6eb53bf42c,firm,Sté recouvrement,0,,,,,1,Sté recouvrement
F6eebb19963,firm,BTE,0,,,,,1,BTE
F6f1dfc1042,firm,PARTNER INVESTMENT SA,0,,,,,4,PARTNER INVESTMENT | PARTNER INVESTMENT SA | Partner investment | Société Partner Investment
F6f26382d42,firm,Vice Président Sté COMAR - PARENIN,0,,,,,1,Vice Président Sté COMAR - PARENIN
F6f377e3841,firm,Directeur de PANILABO,0,,,,,1,Directeur de PANILABO
F6f43633f05,firm,ASSURANCE BIAT,0,,,,,2,ASSURANCE BIAT | Assurance BIAT
F6f517cf215,firm,Variation/taux de réalisation,0,,,,,1,Variation/taux de réalisation
F6f86f5f448,firm,"Depuis son entrée en bourse, en début 2005, ASSAD a tenu ses",0,,,,,1,"Depuis son entrée en bourse, en début 2005, ASSAD a tenu ses"
F6f8ce719ba,firm,INDINVEST SICAF,0,,,,,1,INDINVEST SICAF
F6fb284d35e,firm,C.NS.S,0,,,,,1,C.NS.S
F6fb5ac29a0,firm,6- AFFECTATION DES RESULTATS,0,,,,,1,6- AFFECTATION DES RESULTATS
F70073ade9e,firm,Administrateur à Tunisie Valeurs,0,,,,,1,Administrateur à Tunisie Valeurs
F701d51f277,firm,Slimene BETTAIEB Président Directeur Général 2009-2011 Tunis,0,,,,,1,Slimene BETTAIEB Président Directeur Général 2009-2011 Tunis
F7021ecaca4,firm,OIS Motors,0,,,,,1,OIS Motors
F702cb09e66,firm,"STE TUNISIENNE DE RECOUVREMENT DES CREANCES ""STRC""",0,,,,,1,"STE TUNISIENNE DE RECOUVREMENT DES CREANCES ""STRC"""
F706db859e0,firm,Ministère des Finances M. ABDELLATIF CHAABENE,0,,,,,2,MINISTERE DES FINANCES M. ABDELLATIF CHAABENE | Ministère des Finances M. ABDELLATIF CHAABENE
F706fabeb94,firm,tous Les risques et La fixation des limites d'exposition et des,0,,,,,1,tous Les risques et La fixation des limites d'exposition et des
F7089e02d36,firm,12 264 164 (en Euros),0,,,,,1,12 264 164 (en Euros)
F7099eee848,firm,NOUVELAIR,0,,,,,1,NOUVELAIR
F70a75420fc,firm,SOCIETE GENERALE DE TOURISME,0,,,,,1,SOCIETE GENERALE DE TOURISME
F70d1d4018b,firm,Directeur Financier à la MAE,0,,,,,1,Directeur Financier à la MAE
F70df707802,firm,PROMOTEL,0,,,,,1,PROMOTEL
F70f66ab991,firm,de l'Industrie,0,,,,,1,de l'Industrie
F70fdd8020c,firm,OTH,0,,,,,1,OTH
F71003d0fd5,firm,T.T.S FINANCIERE,0,,,,,1,T.T.S FINANCIERE
F712ff700cd,firm,du comité exécutif de Gulf Bank Algérie,0,,,,,1,du comité exécutif de Gulf Bank Algérie
F713344637a,firm,"100,00% 0,00%",0,,,,,1,"100,00% 0,00%"
F71363b5829,firm,Les Ateliers Mécaniques du Sahel,0,,,,,1,Les Ateliers Mécaniques du Sahel
F714ea6bbe3,firm,MANUFACTURE DE PANNEAUX BOIS DU SUD –MPBS- 1-A partir du Mardi 24 décembre 2013,0,,,,,1,MANUFACTURE DE PANNEAUX BOIS DU SUD –MPBS- 1-A partir du Mardi 24 décembre 2013
F715cba1974,firm,Président Directeur Général de la Société SIVAGEP GIMS PRIV Membre du Conseil de Surveillance de la SKB Banka Administrateur de la Société SOGECAP Vice-président du Conseil d’Administration de la Banka Popullore Administrateur de la SG Global Solution,0,,,,,1,Président Directeur Général de la Société SIVAGEP GIMS PRIV Membre du Conseil de Surveillance de la SKB Banka Administrateur de la Société SOGECAP Vice-président du Conseil d’Administration de la Banka Popullore Administrateur de la SG Global Solution
F7179298766,firm,Chargé de la direction générale du contrôle financier Arab Tunisian Bank M. Jamel JENANA au sein de l’ATB,0,,,,,1,Chargé de la direction générale du contrôle financier Arab Tunisian Bank M. Jamel JENANA au sein de l’ATB
F717c8f2335,firm,COMAR - PARENIN - EL IMRANE,0,,,,,1,COMAR - PARENIN - EL IMRANE
F718a6c356f,firm,l’Appel Public à l’Epargne Banque Tuniso-Koweitienne -Groupe BPCE,0,,,,,1,l’Appel Public à l’Epargne Banque Tuniso-Koweitienne -Groupe BPCE
F718c5e479e,firm,COTUNACE,0,,,,,1,COTUNACE
F7194a2c6e7,firm,Président du CA de UGFS industries,0,,,,,1,Président du CA de UGFS industries
F719eea689b,firm,Fnkha Cie Company,0,,,,,1,Fnkha Cie Company
F71add367da,firm,DhiaEddine FEKI Lui-même,0,,,,,1,DhiaEddine FEKI Lui-même
F71ae114802,firm,ASSUR MAGHREBIA,1,TN0007830011,ASSMA,ASSUR MAGHREBIA,continuous,1,ASSUR MAGHREBIA
F71b6d7613f,firm,TELNET HOLDING,1,TN0007440019,TLNET,تلنـات القـابضة,continuous,2,Société Telnet Holding | TELNET HOLDING
F71dd52899a,firm,STE SAPHIR PALACE,0,,,,,1,STE SAPHIR PALACE
F71eeaee8e7,firm,PDG de la Sté Vêtements de travail,0,,,,,1,PDG de la Sté Vêtements de travail
F72281d2864,firm,Directeur,0,,,,,1,Directeur
F7229c56f4f,firm,Kuwaït Investment Authority (représenté par Monsieur Hilal AL MUTAIRI),0,,,,,1,Kuwaït Investment Authority (représenté par Monsieur Hilal AL MUTAIRI)
F722a6151dc,firm,SOCIETE ACTIVHOTELS,0,,,,,1,SOCIETE ACTIVHOTELS
F7236ece3f5,firm,CIE,0,,,,,1,CIE
F72377eb077,firm,Axis prudent,0,,,,,1,Axis prudent
F7238f755f6,firm,CLOTUREE BANQUE DE L’HABITAT,0,,,,,1,CLOTUREE BANQUE DE L’HABITAT
F7242f7e7cc,firm,tableau de l'Ordre des Experts,0,,,,,1,tableau de l'Ordre des Experts
F7264086565,firm,SYB REAL ESTATE SCES,0,,,,,1,SYB REAL ESTATE SCES
F726efcb020,firm,Administrateur dans la société NIDA,0,,,,,1,Administrateur dans la société NIDA
F7282191b19,firm,"HOTEL LES MIMOSAS""",0,,,,,1,"HOTEL LES MIMOSAS"""
F72bd3c14eb,firm,UNOPS,0,,,,,1,UNOPS
F72db9fdb24,firm,FZ Holding & Z Pack Holding,0,,,,,1,FZ Holding & Z Pack Holding
F72f4a9f08d,firm,CAFES BEN YEDDER,0,,,,,1,CAFES BEN YEDDER
F736c6282e9,firm,T.E.P (C.T.E.I) Financier 100% Filiale Intégration globale,0,,,,,1,T.E.P (C.T.E.I) Financier 100% Filiale Intégration globale
F737008d0df,firm,assurances Agricoles accusent,0,,,,,1,assurances Agricoles accusent
F73716ed566,firm,Organes d'Administration et de Direction,0,,,,,1,Organes d'Administration et de Direction
F73dd64a2a5,firm,Report à nouveau distribuable soumis à la RAS,0,,,,,1,Report à nouveau distribuable soumis à la RAS
F7413de7caa,firm,GROUPEMENT BANCAIRE INFORMATIQUE - GBI,0,,,,,2,GROUPEMENT BANCAIRE INFORMATIQUE - GBI | GROUPEMENT BANCAIRE INFORMATIQUE GBI
F742ae1321a,firm,Compagnie de Tunisie et des Emirats d'Investissement,0,,,,,2,Compagnie de Tunisie et des Emirats d'Investissement | Compagnie de Tunisie et des Emirats d’investissement
F743750c56c,firm,SPPI,0,,,,,1,SPPI
F745bcc118b,firm,STIP,1,TN0005030010,STIP,الشركة التونسية لصناعة الإطارات المطّاطية,suspended_other,1,STIP
F7468888ddf,firm,Société CONSULT INTERNATIONAL,0,,,,,1,Société CONSULT INTERNATIONAL
F748f74d99b,firm,Chiheb BEN HMIDA Administroteur 2011-2013,0,,,,,1,Chiheb BEN HMIDA Administroteur 2011-2013
F74a41e5217,firm,Directeur Général de Tuninvest SICAR,0,,,,,1,Directeur Général de Tuninvest SICAR
F74cebd74f2,firm,IL veille a l'equilibre de sa composition et à La pertinence de,0,,,,,1,IL veille a l'equilibre de sa composition et à La pertinence de
F74e896e35c,firm,Courtage,0,,,,,1,Courtage
F7518d34afd,firm,"99,98% 0,00%",0,,,,,1,"99,98% 0,00%"
F752e27fea3,firm,"Sté d'Etudes et de Prom.Tque "" Hôtel Mariqueen""JERBA MARITIM",0,,,,,1,"Sté d'Etudes et de Prom.Tque "" Hôtel Mariqueen""JERBA MARITIM"
F75312caee3,firm,Eclair Prym Maroc SA,0,,,,,2,Eclair Prym Maroc | Eclair Prym Maroc SA
F75432c92dd,firm,Gérant AMS Trading espace cuisine,0,,,,,1,Gérant AMS Trading espace cuisine
F7565ae7cb0,firm,TUMEP EL JALA,0,,,,,1,TUMEP EL JALA
F759350b5fb,firm,Tuninvest International-S.A,0,,,,,1,Tuninvest International-S.A
F75c7483eef,firm,STE TUN. DES PILES ELECTRIQUES (SOTUPILE),0,,,,,1,STE TUN. DES PILES ELECTRIQUES (SOTUPILE)
F75c9090d16,firm,Eclair Prym France. DGA de la société Immobilère Echerifa,0,,,,,1,Eclair Prym France. DGA de la société Immobilère Echerifa
F75dc3c49a4,firm,Tunisie LLD,0,,,,,1,Tunisie LLD
F75f206d3f1,firm,"Generales, proceder à des nominations a titre provisoire",0,,,,,1,"Generales, proceder à des nominations a titre provisoire"
F761679711c,firm,Internationale de Recouvrement de Créances –IRC,0,,,,,1,Internationale de Recouvrement de Créances –IRC
F76277487fd,firm,Données en dinars tunisiens,0,,,,,1,Données en dinars tunisiens
F763c40484b,firm,"Administrateur à la Sté d'Assurances SALIM - Administrateur à la SIFIB-BH - Administrateur la Sté ETATHMEER Holding - Administrateur à la Sté de Promotion ""DOUIRET"" - Administrateur à la SOGEMBAL",0,,,,,1,"Administrateur à la Sté d'Assurances SALIM - Administrateur à la SIFIB-BH - Administrateur la Sté ETATHMEER Holding - Administrateur à la Sté de Promotion ""DOUIRET"" - Administrateur à la SOGEMBAL"
F763f612ed1,firm,Immobilière & Développement,0,,,,,1,Immobilière & Développement
F76426752c4,firm,Directeur des,0,,,,,1,Directeur des
F7649ce8f47,firm,La société SFI,0,,,,,1,La société SFI
F7656419e1c,firm,ATTIJARI PLACEMENTS SICAV,0,,,,,1,ATTIJARI PLACEMENTS SICAV
F765c63531f,firm,Retraité,0,,,,,1,Retraité
F76610d7c10,firm,Office des Céréales,0,,,,,1,Office des Céréales
F7692c0591c,firm,IACE,0,,,,,1,IACE
F7699af6174,firm,SOTETEL,1,TN0006530018,SOTET,الشركة التونسية للمقاولات السلكية واللاسلكية,continuous,2,SOTETEL | Sotetel
F76b4b07ae2,firm,OCEANA,0,,,,,1,OCEANA
F76b5aabe21,firm,"sécurité financière (loi 2005 du 18 octobre 2005), le Conseil",0,,,,,1,"sécurité financière (loi 2005 du 18 octobre 2005), le Conseil"
F76cd89b164,firm,SICAF,0,,,,,1,SICAF
F76e84cdff4,firm,MAGHREB INTERNATIONAL PUBLICITE ‐MIP‐ Il,0,,,,,1,MAGHREB INTERNATIONAL PUBLICITE ‐MIP‐ Il
F76f18aecf5,firm,SAH Maroc,0,,,,,1,SAH Maroc
F770cadd3cf,firm,ASKIA Assurances,0,,,,,2,ASKIA ASSURANCES | ASKIA Assurances
F771a0363a2,firm,POL.I.TECH.GABES,0,,,,,1,POL.I.TECH.GABES
F771bc91f58,firm,Consortium Arabe d'Investissement,0,,,,,1,Consortium Arabe d'Investissement
F77498dbeea,firm,OASIS,0,,,,,1,OASIS
F774e312c77,firm,Tableau des candidats à un poste de,0,,,,,1,Tableau des candidats à un poste de
F7761c7434a,firm,CARTONNERIE TUNISIENNE,0,,,,,1,CARTONNERIE TUNISIENNE
F779d02b411,firm,Président Directeur Général de la société Amilcar LLD,0,,,,,1,Président Directeur Général de la société Amilcar LLD
F779ea23c71,firm,BTK Conseil (ex SCIF),0,,,,,1,BTK Conseil (ex SCIF)
F77e34f3456,firm,SUNAGRI4,0,,,,,1,SUNAGRI4
F77ecd1a3b8,firm,"MAGASINS GENERAUX ET ENTREPOTS REELS DE TUNISIE ""MGERT""",0,,,,,1,"MAGASINS GENERAUX ET ENTREPOTS REELS DE TUNISIE ""MGERT"""
F77fcadfbe2,firm,Hammadi Mokdadi (représentant des petits porteurs) Membre 2019,0,,,,,1,Hammadi Mokdadi (représentant des petits porteurs) Membre 2019
F7801072fa7,firm,Indépendant,0,,,,,1,Indépendant
F780a7b1859,firm,EFE,0,,,,,1,EFE
F780dea5623,firm,KARTHAGO AIRLINES,0,,,,,1,KARTHAGO AIRLINES
F7815c5278c,firm,L'activité Non Vie,0,,,,,2,L'ACTIVITE NON VIE | L'activité Non Vie
F7819c3e4e1,firm,REKIK MOHAMED Lui-même,0,,,,,1,REKIK MOHAMED Lui-même
F781b412ddc,firm,ERRIADA Sicar,0,,,,,1,ERRIADA Sicar
F7824ab0b15,firm,Promochimica Tunisia -Sarra Huiles-Med pack,0,,,,,1,Promochimica Tunisia -Sarra Huiles-Med pack
F7841f84f37,firm,Provision 31.12.2013 Dotation 2014 Reprise 2014 Provision 31.12.2014 Produits perçus d'avance,0,,,,,1,Provision 31.12.2013 Dotation 2014 Reprise 2014 Provision 31.12.2014 Produits perçus d'avance
F784b573e5d,firm,SOCIETE D'EQUIPEMENTS,0,,,,,1,SOCIETE D'EQUIPEMENTS
F786535334b,firm,Banque Internationale Arabe de Tunisie,0,,,,,2,BANQUE INTERNATIONALE ARABE DE TUNISIE | Banque Internationale Arabe de Tunisie
F7868f023bb,firm,SICAV.BNA,0,,,,,2,SICAV BNA | SICAV.BNA
F786d6616a9,firm,Renseignements relatifs à la répartition du capital et des droits de,0,,,,,1,Renseignements relatifs à la répartition du capital et des droits de
F7879be5d1a,firm,BTK Capital (ex UI SICAR),0,,,,,1,BTK Capital (ex UI SICAR)
F787c7728ea,firm,Administrateur à BPCE INTERNATIONAL ET OUTRE-MER ; - Administrateur à COFACE ; - Administrateur à la BANQUE DES MASCAREIGNES ; - Administrateur à FRANSABANK,0,,,,,1,Administrateur à BPCE INTERNATIONAL ET OUTRE-MER ; - Administrateur à COFACE ; - Administrateur à la BANQUE DES MASCAREIGNES ; - Administrateur à FRANSABANK
F788f449de8,firm,Tahar BAYAHI (Président du Conseil,0,,,,,1,Tahar BAYAHI (Président du Conseil
F789454ee01,firm,"STE TANIT INTERNATIONAL ""STI""",0,,,,,1,"STE TANIT INTERNATIONAL ""STI"""
F789c03fce8,firm,STPI,0,,,,,1,STPI
F78b6c5d7e6,firm,de financements. Ce comité est composé comme suit,0,,,,,1,de financements. Ce comité est composé comme suit
F78c661ae71,firm,SIPHAT,1,TN0006670012,SIPHA,الشركة  التونسية للصناعات الصيدلية,suspended_other,1,SIPHAT
F78d2711ab2,firm,renforcée avec La publication d'une Lettre aux Actionnaires,0,,,,,1,renforcée avec La publication d'une Lettre aux Actionnaires
F78efe1e265,firm,"d e la « United Gulf Bank », UGB",0,,,,,1,"d e la « United Gulf Bank », UGB"
F792b5b4fb2,firm,pernmètre dactvité de la platcfoime UIB,0,,,,,1,pernmètre dactvité de la platcfoime UIB
F792e9c601c,firm,Mohamed Sadok Driss(1) Membre,0,,,,,1,Mohamed Sadok Driss(1) Membre
