mention_key,person_mention,org_mention,org_mf,resolved_person_id,resolved_person_label,resolved_org_id,resolved_org_label,score,link_status,s_name,s_org,s_mf,s_cooccur,s_role,n_candidates,margin_to_runner_up,runner_up_person_id,n_events,first_event_date,last_event_date,seed_degree,name_ambiguity,mention_cluster_id,evidence_quote
Najeh Sayés||Société International Textile,Najeh Sayés,Société International Textile,1190337M,PERSON_SAYES_NAJEH,NAJEH SAYES,CO_INTERNATIONAL_ATEF_TEXTILE,SOCIETE INTERNATIONAL ATEF TEXTILE IAT,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.525,PERSON_LARNAOUT_ATEF,1,2011-03-22,2011-03-22,1,1,PERSON_SAYES_NAJEH,Gérance : Mr Saber Karaoud et Mr Najeh Sayés sont nommés gérants de la société avec les pouvoirs les plus étendus
Nifar Habib||Procès verbal de l'assemblée générale ordinaire du 13/6/2012,Nifar Habib,Procès verbal de l'assemblée générale ordinaire du 13/6/2012,381833D,PERSON_NIFAR_HABIB,HABIB NIFAR,CO_GENERALE,SOCIETE GENERALE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_KOOLI_ALI,1,2012-06-13,2012-06-13,1,1,PERSON_HABIB_NIFAR,"- Renouvellement du mandat Monsieur Nifar Habib, comme administrateur pour une durée de trois ans 2012, 2013, 2014."
Noureddine Abbès||Société tout travaux industriels : S,Noureddine Abbès,Société tout travaux industriels : S,1075106C,PERSON_ABES_NOUREDINE,NOUREDDINE ABBES,CO_TRAVAUX_INDUSTRIELS,SOCIETE DE TRAVAUX INDUSTRIELS,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.36,PERSON_ABES_NAJLA,1,2008-11-11,2008-11-11,1,1,PERSON_ABES_NOUREDINE,Gérance: Mr Noureddine Abbès a été nommé gérant de la société avec les pouvoirs les plus étendus.
Noureddine Zouiten||Société ALMA,Noureddine Zouiten,Société ALMA,,PERSON_ZOUITEN_NOUREDINE,NOUREDDINE ZOUITEN,CO_ALMA,SOCIETE ALMA,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,2,0.425,PERSON_SAIDANE_MOHAMED,1,2010-12-03,2010-12-03,1,1,PERSON_ZOUITEN_NOUREDINE,"- Mr Mohamed Saidane et Mr Mohamed Hedi Ben Ayed ont cédé les parts qu'ils détiennent dans la Société ALMA à Mr Noureddine Zouiten, Mr Mohamed Moez Zouiten et Mme Hager Zouaoui Zouiten."
Noureddine Zouiten||Société ALULUX,Noureddine Zouiten,Société ALULUX,,PERSON_ZOUITEN_NOUREDINE,NOUREDDINE ZOUITEN,CO_ALULUX,ALULUX,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,2,0.425,PERSON_SAIDANE_MOHAMED,1,2010-12-10,2010-12-10,1,1,PERSON_ZOUITEN_NOUREDINE,"Mr Mohamed Saidane, Mr Mohamed Hedi Ben Ayed, Mme Salwa Elhif et Mme Salma Charfi ont cédé les parts qu'ils détiennent dans la Société ALULUX à Mr Noureddine Zouiten, Mr Mohamed Moez Zouiten et Mme Ha"
Nébil BEN GHORBAL||WIRENET Spécial Câble,Nébil BEN GHORBAL,WIRENET Spécial Câble,1107405N,PERSON_BENGHORBAL_NEBIL,NEBIL BEN-GHORBAL,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,3,0.285,PERSON_BENGHORBAL_NACEUR,1,2009-02-21,2009-02-21,1,1,PERSON_BENGHORBAL_NEBIL,"Il a été déposé au greffe du tribunal de 1ère instance de Tunis bureau unique en date du 08/07/2009, sous le n° D2415392009 deux exemplaires des statuts et deux exemplaires de la liste des souscripteu"
Olfa Idriss||PAINTEC TUNISIA,Olfa Idriss,PAINTEC TUNISIA,,PERSON_BENJEMAA_OLFA_DRIS,OLFA DRISS BEN-JEMAA,CO_PAINTEC_TUNISIA,PAINTEC TUNISIA,0.6475,ambiguous,0.85,1.0,0.0,0.0,0.0,1,0.6475,,1,2009-11-11,2009-11-11,1,1,PERSON_IDRIS_OLFA,"Suivant PV de l'AGE en date du 11/11/2009 enregistré à la REAS Sfax le 19/11/2009 quittance n° M005834, dont deux originaux ont été déposés au greffe du tribunal de première instance de Sfax sous le n"
Olivier Rigaudy||Société Mediterrannenne de Téléservices,Olivier Rigaudy,Société Mediterrannenne de Téléservices,984713Y,PERSON_RIGAUDY_OLIVIER,OLIVIER RIGAUDY,CO_MEDITERRANEENNE_TELESERVICES,SOCIETE MEDITERRANEENNE DE TELESERVICES,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_PROVILE_FREDERIC,1,2012-07-31,2012-07-31,1,1,PERSON_RIGAUDY_OLIVIER,- La ratification de la cooptation de Mr. Olivier Rigaudy en tant qu'administrateur décidée par le conseil du 5 juillet 2011 en remplacement de M. Norberto Varas démissionnaire au 4 juillet 2011.
Olivier Rigaudy||Société Tunisienne de Télémarketing,Olivier Rigaudy,Société Tunisienne de Télémarketing,149634M,PERSON_RIGAUDY_OLIVIER,OLIVIER RIGAUDY,CO_TUNISIENNE_TELEMARKETING,SOCIETE TUNISIENNE DE TELEMARKETING,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_PROVILE_FREDERIC,1,2012-03-27,2012-03-27,1,1,PERSON_RIGAUDY_OLIVIER,- La ratification de la cooptation de Mr. Olivier Rigaudy en tant qu'administrateur. décidée par le conseil du 5 Juillet 2011 en remplacement de M. Norberto Varas démissionnaire au 4 Juillet 2011.
Omar Abid||Nomination d'un membre du conseil d'administration,Omar Abid,Nomination d'un membre du conseil d'administration,817422H,PERSON_ABID_OMAR,OMAR ABID,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_SAIDI_MOHAMED,1,2008-12-06,2008-12-06,1,1,PERSON_ABID_OMAR,Il a été décidé la nomination de Mr Omar Abid en qualité d'administrateur de la Société Select Hardware pour une période de 3 ans.
Omar Abid||Renouvellement mandat d'administrateur,Omar Abid,Renouvellement mandat d'administrateur,817422H,PERSON_ABID_OMAR,OMAR ABID,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_SAIDI_MOHAMED,1,2011-10-12,2011-10-12,1,1,PERSON_ABID_OMAR,"Suivant procès d'assemblée générale ordinaire de la société Select Hardware tenue le 5 juillet 2011, enregistré à la recette des finances Rue Paradis - Ariana le 12 octobre 2011 sous le numéro 1170867"
Ons Bouthour||Rayan Events,Ons Bouthour,Rayan Events,,PERSON_ZOUARI_ONS_BOUTHOUR,ONS BOUTHOUR ZOUARI,CO_RAYAN_EVENTS,RAYAN EVENTS,0.6975,ambiguous,0.85,1.0,0.0,0.0,1.0,2,0.2975,PERSON_BOUTHOUR_ONS_ZOUARI,1,2009-01-17,2009-01-17,1,1,PERSON_BOUTHOUR_ONS,"Gérance : Mme Ons Bouthour née Zouari est nommée gérante de la société et investit des pouvoirs les plus étendus pour agir en toute circonstance, dans le cadre de la loi et des statuts, au nom de la s"
Patrick Le Buffe||Nomination d'un administrateur,Patrick Le Buffe,Nomination d'un administrateur,,PERSON_BUFE_PATRICK_LE,PATRICK LE BUFFE,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2009-06-04,2009-06-04,1,1,PERSON_BUFE_PATRICK_LE,- La nomination de Mr. Patrick Le Buffe en qualité d'administrateur jusqu'à l'approbation des comptes de l'exercice 2009.
Pierre Beaurepaire||(Ex Intermédiaire International),Pierre Beaurepaire,(Ex Intermédiaire International),,PERSON_BEAUREPAIRE_PIERE,PIERRE BEAUREPAIRE,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,1,2012-06-28,2012-06-28,1,1,PERSON_BEAUREPAIRE_PIERE,"2) De coopter M. Pierre Beaurepaire pour le poste d'administrateur au sein du conseil d'administration de l'Intermédiaire International,"
Rachid Bouchaala||Nomination d'un nouveau gérant,Rachid Bouchaala,Nomination d'un nouveau gérant,20573W,PERSON_BOUCHAALA_RACHID,RACHID BOUCHAALA,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2011-03-23,2011-03-23,1,1,PERSON_BOUCHAALA_RACHID,"Suivant contrat de cession de parts sociales enregistré à la recette de Bouargoub le 15 Août 2011 sous le n°11100446 Quittance n°7653, M. Rachid Bouchaala (CIN n°1015371) a cédé 15 000 parts, de dix D"
Radouan Cherif||---,Radouan Cherif,---,306826H,PERSON_CHERIF_RAOUANE,RAOUANE CHERIF,CO_GALION,GALION,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,11,0.335,PERSON_CHERIF_RABIE,1,2010-04-16,2010-04-16,1,1,PERSON_CHERIF_RADOUAN,Cette assemblée a donné les pouvoirs les plus étendus au Président Directeur Général Monsieur Radouan Cherif ou à Monsieur Slim Elloumi ou à tout autre mandataire désigné par le Président Directeur Gé
Radouan Cherif||GALION INTERNATIONALE,Radouan Cherif,GALION INTERNATIONALE,1028928W,PERSON_CHERIF_RAOUANE,RAOUANE CHERIF,CO_GALION,GALION,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,11,0.31,PERSON_CHERIF_RABIAA,1,2010-04-16,2010-04-16,1,1,PERSON_CHERIF_RADOUAN,Société Galion Distribution représentée par Monsieur Radouan Cherif
Rafaa Ben Salem||Société Immobilière Tuntex SARL,Rafaa Ben Salem,Société Immobilière Tuntex SARL,1192448C,PERSON_BENSALEM_RAFIAA_DRIS,RAFIAA DRISS BEN-SALEM,CO_TUNTEX,TUNTEX,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,3,0.05,PERSON_BENSALEM_RAFAA,1,2012-06-20,2012-06-20,1,1,PERSON_BENSALEM_RAFAA,"Gérant : Monsieur Rafaa Ben Salem, est nommé gérant de la société pour une durée de 3 ans avec les pouvoirs les plus étendus."
Ramzi Kilani Jerad||LINCKIA,Ramzi Kilani Jerad,LINCKIA,,PERSON_JERAD_RAMZI_KILANI,RAMZI KILANI JERAD,CO_LINCKIA,LINCKIA,0.75,ambiguous,1.0,1.0,0.0,0.0,1.0,3,0.0389,PERSON_JRAD_RAMZI_KILANI,1,2011-09-13,2011-09-13,1,1,PERSON_JERAD_RAMZI_KILANI,La Gérance : M. Ramzi Kilani Jerad est nommé gérant de la société avec les pouvoirs les plus étendus pour toute la période de la société.
Ramzi Sandi||Renouvellement de la nomination du Président Directeur Général,Ramzi Sandi,Renouvellement de la nomination du Président Directeur Général,719175P,PERSON_SANDI_RAMZI,RAMZI SANDI,CO_SANOFI_AVENTIS_PHARMA_TUNISIE,SANOFI AVENTIS PHARMA TUNISIE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,7,0.45,PERSON_LAMRANI_ADIL,1,2007-10-19,2007-10-19,1,1,PERSON_SANDI_RAMZI,- Acceptation de la démission de M. Ramzi Sandi en tant que ancien administrateur et acceptation de la nomination de M. Chokri Jribi en qualité de nouveau administrateur.
Ramzi Sandi||Winthrop Pharma Tunisie,Ramzi Sandi,Winthrop Pharma Tunisie,296179R,PERSON_SANDI_RAMZI,RAMZI SANDI,CO_WINTHROP_PHARMA_TUNISIE,WINTHROP PHARMA TUNISIE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.5,PERSON_KAMOUN_WASIM,1,2010-06-15,2010-06-15,1,1,PERSON_SANDI_RAMZI,- Acceptation de la proposition de nomination de M. Ramzi Sandi en qualité de nouveau administrateur.
Raouf Zouri||Univers professionnel services (U,Raouf Zouri,Univers professionnel services (U,1097421F,PERSON_ZOUARI_RAOUF,RAOUF ZOUARI,CO_UNIVERS_PROFESSIONNEL_SERVICES,UNIVERS PROFESSIONNEL SERVICES UPS,0.6948,ambiguous,0.909,0.933,0.0,0.0,1.0,1,0.6948,,1,2009-04-20,2009-04-20,1,1,PERSON_ZOURI_RAOUF,Gérant : Monsieur Raouf Zouri est désigné gérant de la société avec les pouvoirs les plus étendus.
Riadh Ben Ahmed||Renouvellement du mandat du commissaire aux comptes,Riadh Ben Ahmed,Renouvellement du mandat du commissaire aux comptes,737758K,PERSON_BENAHMED_RIADH,RIADH BEN-AHMED,CO_CONSEIL,SOCIETE LE CONSEIL,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,2,0.6,PERSON_SAIDI_MOHAMED,1,2008-06-26,2008-06-26,1,1,PERSON_BENAHMED_RIADH,"- Le renouvellement du mandat des membres actuels du Conseil d'administration, Mr Bouraoui Ben Ahmed, Mr Sadri Ben Ahmed, Mr Riadh Ben Ahmed et Karim Ben Ahmed pour les exercices 2008, 2009 et 2010."
Ridha Belmabrouk||Société de Mise en Valeur et de Développement Agricole,Ridha Belmabrouk,Société de Mise en Valeur et de Développement Agricole,782319V,PERSON_BELMABROUK_RIDHA,RIDHA BELMABROUK,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE,SOCIETE DE MISE EN VALEUR ET DE DEVELOPPEMENT AGRICOLE,0.575,ambiguous,1.0,0.0,1.0,0.5,1.0,2,0.575,PERSON_ABDENADHER_KARIM,1,2010-08-27,2010-08-27,1,1,PERSON_BELMABROUK_RIDHA,Monsieur Ridha Belmabrouk est désigné directeur général adjoint.
Ridha El Mabrouk||Société AMENI-TEX Confection,Ridha El Mabrouk,Société AMENI-TEX Confection,,PERSON_MABROUK_RIDHA,RIDHA MABROUK,CO_AMENI_TEX_CONFECTION,AMENI TEX CONFECTION,0.6562,ambiguous,0.875,1.0,0.0,0.0,0.0,1,0.6562,,1,2011-06-23,2011-06-23,1,1,PERSON_ELMABROUK_RIDHA,En vertu du procès verbal de l'AGE en date du 23/6/2011 enregistré à Ouardanine le 25/6/2011 n° quittance M005120 enregistrement n° 11500277 dont deux copies ont été déposées au greffe du tribunal de 
Ridha M'RAD||MARETAP SA,Ridha M'RAD,MARETAP SA,437877X,PERSON_M_RAD_RIDHA,RIDHA M'RAD,CO_MARETAP,MARETAP,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.5,PERSON_BENCHAABANE_NEJIB,1,2008-06-23,2008-06-23,1,1,PERSON_M_RAD_RIDHA,"- La nomination de Messieurs Ridha M'RAD et Jamel Eddine Kasbi comme nouveaux administrateurs représentant l'ETAP en remplacement de Messieurs Mokhtar Krissane et Ali Mahfoudhi et ce, pour un mandat d"
Ridha Zerzeri||Nomination des membres du conseil d'administration et du commissaire aux comptes,Ridha Zerzeri,Nomination des membres du conseil d'administration et du commissaire aux comptes,20427L,PERSON_ZERZERI_RIDHA_HEDI,RIDHA HEDI ZERZERI,CO_CONSEIL,SOCIETE LE CONSEIL,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,4,0.075,PERSON_ZERZERI_RIDHA,1,2011-11-20,2011-11-20,1,1,PERSON_ZERZERI_RIDHA,- De nommer les membres du conseil d'administration par le renouvellement des mandats de M. Mehdi Zerzeri et M. Hédi Zerzeri ainsi que la nomination de M. Ridha Zerzeri.
Rim Bouricha||Centre d'appareillage orthopédique AMANA,Rim Bouricha,Centre d'appareillage orthopédique AMANA,126222G,PERSON_BOURICHA_RIM,RIM BOURICHA,CO_AMANA,AMANA,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,8,0.31,PERSON_BOURICHA_RADHIA,1,2012-07-28,2012-07-28,1,1,PERSON_BOURICHA_RIM,Gérance : Mme Rim Bouricha est désignée gérante avec les pouvoirs pour une durée de trois ans.
Rocco Irene||Société AL.DO.VI. PELLETERIA ITALIA,Rocco Irene,Société AL.DO.VI. PELLETERIA ITALIA,,PERSON_IRENE_ROCO,ROCCO IRENE,CO_AL_DO_VI_PELLETERIA_ITALIA,AL.DO.VI. PELLETERIA ITALIA,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,5,0.35,PERSON_CENI_ALDEMARO,1,2008-10-20,2008-10-20,1,1,PERSON_IRENE_ROCO,- M. Domenico Ramunno (Initialement propriétaire de 40 parts) a cédé 10 parts à M. Rocco Irene.
Rochdi Chakroun||Contrat de Cession de parts Sociales,Rochdi Chakroun,Contrat de Cession de parts Sociales,,PERSON_CHAKROUN_ROCHDI,ROCHDI CHAKROUN,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2009-02-11,2009-02-11,1,1,PERSON_CHAKROUN_ROCHDI,- M. Rochdi Chakroun cède 147 parts sociales lui appartenant dans la société M3S à M. Bouraoui Zineddine.
SABRI MALEK CHTA||SOCIETE TANNERIE DU NORD,SABRI MALEK CHTA,SOCIETE TANNERIE DU NORD,7166D,PERSON_CHTA_SABRI,SABRI CHTA,CO_TANNERIE_NORD,TANNERIE DU NORD,0.875,ambiguous,1.0,1.0,1.0,0.5,0.0,9,0.0,PERSON_CHTA_MALEK,1,2011-10-20,2011-10-20,1,1,PERSON_CHTA_SABRI_MALEK,"greffe du tribunal de première instance de Bizerte le 29/11/2011 sous le n° 201158684, il a été décidé de détacher Mr SABRI MALEK CHTA de ces fonctions en tant que gérant et la nomination de Mr Mohame"
SEIF SALLAMI||Sté Groupement Agricole» S.A.R.L,SEIF SALLAMI,Sté Groupement Agricole» S.A.R.L,,PERSON_SELAMI_SEIF,SEIF SELLAMI,ORG_GROUPEMENT_AGRICOLE,GROUPEMENT AGRICOLE,0.6731,ambiguous,0.923,1.0,0.0,0.0,0.0,1,0.6731,,1,2011-03-26,2011-03-26,1,1,PERSON_SALAMI_SEIF,"La démission du deuxième gérant de la société, Monsieur SEIF SALLAMI, Tunisien, CIN n° 05641697."
SEIF Sallami Tuinisen||Sté Groupement Agricole» S.A.R.L,SEIF Sallami Tuinisen,Sté Groupement Agricole» S.A.R.L,,PERSON_SELAMI_SEIF,SEIF SELLAMI,ORG_GROUPEMENT_AGRICOLE,GROUPEMENT AGRICOLE,0.6475,ambiguous,0.85,1.0,0.0,0.0,0.0,1,0.6475,,1,2011-01-24,2011-01-24,1,1,PERSON_TUINISEN_SEIF_SALAMI,"- La démission du deuxième gérant de la société, Monsieur SEIF Sallami Tuinisen, CIN n° 05641697."
Saber Karaoud||Société AMIS MACHINE SARL,Saber Karaoud,Société AMIS MACHINE SARL,1179411H,PERSON_KARAOUD_SABER,SABER KARAOUD,CO_AMIS,SOCIETE LES AMIS,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_ENEIFER_MARWA,1,2011-01-21,2011-01-21,1,1,PERSON_KARAOUD_SABER,Gérant : Mr Saber Karaoud avec les pouvoirs les plus étendus.
Saber Karaoud||Société International Textile,Saber Karaoud,Société International Textile,1190337M,PERSON_KARAOUD_SABER,SABER KARAOUD,CO_INTERNATIONAL_ATEF_TEXTILE,SOCIETE INTERNATIONAL ATEF TEXTILE IAT,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.525,PERSON_LARNAOUT_ATEF,1,2011-03-22,2011-03-22,1,1,PERSON_KARAOUD_SABER,Gérance : Mr Saber Karaoud et Mr Najeh Sayés sont nommés gérants de la société avec les pouvoirs les plus étendus
Sabta Ali Ben El Mabrouk||Société Unie d'Urbanism,Sabta Ali Ben El Mabrouk,Société Unie d'Urbanism,,PERSON_BENMABROUK_SABTA_ALI,SABTA ALI BEN-MABROUK,CO_UNIE_DURBANISM,SOCIETE UNIE DURBANISM,0.6762,ambiguous,0.824,0.966,0.0,0.0,1.0,21,0.4862,PERSON_MABROUK_SALAH,1,2012-03-12,2012-03-12,1,1,PERSON_MABROUK_SABTA_ALI_BENEL,Gérance : Mr Sabta Ali Ben El Mabrouk est nommé gérant de la société.
Saddredine Abbas||Amwell Capital Ventures,Saddredine Abbas,Amwell Capital Ventures,,PERSON_ABAS_SADEREDINE,SADERREDINE ABBAS,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,4,0.0,PERSON_ABAS_SADREDINE,1,2011-06-24,2011-06-24,1,1,PERSON_ABAS_SADREDINE,"Le renouvellement du mandat de : M. Férid Abbas, M. Hamadi Abbas, M. Saddredine Abbas, Mlle Chiraz ABBAS et Mme Nedra Baizig en qualité d'administrateurs et ce pour un mandat de 3 ans qui se terminera"
Sadreddine Abbas||Amwell Capital Ventures,Sadreddine Abbas,Amwell Capital Ventures,1044608A,PERSON_ABAS_SADEREDINE,SADERREDINE ABBAS,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,4,0.0,PERSON_ABAS_SADREDINE,1,2008-02-15,2008-02-15,1,1,PERSON_ABAS_SADREDINE,Directeur général adjoint : Monsieur Sadreddine Abbas.
Sadri Ben Ahmed||Renouvellement du mandat du commissaire aux comptes,Sadri Ben Ahmed,Renouvellement du mandat du commissaire aux comptes,737758K,PERSON_BENAHMED_SADRI,SADRI BEN-AHMED,CO_CONSEIL,SOCIETE LE CONSEIL,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,3,0.46,PERSON_BENAHMED_SLAHEDINE,1,2008-06-26,2008-06-26,1,1,PERSON_BENAHMED_SADRI,"- Le renouvellement du mandat des membres actuels du Conseil d'administration, Mr Bouraoui Ben Ahmed, Mr Sadri Ben Ahmed, Mr Riadh Ben Ahmed et Karim Ben Ahmed pour les exercices 2008, 2009 et 2010."
Sadri Mokhtar||Renouvellement du mandat des administrateurs,Sadri Mokhtar,Renouvellement du mandat des administrateurs,774253X,PERSON_MOKHTAR_SADRI,SADRI MOKHTAR,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,1,2008-01-03,2008-01-03,1,1,PERSON_MOKHTAR_SADRI,"a décidé de désigner comme membres du conseil d'administration, pour la durée prévue par l'article 16 des statuts, c'est-à-dire pour une durée de trois ans : Monsieur Fethi Mokhtar, Madame Insaf Mokht"
Sadri Mokhtar||Société TUNISIE PLATRE,Sadri Mokhtar,Société TUNISIE PLATRE,1216754Q,PERSON_MOKHTAR_SADRI,SADRI MOKHTAR,CO_TUNISIE_PLATRE,TUNISIE PLATRE,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.31,PERSON_MOKHTAR_KAIS,1,2011-10-01,2011-10-01,1,1,PERSON_MOKHTAR_SADRI,Monsieur Sadri Mokhtar a été désigné Directeur Général Adjoint.
Salah AOUN||Société HAZOUA DATTES,Salah AOUN,Société HAZOUA DATTES,,PERSON_OUN_SALAH,SALAH OUN,CO_HAZOUA_DATTES,HAZOUA DATTES,0.65,ambiguous,0.857,1.0,0.0,0.0,0.0,1,0.65,,1,2009-06-08,2009-06-08,1,1,PERSON_AOUN_SALAH,"2- Nomination des administrateurs: Monsieur Hachem BELAIFA, Monsieur Salah AOUN, la société BOUDJEBEL SA VACPA et la société ATTUARI SICAR pour une période de trois ans soit les exercices 2009, 2010 &"
Salah Ftirich||Société Trading et Oilfield Services,Salah Ftirich,Société Trading et Oilfield Services,,PERSON_SALEH_FTIRICH,FTIRICH SALEH,CO_TRADING_OILFIELD_SERVICES,SOCIETE TRADING OILFIELD SERVICES,0.68,ambiguous,0.8,1.0,0.0,0.0,1.0,4,0.28,PERSON_FTIRICH_SALAH,1,2012-06-28,2012-06-28,1,1,PERSON_FTIRICH_SALAH,- Nomination de Mr Salah Ftirich comme second gérant.
Salem Ben Hassen Ben Ali||TUNISO - LYBIENNNE D'ETUDES,Salem Ben Hassen Ben Ali,TUNISO - LYBIENNNE D'ETUDES,,PERSON_KAMOUN_SALEM_BENHASEN_BENALI,SALEM BEN-HASSEN BEN-ALI KAMMOUN,CO_TUNISO_LYBIENNE_D_ETUDES,SOCIETE TUNISO LYBIENNE D'ETUDES,0.6975,ambiguous,0.85,1.0,0.0,0.0,1.0,3,0.5075,PERSON_BENALI_SIRINE,1,2011-12-13,2011-12-13,1,1,PERSON_BENALI_SALEM_BENHASEN,Gérance : Mr. Salem Ben Hassen Ben Ali Kamoun a été nommé gérant avec les pouvoirs les plus étendus.
Sami Ben Marzouk||Société Ehafra Tubes SARL,Sami Ben Marzouk,Société Ehafra Tubes SARL,9526R,PERSON_BENMARZOUK_SAMI,SAMI BEN-MARZOUK,CO_CHAFRA_TUBES,CHAFRA TUBES,0.6708,ambiguous,1.0,0.917,0.0,0.0,0.0,1,0.6708,,1,2008-08-08,2008-08-08,1,1,PERSON_BENMARZOUK_SAMI,greffe du tribunal de Tunis le 22 août 2008 sous le n° D1663097. Il a été décidé que l'associé Monsieur Sami Ben Marzouk est nommé Gérant de la dite société avec les pouvoirs les plus étendus.
Sami Guellouz||AMENA GENERAL SERVICES,Sami Guellouz,AMENA GENERAL SERVICES,1175219S,PERSON_GUELOUZ_SAMI,SAMI GUELLOUZ,CO_AMENA_GENERAL_SERVICES,AMENA GENERAL SERVICES,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.5,PERSON_KSANTINI_SOULEF,1,2010-10-08,2010-10-08,1,1,PERSON_GUELOUZ_SAMI,la société BEST RE(family) représenté par MR Sami Guellouz
Samia Chaabene||SAM MEDICAL,Samia Chaabene,SAM MEDICAL,,PERSON_CHAABANE_SAMIA,SAMIA CHAABANE,CO_SAM_MEDICAL,SAM MEDICAL,0.6562,ambiguous,0.875,1.0,0.0,0.0,0.0,2,0.4838,PERSON_CHAABANE_SONIA,1,2012-02-01,2012-02-01,1,1,PERSON_CHAABENE_SAMIA,Gérante : Mademoiselle Samia Chaabene.
Samir Zghal||AX SOLUTIONS SA,Samir Zghal,AX SOLUTIONS SA,1127003J,PERSON_ZGHAL_SAMIR,SAMIR ZGHAL,CO_AX_SOLUTIONS,AX SOLUTIONS,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,5,0.375,PERSON_TEKAYA_HOUDA,1,2009-10-16,2009-10-16,1,1,PERSON_ZGHAL_SAMIR,* La Société OXIA représentée par son président directeur général Mr Samir Zghal.
Samir Zghal||CASSIOPAE MEA,Samir Zghal,CASSIOPAE MEA,,PERSON_ZGHAL_SAMIR,SAMIR ZGHAL,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.285,PERSON_ZGHAL_SALMA,1,2009-11-02,2009-11-02,1,1,PERSON_ZGHAL_SAMIR,"- La nomination de OXIA, Monsieur Mehdi Tékaya, KSEOP Holding, Monsieur Emmanuel Gillet, Monsieur Jemil Ben Romdhane, Monsieur Franck Jacovlev et Monsieur Samir Zghal comme premiers administrateurs po"
Samira Chaabane||Société Mongi Chaari,Samira Chaabane,Société Mongi Chaari,44971K,PERSON_CHAABANE_SAMIR,SAMIR CHAABANE,CO_MONGI_CHAARI,ET MONGI CHAARI,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,22,0.0,PERSON_CHAABANE_SAMIA_SFAR,1,2009-01-30,2009-01-30,1,1,PERSON_CHAABANE_SAMIRA,- Accepter la démission de Madame Samira Chaabane de ses fonctions en tant que gérante de la société. Mr Mongi Chaari demeure le gérant pour une durée indéterminée avec tous les pouvoirs.
Samy Bellagha||Société Agri Business Company ABCO Sidi Daoud,Samy Bellagha,Société Agri Business Company ABCO Sidi Daoud,633423P,PERSON_BELAGHA_SAMY,SAMY BELLAGHA,CO_AGRI_BUSINESS_COMPANY_ABCO_SIDI_DAOUD,SOCIETE AGRI BUSINESS COMPANY ABCO SIDI DAOUD,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,5,0.335,PERSON_BELAGHA_SALMA,1,2010-05-03,2010-05-03,1,1,PERSON_BELAGHA_SAMY,"2)- la nomination de Monsieur Samy Bellagha en qualité de directeur général adjoint pour la durée de son mandat d'Administrateur pour les exercices 2010 - 2011 - 2012, et lui délègue les pouvoirs les "
