node_id,label,node_class,degree,in_giant_component
PERSON_BENCHEIKH_NOUR_ELHOUDA,NOUR EL-HOUDA BEN-CHEIKH,individual,3,1
PERSON_BENCHEIKH_SONIA,SONIA BEN-CHEIKH,individual,2,1
PERSON_BENCHEIKH_WAHID,WAHID BEN-CHEIKH,individual,4,0
PERSON_BENCHERIFA_AMEL,AMEL BEN-CHERIFA,individual,3,0
PERSON_BENCHERIFA_MOHAMED_MONCEF,MOHAMED MONCEF BEN-CHERIFA,individual,2,1
PERSON_BENCHERIFA_MONCEF,MONCEF BEN-CHERIFA,individual,2,1
PERSON_BENCHIBOUB_ABDESATAR,ABDESSATTAR BEN-CHIBOUB,individual,1,1
PERSON_BENCHIKH_MALIKA,MALIKA BEN-CHIKH,individual,1,0
PERSON_BENCHRIFIA_MONCEF,MONCEF BEN-CHRIFIA,individual,1,1
PERSON_BENCHTIOUA_ADEL,ADEL BEN-CHTIOUA,individual,1,0
PERSON_BENDAHMENE_KHADIJA,KHADIJA BEN-DAHMENE,individual,1,0
PERSON_BENDALI_MEHDI,MEHDI BEN-DALI,individual,1,1
PERSON_BENDALI_MILED,MILED BEN-DALI,individual,1,1
PERSON_BENDALY_RCHID,RCHID BEN-DALY,individual,1,1
PERSON_BENDALY_TAOUFIK,TAOUFIK BEN-DALY,individual,1,1
PERSON_BENDEBA_KAMELEDINE,KAMELEDDINE BEN-DEBBA,individual,1,1
PERSON_BENDEBA_NEJIB,NEJIB BEN-DEBBA,individual,2,1
PERSON_BENDEBA_RAOUF,RAOUF BEN-DEBBA,individual,4,1
PERSON_BENDHAOU_FATHI,FATHI BENDHAOU,individual,2,0
PERSON_BENDHAOU_NASREDINE,NASREDDINE BEN-DHAOU,individual,1,0
PERSON_BENDHAYA_SONIA,SONIA BEN-DHAYA,individual,1,0
PERSON_BENDHIAB_LASAAD,LASSAAD BEN-DHIAB,individual,3,1
PERSON_BENDHIAB_MOURAD,MOURAD BEN-DHIAB,individual,2,1
PERSON_BENDHIAB_RADHIA,RADHIA BEN-DHIAB,individual,1,1
PERSON_BENDHIAB_ZOUHEIR,ZOUHEIR BEN-DHIAB,individual,3,1
PERSON_BENDHIAF_FAIZA,FAIZA BEN-DHIAF,individual,2,0
PERSON_BENDHIA_ABDELAZIZ,ABDELAZIZ BEN-DHIA,individual,1,1
PERSON_BENDHIA_MAHER,MAHER BEN-DHIA,individual,2,1
PERSON_BENDHIEB_HEDI,HEDI BEN-DHIEB,individual,1,0
PERSON_BENDHIFALAH_ABDELKADER,ABDELKADER BEN-DHIFALLAH,individual,5,1
PERSON_BENDHIFALAH_MAHBOUBA,MAHBOUBA BEN-DHIFALLAH,individual,2,1
PERSON_BENDHIFALAH_MOHAMED_ZIED,MOHAMED ZIED BEN-DHIFALLAH,individual,2,0
PERSON_BENDJEMIA_AZA_ZERZERI,AZZA ZERZERI BEN-DJEMIA,individual,3,1
PERSON_BENDJEMIA_GHALIA,GHALIA BEN-DJEMIA,individual,1,1
PERSON_BENDJEMIA_MOHAMED_AZIZ,MOHAMED AZIZ BEN-DJEMIA,individual,2,1
PERSON_BENDRIS_KHALED,KHALED BEN-DRISS,individual,3,1
PERSON_BENDRIS_SOUHEIR_ECHARGUI,SOUHEIR ECHARGUI BEN-DRIS,individual,1,0
PERSON_BENEDETI_BENITO,BENITO BENEDETTI,individual,1,0
PERSON_BENEJI_RIADH,RIADH BEN-NEJI,individual,3,1
PERSON_BENEJMA_ANIS,ANIS BEN-NEJMA,individual,1,0
PERSON_BENEJMA_MOHEMED_TOUMI,MOHEMED TOUMI BEN-NEJMA,individual,1,1
PERSON_BENEJMA_SANA,SANA BEN-NEJMA,individual,2,1
PERSON_BENELBEY_MONTASER,MONTASER BENELBEY,individual,2,1
PERSON_BENELBEY_NAJOUA_REGAIEG,NAJOUA REGAIEG BEN-ELBEY,individual,1,1
PERSON_BENELBEY_NAJOUA_REKIK,NAJOUA REKIK BENELBEY,individual,1,1
PERSON_BENELBEY_NAOUFEL,NAOUFEL BENELBEY,individual,1,1
PERSON_BENELBEY_NIZAR,NIZAR BENELBEY,individual,2,1
PERSON_BENELBEY_SONDES,SONDES BEN-ELBEY,individual,2,1
PERSON_BENELFAKHIH_TOUHAMI,TOUHAMI BEN-ELFAKHIH,individual,1,0
PERSON_BENELGHALI_MONCEF,MONCEF BEN-ELGHALI,individual,1,0
PERSON_BENETOUMI_MOHAMED,MOHAMED BEN-ETTOUMI,individual,2,0
PERSON_BENFADHEL_AMEL,AMEL BEN-FADHEL,individual,1,1
PERSON_BENFADHEL_MOHAMED,MOHAMED BEN-FADHEL,individual,3,1
PERSON_BENFADHEL_NOUREDINE,NOUREDDINE BEN-FADHEL,individual,10,1
PERSON_BENFADHEL_WISAL,WISSAL BEN-FADHEL,individual,1,1
PERSON_BENFADHL_AHMED_JALEL,AHMED JALEL BEN-FADHL,individual,1,1
PERSON_BENFADHL_HICHEM,HICHEM BEN-FADHL,individual,4,1
PERSON_BENFATOUM_ROMDHANE,ROMDHANE BEN-FATTOUM,individual,2,1
PERSON_BENFAYALA_HELA,HELA BEN-FAYALA,individual,1,1
PERSON_BENFDHILA_MOHAMED_ELYES,MOHAMED ELYES BEN-FDHILA,individual,2,0
PERSON_BENFODHA_FAOUZIA,FAOUZIA BEN-FODHA,individual,3,1
PERSON_BENFRADJ_ANIS,ANIS BEN-FRADJ,individual,1,1
PERSON_BENFRADJ_NABIL,NABIL BEN-FRADJ,individual,1,0
PERSON_BENFRAJ_FAHMI,FAHMI BEN-FRAJ,individual,1,0
PERSON_BENFRAJ_MEHRI,MEHRI BEN-FRAJ,individual,1,1
PERSON_BENFRAJ_MONCEF,MONCEF BEN-FRAJ,individual,1,1
PERSON_BENFRAJ_RAMZI,RAMZI BEN-FRAJ,individual,5,1
PERSON_BENFRAJ_SAHBI,SAHBI BEN-FRAJ,individual,6,1
PERSON_BENFTIMA_LASAAD,LASSAAD BEN-FTIMA,individual,1,0
PERSON_BENGACEM_FOUED,FOUED BEN-GACEM,individual,2,0
PERSON_BENGACEM_HAZEM,HAZEM BEN-GACEM,individual,1,1
PERSON_BENGAIED_LASAAD,LASSAAD BEN-GAIED,individual,1,0
PERSON_BENGAIED_RIDHA,RIDHA BEN-GAIED,individual,1,0
PERSON_BENGAMRA_MOUNA,MOUNA BEN-GAMRA,individual,1,0
PERSON_BENGARA_HICHEM,HICHEM BEN-GARA,individual,1,1
PERSON_BENGHACHEM_AMEL,AMEL BEN-GHACHEM,individual,1,1
PERSON_BENGHACHEM_MOHAMED_WALID,MOHAMED WALID BEN-GHACHEM,individual,2,1
PERSON_BENGHALI_ABDERAZEK,ABDERRAZEK BEN-GHALI,individual,1,0
PERSON_BENGHANEM_ZINE_ELABIDINE,ZINE EL-ABIDDINE BEN-GHANEM,individual,2,0
PERSON_BENGHARBIA_AMEL,AMEL BEN-GHARBIA,individual,1,1
PERSON_BENGHARBIA_KHALED,KHALED BEN-GHARBIA,individual,11,1
PERSON_BENGHARBIA_LEILA,LEILA BEN-GHARBIA,individual,4,1
PERSON_BENGHARBIA_MEHDI,MEHDI BEN-GHARBIA,individual,16,1
PERSON_BENGHARBIA_MOUNA,MOUNA BEN-GHARBIA,individual,1,1
PERSON_BENGHARBIA_SAMI,SAMI BEN-GHARBIA,individual,2,1
PERSON_BENGHAZI_AHMED,AHMED BEN-GHAZI,individual,8,1
PERSON_BENGHAZI_AHMED_FARHAT,AHMED FARHAT BEN-GHAZI,individual,2,1
PERSON_BENGHAZI_SAMI,SAMI BEN-GHAZI,individual,1,0
PERSON_BENGHEDHIFA_ABDESATAR,ABDESSATTAR BEN-GHEDHIFA,individual,1,1
PERSON_BENGHORBAL_AIDA,AIDA BEN-GHORBAL,individual,1,0
PERSON_BENGHORBAL_FETHI,FETHI BEN-GHORBAL,individual,2,1
PERSON_BENGHORBAL_NABIL,NABIL BEN-GHORBAL,individual,1,0
PERSON_BENGHORBAL_NACEUR,NACEUR BEN-GHORBAL,individual,3,0
PERSON_BENGHORBAL_NEBIL,NEBIL BEN-GHORBAL,individual,1,0
PERSON_BENGHORBEL_MAKRAM,MAKRAM BEN-GHORBEL,individual,1,0
PERSON_BENGHORBEL_MANOUBIA,MANOUBIA BEN-GHORBEL,individual,2,1
PERSON_BENGHORBEL_MOHAMED_FARHAT,MOHAMED FARHAT BEN-GHORBEL,individual,3,0
PERSON_BENGHOZLANE_ABDELHALIM,ABDELHALIM BEN-GHOZLANE,individual,1,0
PERSON_BENGHZIA_SIHEM_KILANI,SIHEM KILANI BEN-GHZIA,individual,1,0
PERSON_BENGRIRA_ABDESATAR,ABDESSATTAR BEN-GRIRA,individual,2,0
PERSON_BENGUIRAT_ABDELAZIZ,ABDELAZIZ BEN-GUIRAT,individual,1,0
PERSON_BENGUIRAT_SABRI,SABRI BEN-GUIRAT,individual,7,0
PERSON_BENGUIZA_ZIED,ZIED BEN-GUIZA,individual,1,0
PERSON_BENHADADA_NEJIB,NEJIB BEN-HADADA,individual,1,0
PERSON_BENHADAJ_SOULEF,SOULEF BEN-HADDAJ,individual,1,1
PERSON_BENHADID_SAMIR,SAMIR BEN-HADID,individual,1,0
PERSON_BENHADJI_HENDA,HENDA BEN-HADJI,individual,1,1
PERSON_BENHADJ_AHMED,AHMED BEN-HADJ,individual,1,1
PERSON_BENHADJ_MOULDI,MOULDI BEN-HADJ,individual,2,1
PERSON_BENHAJI_AHMED,AHMED BEN-HAJI,individual,1,1
PERSON_BENHAJI_SKANDER,SKANDER BEN-HAJI,individual,1,1
PERSON_BENHALIMA_AMINE,AMINE BEN-HALIMA,individual,1,0
PERSON_BENHALIMA_ANIS,ANIS BEN-HALIMA,individual,1,0
PERSON_BENHALIMA_FAOUZI,FAOUZI BEN-HALIMA,individual,1,1
PERSON_BENHALIMA_HEDI,HEDI BEN-HALIMA,individual,1,0
PERSON_BENHALIMA_KAMEL,KAMEL BEN-HALIMA,individual,2,0
PERSON_BENHALIMA_MOHAMED,MOHAMED BEN-HALIMA,individual,3,0
PERSON_BENHALIMA_MONCEF,MONCEF BEN-HALIMA,individual,1,0
PERSON_BENHALIMA_MOUNA,MOUNA BEN-HALIMA,individual,1,1
PERSON_BENHALIMA_NAIM,NAIM BEN-HALIMA,individual,1,0
PERSON_BENHALIMA_NOURI,NOURI BEN-HALIMA,individual,2,0
PERSON_BENHALIMA_SASI,SASSI BEN-HALIMA,individual,2,0
PERSON_BENHALIMA_SOUHEIL,SOUHEIL BEN-HALIMA,individual,3,0
PERSON_BENHAMADI_KAIS,KAIS BEN-HAMMADI,individual,1,1
PERSON_BENHAMADI_LOTFI,LOTFI BENHAMADI,individual,1,1
PERSON_BENHAMADOU_WAJDI,WAJDI BEN-HAMADOU,individual,1,0
PERSON_BENHAMAD_MHAMED,MHAMED BEN-HAMAD,individual,6,0
PERSON_BENHAMAMIA_TAHER,TAHER BEN-HAMMAMIA,individual,1,1
PERSON_BENHAMAMI_KHALED,KHALED BEN-HAMMAMI,individual,1,0
PERSON_BENHAMDEN_MEHDI,MEHDI BEN-HAMDEN,individual,2,1
PERSON_BENHAMDI_MOHAMED_KHALDOUN,MOHAMED KHALDOUN BEN-HAMDI,individual,1,1
PERSON_BENHAMED_ADEL,ADEL BEN-HAMMED,individual,2,1
PERSON_BENHAMED_HAMADI,HAMADI BEN-HAMMED,individual,2,1
PERSON_BENHAMIDANE_SLIM,SLIM BEN-HAMIDANE,individual,2,1
PERSON_BENHAMIDA_BADIS,BADIS BEN-HAMIDA,individual,1,1
PERSON_BENHAMIDA_HICHEM,HICHEM BENHAMIDA,individual,2,1
PERSON_BENHAMIDA_HOUIDA_HORCHANI,HOUIDA HORCHANI BEN-HAMIDA,individual,1,0
PERSON_BENHAMIDA_LILYA,LILYA BEN-HAMIDA,individual,1,1
PERSON_BENHAMIDA_LOBNA,LOBNA BEN-HAMIDA,individual,1,1
PERSON_BENHAMIDA_MOHAMED,MOHAMED BEN-HAMIDA,individual,7,1
PERSON_BENHAMIDA_MONCEF,MONCEF BEN-HAMIDA,individual,9,1
PERSON_BENHAMIDA_MONDHER,MONDHER BEN-HAMIDA,individual,3,1
PERSON_BENHAMIDA_NAIM,NAIM BEN-HAMIDA,individual,1,1
PERSON_BENHAMOUDA_ANIS,ANIS BEN-HAMMOUDA,individual,2,1
PERSON_BENHAMOUDA_CHAWKI,CHAWKI BEN-HAMMOUDA,individual,2,1
PERSON_BENHAMOUDA_FATMA,FATMA BEN-HAMMOUDA,individual,1,0
PERSON_BENHAMOUDA_HAJER,HAJER BEN-HAMMOUDA,individual,1,0
PERSON_BENHAMOUDA_HAKIM,HAKIM BEN-HAMMOUDA,individual,5,1
PERSON_BENHAMOUDA_HAMDI,HAMDI BEN-HAMMOUDA,individual,1,0
PERSON_BENHAMOUDA_LOTFI,LOTFI BEN-HAMMOUDA,individual,2,1
PERSON_BENHAMOUDA_NIZAR,NIZAR BEN-HAMMOUDA,individual,2,0
PERSON_BENHAMZA_MOUNIRA_HAMZAOUI,MOUNIRA HAMZAOUI BEN-HAMZA,individual,1,0
PERSON_BENHARATH_ELKHANSA,EL KHANSA BEN-HARRATH,individual,2,1
PERSON_BENHARATH_KHANSA,KHANSA BEN-HARRATH,individual,2,0
PERSON_BENHASEN_ADEL,ADEL BEN-HASSEN,individual,7,1
PERSON_BENHASEN_CHOKRI,CHOKRI BEN-HASSEN,individual,1,1
PERSON_BENHASEN_MOHAMED_SOUHEIL,MOHAMED SOUHEIL BEN-HASSEN,individual,2,0
PERSON_BENHASEN_MOUNIR,MOUNIR BEN-HASSEN,individual,2,1
PERSON_BENHASEN_NOURI,NOURI BEN-HASSEN,individual,1,0
PERSON_BENHASEN_RACHID_HICHEM,RACHID HICHEM BEN-HASSEN,individual,1,0
PERSON_BENHASEN_SALEM,SALEM BEN-HASSEN,individual,2,1
PERSON_BENHASINE_ADEL,ADEL BEN-HASSINE,individual,2,0
PERSON_BENHASINE_ALAEDINE,ALAEDDINE BEN-HASSINE,individual,1,0
PERSON_BENHASINE_AMOR,AMOR BEN-HASSINE,individual,2,1
PERSON_BENHASINE_BOURAOUI,BOURAOUI BEN-HASSINE,individual,2,1
PERSON_BENHASINE_CHOKRI,CHOKRI BEN-HASSINE,individual,1,0
PERSON_BENHASINE_FAYCEL,FAYCEL BEN-HASSINE,individual,1,1
PERSON_BENHASINE_HABIB,HABIB BEN-HASSINE,individual,4,1
PERSON_BENHASINE_KAMEL,KAMEL BEN-HASSINE,individual,5,0
PERSON_BENHASINE_KHALED,KHALED BEN-HASSINE,individual,1,1
PERSON_BENHASINE_MOHSEN,MOHSEN BEN-HASSINE,individual,1,0
PERSON_BENHASINE_RABHA,RABHA BEN-HASSINE,individual,2,1
PERSON_BENHASINE_RACHID_NACEUR,RACHID NACEUR BEN-HASSINE,individual,3,1
PERSON_BENHASINE_WAJIH,WAJIH BEN-HASSINE,individual,1,0
PERSON_BENHASINE_YAHIA,YAHIA BEN-HASSINE,individual,4,1
PERSON_BENHASIN_KAIS,KAIS BEN-HASSIN,individual,1,0
PERSON_BENHASOUNA_TAREK,TAREK BEN-HASSOUNA,individual,1,1
PERSON_BENHATAB_KHAOULA_SLAMA_BENFETHI,KHAOULA SLAMA BEN-FETHI BEN-HATTAB,individual,1,0
PERSON_BENHATIRA_MUSTAPHA,MUSTAPHA BEN-HATIRA,individual,5,1
PERSON_BENHATIRA_TAHER,TAHER BEN-HATIRA,individual,2,1
PERSON_BENHAZAZ_ADEL,ADEL BEN-HAZZAZ,individual,1,1
PERSON_BENHAZAZ_MOEZ,MOEZ BEN-HAZAZ,individual,1,0
PERSON_BENHELAL_IBTIHEJ,IBTIHEJ BEN-HELAL,individual,3,1
PERSON_BENHENDA_SAMI,SAMI BEN-HENDA,individual,1,0
PERSON_BENHIBA_SLIM,SLIM BEN-HIBA,individual,2,1
PERSON_BENHIMEN_BECHIR,BECHIR BEN-HIMEN,individual,1,0
PERSON_BENHJAL_HABIB,HABIB BEN-HJAL,individual,1,1
PERSON_BENHLIMA_SLEH,SLEH BEN-HLIMA,individual,1,1
PERSON_BENHMAYED_EMNA,EMNA BEN-HMAYED,individual,2,1
PERSON_BENHMIDA_AYMEN,AYMEN BEN-HMIDA,individual,3,1
PERSON_BENHMIDA_FAOUZI,FAOUZI BEN-HMIDA,individual,1,1
PERSON_BENHMIDA_FATMA,FATMA BEN-HMIDA,individual,2,0
PERSON_BENHMIDA_KILANI,KILANI BEN-HMIDA,individual,2,1
PERSON_BENHMIDA_MOHAMED_LAMJED,MOHAMED LAMJED BEN-HMIDA,individual,1,1
PERSON_BENHNIA_MOUNIR,MOUNIR BEN-HNIA,individual,1,0
PERSON_BENHNIA_SLIM,SLIM BEN-HNIA,individual,1,1
PERSON_BENHOUIDI_MONCEF,MONCEF BEN-HOUIDI,individual,2,0
PERSON_BENHOURIA_MOUNIR,MOUNIR BEN-HOURIA,individual,3,1
PERSON_BENHRID_BECHIR_BENMOHAMED,BECHIR BEN-MOHAMED BEN-HRID,individual,1,1
PERSON_BENHRIZ_KHALED,KHALED BEN-HRIZ,individual,1,0
PERSON_BENHRIZ_NAAM,NAAM BEN-HRIZ,individual,1,1
PERSON_BENHRIZ_SONIA_MOUSA,SONIA MOUSSA BEN-HRIZ,individual,1,0
PERSON_BENHSINE_TAHER,TAHER BEN-HSSINE,individual,1,1
PERSON_BENHSIN_KARIM,KARIM BEN-HSSIN,individual,1,1
PERSON_BENIBRAHIM_HEDI,HEDI BEN-IBRAHIM,individual,1,1
PERSON_BENISMAIL_AHMED,AHMED BEN-ISMAIL,individual,7,0
PERSON_BENISMAIL_ANIS,ANIS BEN-ISMAIL,individual,1,1
PERSON_BENISMAIL_MOHAMED,MOHAMED BEN-ISMAIL,individual,3,1
PERSON_BENISMAIL_NEJIB,NEJIB BEN-ISMAIL,individual,1,1
PERSON_BENISMAIL_OLFA,OLFA BEN-ISMAIL,individual,1,1
PERSON_BENJAAFAR_MUSTAPHA,MUSTAPHA BEN-JAAFAR,individual,1,0
PERSON_BENJABEUR_MOHAMED,MOHAMED BEN-JABEUR,individual,2,1
PERSON_BENJAMAA_OMRANE,OMRANE BEN-JAMAA,individual,2,1
PERSON_BENJAMHAMAMI_AYMEN,AYMEN BEN-JAMHAMMAMI,individual,1,0
PERSON_BENJANET_LAMIA,LAMIA BEN-JANNET,individual,2,0
PERSON_BENJANET_SAMI,SAMI BEN-JANNET,individual,3,1
PERSON_BENJBARA_HICHEM,HICHEM BEN-JBARA,individual,2,1
PERSON_BENJDIDA_CHAOUKI,CHAOUKI BEN-JDIDA,individual,1,0
PERSON_BENJEBARA_ACHREF,ACHREF BEN-JEBARA,individual,1,1
PERSON_BENJEBARA_MUSTAPHA_HICHEM,MUSTAPHA HICHEM BEN-JEBARA,individual,4,1
PERSON_BENJEDIDA_JAMILA,JAMILA BEN-JEDIDA,individual,2,0
PERSON_BENJEDIDA_MEHDI,MEHDI BEN-JEDIDA,individual,1,0
PERSON_BENJEDIDA_TAOUFIK,TAOUFIK BEN-JEDIDA,individual,2,0
PERSON_BENJEDIDIA_LAMIA,LAMIA BEN-JEDIDIA,individual,1,1
PERSON_BENJEDOU_LOTFI,LOTFI BEN-JEDDOU,individual,2,1
PERSON_BENJEMAA_ABDELAITF,ABDELLAITF BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_ABDELATIF,ABDELLATIF BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_AHMED,AHMED BEN-JEMAA,individual,3,1
PERSON_BENJEMAA_EZEDINE,EZZEDDINE BEN-JEMAA,individual,1,0
PERSON_BENJEMAA_FARID,FARID BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_FERID,FERID BENJEMAA,individual,2,1
PERSON_BENJEMAA_HICHEM,HICHEM BEN-JEMAA,individual,2,1
PERSON_BENJEMAA_KACEM,KACEM BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_KARIM,KARIM BEN-JEMAA,individual,2,1
PERSON_BENJEMAA_KHADIJA,KHADIJA BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_KHALED,KHALED BEN-JEMAA,individual,18,1
PERSON_BENJEMAA_LOTFI,LOTFI BEN-JEMAA,individual,8,1
PERSON_BENJEMAA_MARWENE,MARWENE BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_MED_FETHI,MED FETHI BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_MOHAMED,MOHAMED BEN-JEMAA,individual,9,1
PERSON_BENJEMAA_MOHAMED_FETHI,MOHAMED FETHI BEN-JEMAA,individual,2,1
PERSON_BENJEMAA_MOHAMED_MONCEF,MOHAMED MONCEF BEN-JEMAA,individual,2,1
PERSON_BENJEMAA_MOUNIR,MOUNIR BEN-JEMAA,individual,6,1
PERSON_BENJEMAA_NEILA,NEILA BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_NEJIB,NEJIB BEN-JEMAA,individual,1,0
PERSON_BENJEMAA_OLFA_DRIS,OLFA DRISS BEN-JEMAA,individual,1,0
PERSON_BENJEMAA_SADOK,SADOK BEN-JEMAA,individual,3,1
PERSON_BENJEMAA_SADOK_ALAA,SADOK ALAA BEN-JEMAA,individual,1,1
PERSON_BENJEMAA_WISEM,WISSEM BEN-JEMAA,individual,1,0
PERSON_BENJEMA_ISAM,ISSAM BEN-JEMMA,individual,1,0
PERSON_BENJEMA_MOHAMED_MONCEF,MOHAMED MONCEF BEN-JEMMA,individual,1,0
PERSON_BENJEMA_NEJIB,NEJIB BEN-JEMMA,individual,1,0
PERSON_BENJEMIA_IMEN,IMEN BEN-JEMIA,individual,2,1
PERSON_BENJEMIA_MONIA,MONIA BEN-JEMIA,individual,1,0
PERSON_BENJEMIA_RACHID,RACHID BEN-JEMIA,individual,1,1
PERSON_BENJEMIA_SAIFEDINE,SAIFEDDINE BEN-JEMIA,individual,3,1
PERSON_BENJEMIA_SAMI,SAMI BEN-JEMIA,individual,3,0
PERSON_BENJERAD_YASER,YASSER BEN-JERAD,individual,3,1
PERSON_BENJEZIA_TAREK,TAREK BEN-JEZIA,individual,1,1
PERSON_BENJILANI_KHALED,KHALED BEN-JILANI,individual,7,1
PERSON_BENJILANI_MONCEF,MONCEF BEN-JILANI,individual,2,0
PERSON_BENJMILA_HABIB,HABIB BEN-JMILA,individual,1,0
PERSON_BENJOMAA_BECHIR,BECHIR BEN-JOMAA,individual,1,1
PERSON_BENJRAD_YASER,YASSER BEN-JRAD,individual,2,1
PERSON_BENKADOUR_AMINA,AMINA BEN-KADDOUR,individual,1,1
PERSON_BENKADOUR_OLFA,OLFA BEN-KADDOUR,individual,1,1
PERSON_BENKAHLA_FAOUZI,FAOUZI BEN-KAHLA,individual,1,1
PERSON_BENKAHLA_KARIM,KARIM BEN-KAHLA,individual,2,1
PERSON_BENKAHLA_RAFIKA,RAFIKA BEN-KAHLA,individual,1,0
PERSON_BENKAMLA_ANIS,ANIS BEN-KAMLA,individual,3,0
PERSON_BENKAMLA_IMED_BENHABIB,IMED BEN-HABIB BEN-KAMLA,individual,3,1
PERSON_BENKBILA_MOHAMED_ANOUAR,MOHAMED ANOUAR BEN-KBILA,individual,1,1
PERSON_BENKHADOUMA_HAMADI,HAMMADI BEN-KHADDOUMA,individual,1,1
PERSON_BENKHALED_KAREM,KAREM BEN-KHALED,individual,2,0
PERSON_BENKHALIFA_AHMED_FAOUZI,AHMED FAOUZI BEN-KHALIFA,individual,7,1
PERSON_BENKHALIFA_RIADH,RIADH BEN-KHALIFA,individual,5,1
PERSON_BENKHALIFA_SAID,SAID BEN-KHALIFA,individual,1,0
PERSON_BENKHEDER_DANIELE,DANIELE BEN-KHEDER,individual,1,1
PERSON_BENKHEDER_INES,INES BEN-KHEDER,individual,1,1
PERSON_BENKHEDER_MUSTAPHA,MUSTAPHA BEN-KHEDER,individual,2,1
PERSON_BENKHEDER_SONIA,SONIA BEN-KHEDER,individual,1,1
PERSON_BENKHEDHER_AHMED,AHMED BEN-KHEDHER,individual,4,1
PERSON_BENKHEDHR_JIHENE,JIHENE BEN-KHEDHR,individual,1,1
PERSON_BENKHELIFA_ABDERAZEK,ABDERRAZEK BEN-KHELIFA,individual,1,1
PERSON_BENKHELIFA_AHMED_FAOUZI,AHMED FAOUZI BEN-KHELIFA,individual,2,1
PERSON_BENKHELIFA_ANOUAR,ANOUAR BEN-KHELIFA,individual,4,1
PERSON_BENKHELIFA_HEDI,HEDI BEN-KHELIFA,individual,1,1
PERSON_BENKHELIFA_KACEM,KACEM BEN-KHELIFA,individual,1,1
PERSON_BENKHELIFA_KHELIFA,KHELIFA BEN-KHELIFA,individual,1,0
PERSON_BENKHELIFA_MOHAMED,MOHAMED BEN-KHELIFA,individual,6,0
PERSON_BENKHELIFA_SONIA,SONIA BEN-KHELIFA,individual,1,0
PERSON_BENKHELIFA_ZOUHEIR,ZOUHEIR BEN-KHELIFA,individual,3,1
PERSON_BENKHELIL_LATIFA,LATIFA BEN-KHELIL,individual,5,1
PERSON_BENKHELIL_MONCEF,MONCEF BEN-KHELIL,individual,1,1
PERSON_BENKHEMIS_ABDELKADER,ABDELKADER BEN-KHEMIS,individual,1,0
PERSON_BENKHEMIS_JAMEL,JAMEL BEN-KHEMIS,individual,1,0
PERSON_BENKHEMIS_MOHAMED_TAOUFIK,MOHAMED TAOUFIK BEN-KHEMIS,individual,5,0
PERSON_BENKHEMIS_TAOUFIK,TAOUFIK BEN-KHEMIS,individual,1,0
PERSON_BENKHIROUN_BECHIR,BECHIR BEN-KHIROUN,individual,1,1
PERSON_BENKHLIFA_ALI,ALI BEN-KHLIFA,individual,1,0
PERSON_BENKHLIFA_CHEDLIA,CHEDLIA BEN-KHLIFA,individual,1,0
PERSON_BENKHLIFA_MOHAMED_BENHASEN,MOHAMED BEN-HASSEN BEN-KHLIFA,individual,3,0
PERSON_BENKHLIFA_NAZIHA,NAZIHA BEN-KHLIFA,individual,1,0
PERSON_BENKILANI_BAYREM,BAYREM BEN-KILANI,individual,1,0
PERSON_BENKILANI_FETHI,FETHI BEN-KILANI,individual,1,0
PERSON_BENKILANI_FRAJ,FRAJ BEN-KILANI,individual,1,0
PERSON_BENKILANI_HAMOUDI_MOHAMED_NOUREDINE,HAMOUDI MOHAMED NOUREDDINE BEN-KILANI,individual,1,0
PERSON_BENKILANI_SALEM,SALEM BEN-KILANI,individual,1,0
PERSON_BENKIRANE_YOUSEF,YOUSSEF BENKIRANE,individual,1,1
PERSON_BENLACHAAR_IMEN,IMEN BEN-LACHAAR,individual,1,0
PERSON_BENLAKHAL_ANIS_BENALI,ANIS BEN-ALI BEN-LAKHAL,individual,1,0
PERSON_BENLAKHDAR_TAHER,TAHER BEN-LAKHDAR,individual,4,1
PERSON_BENLAKHDAR_ZOHRA,ZOHRA BEN-LAKHDAR,individual,1,1
PERSON_BENLAKHDER_KAIS,KAIS BEN-LAKHDER,individual,1,0
PERSON_BENLAMINE_SAMI,SAMI BEN-LAMINE,individual,7,1
PERSON_BENLARBI_TAREK,TAREK BEN-LARBI,individual,4,1
PERSON_BENLASOUED_ADEL,ADEL BEN-LASSOUED,individual,2,1
PERSON_BENLATRECH_LYNDA,LYNDA BEN-LATRECH,individual,1,0
PERSON_BENLAZREG_NOURA_LAROUSI,NOURA LAROUSSI BEN-LAZREG,individual,1,1
PERSON_BENLELAHOM_ALAYA,ALAYA BEN-LELLAHOM,individual,1,1
PERSON_BENLETAIEFA_DHIA,DHIA BEN-LETAIEFA,individual,1,1
PERSON_BENLETAIEF_MUSTAPHA,MUSTAPHA BEN-LETAIEF,individual,2,1
PERSON_BENLETAIEF_RABEB,RABEB BEN-LETAIEF,individual,1,1
PERSON_BENLHIBA_ABDELAZIZ,ABDELAZIZ BEN-LHIBA,individual,1,1
