company_key,matricule,num_registre,identifiers_in_gazette,legal_form,legal_form_first,is_conversion,conversion_date,minority_forms,form_basis,forms_stated,n_forms_stated,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,jort_label,org_entity_id,seed_org_id,first_seen,last_seen,n_events,n_persons,n_persons_seed_elite,n_persons_gazette_only
B1151641997,548J,B1151641997,B1151641997,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ETS JEGUIRIM ET CIE ' AMPERE ELECTRIC',مؤسسات  جقريم وشركائه,SOCIETE,1997,Ampère Electric - SARL,ORGE_b60e53149f3f1b7a426c,,2006-03-28,2008-08-15,2,0,0,0
B1151671997,612975D,B1151671997,612975D,SARL,SARL,0,,,gazette_rubric,SARL:10,1,STE DAR EL H'LOU,دار الحلو,SOCIETE,1997,Dar El H'Lou,ORGE_352af0bc28ed02cf88f7,,2008-10-04,2016-06-01,10,5,3,2
B1151681997,24003G,B1151681997,B1151681997,SA,SA,0,,,gazette_rubric,SA:11,1,STE SAROST,ساروست,SOCIETE,1997,SAROST» SA,CO_SAROST,CO_SAROST,2005-06-09,2017-03-24,11,2,0,2
B115171996,503446Z,B115171996,503446Z,SARL,SARL,0,,,gazette_rubric,SARL:4,1,STE DE PROMOTION LA TOUR IMMOBILIERE,شركة البعث  العقارى البرج,SOCIETE,1996,Société Immobilière EL BORJ,ORGE_1e947c1df0484baa8fd0,,2008-04-16,2017-04-27,4,0,0,0
B115172002,787430P,B115172002,787430P|B115172002,SARL,SARL,0,,,gazette_and_register_name_agree,SARL:2,1,SOCIETE SOUISSI CUIR sarl,شركة السويسي للجلود,SOCIETE,2002,Sté Souissi cuir,ORGE_4aa5c51d977797e10375,,2010-07-31,2010-07-31,2,1,0,1
B115182003,580011E,B115182003,580011E|B115182003,SARL,SARL,0,,,gazette_rubric,SARL:11,1,STE AFRICAINE D'HUILES 'T E X P ',ا لشر كة   ا لا فر يقية   للز يو ت,SOCIETE,2003,Africaine Oil,ORGE_12eb88ac576d895e7d65,,2004-04-15,2018-07-12,11,5,0,5
B1151861997,12727Z,B1151861997,12727Z|B1151861997,SA,SA,0,,,gazette_rubric,SA:3,1,STE INDUSTRIE TOURISTIQUE HEDIA,"شركة الصناعة السياحية ""هادية",SOCIETE,1997,Société d'Industrie Touristique HEDIA,ORGE_a9001b5ffc1f138db0cf,,2016-12-22,2016-12-22,3,2,0,2
B1151961997,36117F,B1151961997,36117F|B1151961997,SA,SA,0,,,gazette_rubric,SA:5,1,STE ACQUA VIVA CLUB,الشركة السياحية اكوفيفا,SOCIETE,1997,Société Acqua Viva Club,ORGE_60e7f52d3e0bdf5c7648,,2012-01-25,2017-04-21,5,4,0,4
B1152001,306826H,B1152001,B1152001,SA,SA,0,,,gazette_and_register_name_agree,SA:64,1,STE GALION SA,غليون,SOCIETE,2001,Société GALION,CO_GALION,CO_GALION,2007-03-12,2018-04-20,64,8,2,6
B1152003,22329T,B1152003,B1152003,SARL,SARL,0,,,gazette_rubric,SARL:10,1,LES GRANDES CARRIERES DU CENTRE,شركة المقاطع الكبرى بالوسط,SOCIETE,2003,Société Grands Carrières du Centre,CO_GRANDS_COUVOIRS_CENTRE,,2008-02-20,2014-03-18,10,6,0,6
B115201996,447344B,B115201996,B115201996,SA,SA,0,,,gazette_rubric,SA:2,1,SOCIETE AMEN PROJET,شركة الامان للمشاريع,SOCIETE,1996,Société Amen Project Sicaf,CO_AMEN_PROJECT,,2006-07-20,2007-12-06,2,0,0,0
B115202001,756640C,B115202001,756640C|B115202001,SA,SA,0,,SARL:1,gazette_rubric,SA:5|SARL:1,2,IMMOBILIERE LE PHARE,الشركة العقارية المنارة خ أ,SOCIETE,2001,Société Immobilière Le Phare,ORGE_6ca70ad7832baaeae94d,,2004-02-13,2009-02-14,6,1,0,1
B115202003,830541V,B115202003,830541V,SUARL,SUARL,0,,,gazette_rubric,SUARL:5,1,DOMINION INTERNATIONAL,دومينيون الدولية,SOCIETE,2003,Société DIT,ORGE_7fed6ca67404718277c2,,2009-05-07,2018-12-10,5,3,0,3
B1152021997,30792L,B1152021997,30792L,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE SOUF,شركة سوف,SOCIETE,1997,Société SOUF,ORGE_7ce091e91aa59d67266d,,2024-09-13,2024-09-13,1,0,0,0
B1152101997,614597F,B1152101997,614597F|B1152101997,SA,SA,0,,,gazette_rubric,SA:5,1,STE AGRIGOUTTE,شركة أقريقوت,SOCIETE,1997,ADRITEC Tunisie,ORGE_0cfa2959b38c1a0ae80d,,2000-03-15,2011-06-30,5,2,0,2
B115211996,445041E,B115211996,445041E|B115211996,SA,SA,0,,,gazette_rubric,SA:13,1,STE GENERAL DRINKS,الشركة العامة للمشروبات,SOCIETE,1996,Société Général Drinks S.A,CO_GENERAL_DRINKS,CO_GENERAL_DRINKS,2008-07-30,2017-06-14,13,3,0,3
B115212001,725799F,B115212001,725799F|B115212001,SARL,SARL,0,,,gazette_rubric,SARL:6,1,Ste BESSEGHAIER DE  TRANSPORT TERRESTRE DU SUD,شركة بالصغير للنقل البرى بالجنوب,SOCIETE,2001,Sté Bessghaier de transport terrestre de Sud,ORGE_cad15cb03f790171ef4b,,2008-04-23,2018-11-29,6,5,0,5
B1152131997,411446P,B1152131997,411446P,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE SOULEF STYLE,شركة سلاف ستيـــل,SOCIETE,1997,Société VDB,ORGE_07954229008c8e82ffcd,,2009-05-25,2009-05-25,1,0,0,0
B11522000,710750K,B11522000,710750K|B11522000,SARL,SARL,0,,,gazette_rubric,SARL:22,1,STE PROFESSIONAL IMAGING & IT DISTRIBUTION,شركة المحترف في الصورة و الإعلامية للتوزيع,SOCIETE,2000,Société la Promotion de l'Image,CO_PRO_IMAGE,,2004-09-08,2013-05-15,22,9,0,9
B11522003,823709J,B11522003,823709J,SARL,SARL,0,,,gazette_rubric,SARL:13,1,Laboratoires ARRAZI,شركة مخابر الرازي,SOCIETE,2003,Société Laboratoires Parachimic,CO_PARACHIMIC,,2004-04-02,2018-07-09,13,3,0,3
B115222003,829911K,B115222003,B115222003,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة التجهيز الحراري والصحي والتكييف,SOCIETE,2003,Sté CLIM SANI THERM,ORGE_a05ff94650e97c7b257c,,2010-11-11,2010-11-11,2,0,0,0
B1152312004,6186D,B1152312004,6186D|B1152312004,SA,SA,0,,,gazette_rubric,SA:55,1,SOSTEM,شركة المحطات والمياه المعدنية,SOCIETE,2004,Société SOSTEM » S.A,CO_STATIONS_THERMALES_EAUX_MINERALES,,2007-06-29,2025-04-07,55,5,2,3
B115232002,787037J,B115232002,787037J|B115232002,SARL,SARL,0,,,gazette_rubric,SARL:10,1,BALTI TRADE COMPANY BALCO,شركة بلطي للتجارة,SOCIETE,2002,Society Balti Trading Company BALCO» Sarl,CO_BALTI_TRADING_COMPANY_BALCO,CO_BALTI_TRADING_COMPANY_BALCO,2007-11-28,2016-06-28,10,3,1,2
B115232003,341584J,B115232003,341584J,SARL,SARL,0,,,gazette_rubric,SARL:5,1,SIRER MOTEURS,الصناعية للاصلاح والتهديب لمحركات السيارات والشاحنات,SOCIETE,2003,Sté SIRER MOTEUR,CO_MOTEUR,,2011-04-08,2018-06-21,5,4,0,4
B115242000,736255L,B115242000,736255L,SA,SA,0,,,gazette_rubric,SA:5,1,Société Tunisienne de Industries de raffinage des Huiles Alimentaires,الشركة التونسية لصناعات تكربر الزيوت الغذائية,SOCIETE,2000,Société Tuniso-italienne de Raffinage des Huiles Alimentaires STIROA,CO_TUNISO_ITALIENNE_RAFFINAGE_HUILES_ALIMENTAIRES_STIROA,,2013-05-23,2023-10-18,5,1,0,1
B115242002,787646E,B115242002,787646E,SARL,SARL,0,,,gazette_rubric,SARL:6,1,STE LE FRIGO,شركة الفريقو,SOCIETE,2002,Société le Frigo,CO_FRIGO,CO_FRIGO,2010-09-14,2016-11-17,6,2,0,2
B1152441997,456049Y,B1152441997,B1152441997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE ESPACE HAMDI,فضاء حمدي للالات المنزلية والاثاث,SOCIETE,1997,Société ESPACE HAMDI,ORGE_13ab533f919ba669d829,,2015-02-20,2015-02-20,1,0,0,0
B1152461997,614605M,B1152461997,B1152461997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE BEST - BEST ELECTRONIC SECURITY TEAM,باست الكترونيك سكوريتى تيم,SOCIETE,1997,BEST SECURITE SARL,ORGE_0800d7b378cebed6f850,,2010-11-10,2010-11-10,1,0,0,0
B1152481997,83551K,B1152481997,83551K|B1152481997,SA,SA,0,,,gazette_rubric,SA:5,1,TRANSPORT RAPIDE DE TUNISIE,تونس النقل السريع,SOCIETE,1997,Transport rapide de Tunisie,ORGE_f1df84aa54d99293d1d7,,2005-12-10,2008-01-28,5,2,0,2
B115251997,28269A,B115251997,B115251997,SA,SA,0,,,gazette_rubric,SA:5,1,SOBA O,S   O   B   A   C   O  شــركــة,SOCIETE,1997,Maintien de l'activité de la société,ORGE_9e9555090af06a6997ae,,2006-01-01,2008-10-27,5,1,0,1
B115252003,580012F,B115252003,580012F,SARL,SARL,0,,,gazette_rubric,SARL:5,1,STE ZOUARI SERVICES,شر كة   ز و ا ر ي   للخد ما ت,SOCIETE,2003,SOCIETE ZOUARI SERVICES,CO_ZOUARI_SERVICES,CO_ZOUARI_SERVICES,2010-07-21,2012-11-23,5,2,0,2
B1152521997,425137B,B1152521997,425137B,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE MEMO AUTO,شركة ميمو للسيارات,SOCIETE,1997,Société Mémo Auto,ORGE_48baf752b9945d850f01,,2005-02-25,2005-02-25,1,1,0,1
B115262003,830370T,B115262003,830370T,SARL,SARL,0,,,gazette_rubric,SARL:9,1,F C T M,شركة التكوين المستمر للتكنولوجية والصيانة,SOCIETE,2003,Société de Formation Continue,ORG_CENTRE_NATIONAL_FORMATION_CONTINUE_PROMOTION_PROFESSIONNELLE,,2005-07-03,2005-07-03,9,7,0,7
B1152621997,13031B,B1152621997,13031B|B1152621997,SA,SA,0,,,gazette_rubric,SA:3,1,STE D'ETUDE ET DE PROMOTION TOURISTIQUE,شركة الدراسات والتطور السياحي للحمامات,SOCIETE,1997,Société d'études et de promotion touristique de Hammamet SEPTH,ORGE_7f5941847414f709e999,,2015-07-22,2018-05-11,3,2,0,2
B1152681997,81571M,B1152681997,81571M,SARL,SARL,0,,,gazette_rubric,SARL:5,1,,الشركة التونسية لاتمام البناءات,SOCIETE,1997,Société Tunisienne d'Achévement des Bâtiments STAB,ORGE_a2332e07004dfe3f9e9b,,2006-12-19,2006-12-19,5,4,0,4
B1152731997,14457E,B1152731997,B1152731997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE PATISSERIE  JELLALI,شركة الجلالي,SOCIETE,1997,Société El Jallali - SARL,ORGE_b9e88c075da2efe62b86,,2008-02-09,2008-02-09,1,1,0,1
B1152801997,433912P,B1152801997,433912P|B1152801997,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,STE DELTA SERVICES,دلتا للخدمات,SOCIETE,1997,Société DELTA SERVICE,ORGE_1ba11f0e95453d4c35a3,,2018-12-13,2018-12-13,1,0,0,0
B1152811997,,B1152811997,B1152811997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة سوبرجال,SOCIETE,1997,Société SOPROGEL,ORGE_bdbbac149d8e2e272bdd,,2004-12-30,2004-12-30,1,0,0,0
B1152831997,33292H,B1152831997,B1152831997,SA,SA,0,,,gazette_rubric,SA:2,1,GEOBAT,شركة جيوبات,SOCIETE,1997,GEOBAT - Etablissement stable en Tunisie de la,ORGE_1630317a175aa9f0ab64,,2004-11-19,2004-11-19,2,1,0,1
B1152841997,6052P,B1152841997,B1152841997,SARL,SARL,0,,,gazette_rubric,SARL:4,1,MATELEC,شركة ماتلاك,SOCIETE,1997,Sarl capital 150 000 dinars,ORGE_0a8d4da647cba6ae3d7f,,2008-12-17,2011-05-06,4,2,0,2
B1152891997,425494W,B1152891997,425494W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE FAWAHA,فواحة,SOCIETE,1997,Société FAWAHA,ORGE_a7f06601ae1b604e0ecd,,2012-02-25,2013-03-27,2,1,0,1
B115291999,644410T,B115291999,644410T|B115291999,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE INDUSTRIELLE DES FILTRES ET ARTCLES EN POLYSTERE,ش صناعةالمصفاة وأدوات المسابح,SOCIETE,1999,SOCIETE SIF AP,ORGE_4745f7f7ea785c1fc299,,2018-03-13,2018-03-13,1,0,0,0
B115292000,728071H,B115292000,728071H|B115292000,SUARL,SUARL,0,,,gazette_rubric,SUARL:3,1,STE SONOPE,الشركة الجديدة لبيع المواد الكهربائية سونوب,SOCIETE,2000,Société nouvelle de ventes des produits électriques en gros SONOPE,ORGE_cfe38e45f2551d587b81,,2012-07-17,2012-07-18,3,0,0,0
B1152982005,939782G,B1152982005,939782G,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE EZZOUHOUR POUR LE COMMERCE,شركة الزهور للتجارة,SOCIETE,2005,Sté EZZOUHOUR,ORGE_f1323ae7e8e1b10dfcaa,,2018-05-29,2018-05-29,1,1,0,1
B1153011997,31004A,B1153011997,B1153011997,SARL,SARL,0,,,gazette_rubric,SARL:4,1,SOCIETE LE PRADO,لوبرادو,SOCIETE,1997,Société LE PRADO,ORGE_04081aa2b94b03da33f8,,2011-04-21,2011-04-21,4,4,0,4
B115301997,2449Q,B115301997,2449Q,SA,SA,0,,,gazette_rubric,SA:3,1,SOCIETE TUNISIENNE  DES ARTS GRAPHIQUES,الشركة التونسية لفنون الرسم,SOCIETE,1997,Société Tunisienne des Arts Graphiques,CO_TUNISIENNE_ARTS_GRAPHIQUES,CO_TUNISIENNE_ARTS_GRAPHIQUES,2013-07-22,2021-10-06,3,2,0,2
B1153091997,20363M,B1153091997,B1153091997,SARL,SARL,0,,,gazette_rubric,SARL:8,1,SOAPI,شركة عبد الحميد للبعث العقاري,SOCIETE,1997,Société ABDELHAMID DE PROMOTION IMMOBILIERE,ORGE_2f3adb0f82363a6d5bcb,,2008-11-12,2017-01-14,8,6,0,6
B115312000,33352C,B115312000,33352C|B115312000,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة التصرف للمطاعم,SOCIETE,2000,Société gestion des restaurants SARL,ORGE_5c4403c16b705004d061,,2017-09-15,2017-09-15,1,1,0,1
B115312001,411858G,B115312001,411858G,SARL,SARL,0,,,gazette_rubric,SARL:3,1,STE IMMOBILIERE HELIA,الشركة العقارية حلية,SOCIETE,2001,Société IMMOBILIÈRE HELYA SARL,CO_IMMOBILIERE,,2015-04-06,2018-07-10,3,3,0,3
B1153251997,614581X,B1153251997,B1153251997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE EMETEX,الاوروبيةالمتوسطية للنسيج,SOCIETE,1997,Euro Méditerranéenne Textile BMETEX,CO_EURO_MEDITERRANEENNE_TEXTILE_BMETEX,,2013-04-10,2013-04-10,1,1,1,0
B1153371997,614613M,B1153371997,614613M|B1153371997,SARL,SARL,0,,,gazette_rubric,SARL:2,1,K B C,ش ناولاج وبزنز كنسلتينق,SOCIETE,1997,Knowledge And Business Consulting KBC,ORGE_1d0612453441e9b92890,,2010-09-21,2018-09-24,2,1,0,1
B115341997,46092V,B115341997,B115341997,SARL,SARL,0,,,gazette_rubric,SARL:4,1,STE DALASCO,شركة دالسكو,SOCIETE,1997,Société Dalasco Vita Top Club,ORGE_6909335bc84f87cf6a4b,,2004-05-20,2010-02-12,4,0,0,0
B1153421997,438666R,B1153421997,438666R,SARL,SARL,0,,,gazette_rubric,SARL:3,1,STE EL IKHLASS,شركة الاخلاص,SOCIETE,1997,Société EI IKHIASS,ORGE_cb6855419212ae963003,,2011-08-11,2011-08-11,3,1,0,1
B1153441997,758S,B1153441997,B1153441997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,IMPRIMERIE DU NORD,مطبعة الشمال,SOCIETE,1997,IMPRIMERIE DU NORD,ORGE_f0a10a503ad6469fb16b,,2011-09-15,2011-09-15,1,1,0,1
B1153491997,58477Q,B1153491997,B1153491997,SARL,SARL,0,,,gazette_rubric,SARL:3,1,MTIR    MED,شركة ديكور لميار,SOCIETE,1997,SARL objet de RC n° B1153491997,ORGE_c97c55dc63ad512806a3,,2002-12-31,2002-12-31,3,1,0,1
B115352001,756252T,B115352001,B115352001,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE ZINA,زينة,SOCIETE,2001,SOCIETE ZINA,CO_MARBRERIE_ZINA_PLUS,CO_MARBRERIE_ZINA_PLUS,2005-09-16,2005-09-16,1,1,0,1
B115361997,587523F,B115361997,587523F,SA,SA,0,,,gazette_rubric,SA:2,1,TUNISIE PARTICIPATIONS,التونسية للمساهمة,SOCIETE,1997,Tunisie Sicar,CO_TUNISIE_SICAR,CO_TUNISIE_PARTICIPATIONS,2013-05-22,2013-05-22,2,1,1,0
B1153661997,47296K,B1153661997,B1153661997,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE DE LAVAGE INDUSTRIEL ET DE TEINTURERIE,ش الغسل الصناعى والص��اغة,SOCIETE,1997,SOCIETE DE L'ELEVAGE INDUSTRIELLE ET DE TEINTURERIE (SDIT),ORGE_5b51d8d2d3f90b87c56d,,2011-12-26,2011-12-26,1,1,0,1
B115371996,539369W,B115371996,539369W|B115371996,SARL,SARL,0,,,gazette_rubric,SARL:3,1,AMEUR TRAVEL SERVICES,ش عامر للسياحة والخدمات,SOCIETE,1996,Ameur Travel Services,ORGE_8184be68198b00ffaf1d,CO_AMEUR,2008-08-15,2017-01-10,3,3,0,3
B1153831997,489972F,B1153831997,489972F,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE AGRICOLE  LAKHOUATE,الشركة الفلاحية لخواة,SOCIETE,1997,Société Lakhouate S.A.R.L,ORGE_e5ddbb39594ecfdcc0c1,,2007-06-27,2007-06-27,1,1,0,1
B1153841997,307172W,B1153841997,307172W|B1153841997,SA,SA,0,,,gazette_rubric,SA:2,1,,شركة بلاستيك تكنولوجي,SOCIETE,1997,Plastics Technology S.A,CO_PLASTICS_TECHNOLOGY,,2013-06-12,2013-08-14,2,2,0,2
B1153871997,3489A,B1153871997,B1153871997,SA,SA,0,,,gazette_rubric,SA:2,1,,شركة البعث العقاري و السياحي,SOCIETE,1997,Compagnie de Promotion Immobilière,ORGE_2672851ce69e79289ca7,,2003-06-14,2003-06-14,2,0,0,0
B115391997,306913F,B115391997,306913F|B115391997,SA,SA,0,,,gazette_rubric,SA:3,1,STE TOURISTIQUE THAPSUS HOTEL,ش السياحيةلنزل طابسيس,SOCIETE,1997,Société Touristique Thapsus Hôtel,ORGE_55515c9cb19cb6392674,,2012-08-16,2016-12-06,3,1,0,1
B1154021997,495N,B1154021997,B1154021997,SA,SA,0,,,gazette_rubric,SA:22,1,EQUIPEMENT HYDRAULIQUES,الشركة التونسية للتجهيز المائي,SOCIETE,1997,Société l'Equipement Hydraulique,ORGE_2d72873da315e6d1ed11,,2006-09-13,2016-10-31,22,10,1,9
B115411998,614747B,B115411998,614747B|B115411998,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE HORIZONTE  TUNISIE,ش اورزنتى تونس  .هذه الشركة في حالة  تصفية ..,SOCIETE,1998,1/ La dissolution par anticipation de la société,ORGE_5b1537f111059ed06093,,2007-01-23,2010-05-21,2,1,0,1
B1154121997,340688M,B1154121997,340688M|B1154121997,SA,SA,0,,,gazette_rubric,SA:6,1,STE LES INDUSTRIES  DES BRIQUES DU NORD,شركة صناعات الاجر بالشمال,SOCIETE,1997,Industries des Briques du Nord,CO_INDUSTRIES_BRIQUES_NORD,CO_INDUSTRIES_BRIQUES_NORD,1997-12-15,2010-05-28,6,3,1,2
B1154141997,580602Y,B1154141997,580602Y,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE IMMOBILIERE LE MOULIN,عقارية الناعورة,SOCIETE,1997,Société Immobilière LE MOULIN,CO_IMMOBILIERE_MOULIN,CO_IMMOBILIERE_MOULIN,2012-12-28,2012-12-28,1,0,0,0
B1154181997,504367F,B1154181997,504367F,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE DE SERVICS AGRILCOLES AMINE,شركة امين للخدمات الفلاحية,SOCIETE,1997,Sté de services agricoles AMINE SARL,ORGE_078ab03456174bbfa700,,2012-04-23,2012-04-23,1,1,0,1
B11541998,539010Q,B11541998,539010Q|B11541998,SA,SA,0,,,gazette_rubric,SA:2,1,BIAT CAPITAL,بيات كابيتال,SOCIETE,1998,1- changement de la raison sociale de la société qui prend la dénomination de BIATCAPITAL,ORGE_97d863dfdc0d7a7a9d9b,CO_BIAT_CAPITAL,2010-07-24,2016-07-26,2,0,0,0
B115421996,539371P,B115421996,539371P,SARL,SARL,0,,,gazette_rubric,SARL:3,1,STE CONSEIL COORDINATION ORGANISATION DE CONFERENCES S3C,ارشاد و تنسيق و تنظيم المؤتمرات,SOCIETE,1996,SOCIETE DE CONSEIL COORDINATION ET D'ORGANISATION DE CONFERENCE,ORGE_e4d69e73cdad673fb0f7,,1997-02-01,1997-02-01,3,2,0,2
B1154221997,44304D,B1154221997,44304D,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE INDUSTRIELLE DE CONFECTION 'SICOF',الشركة الصناعية للخياطة سيكوف,SOCIETE,1997,Société SICOF,CO_SICOF,,2007-08-02,2007-08-02,2,1,0,1
B1154291997,33081Y,B1154291997,B1154291997,SARL,SARL,0,,,gazette_rubric,SARL:5,1,STE ENNOUHOUDH,شركة النهوض,SOCIETE,1997,Société Enouhoudh,ORGE_8237747464de61748b98,,2009-04-21,2009-04-21,5,4,0,4
B115432003,830364W,B115432003,830364W,SARL,SARL,0,,,gazette_rubric,SARL:9,1,STE CHEHABEDINE BEN REJEB 'E C R I',شركة مؤسسات شهاب الدين بن رجب للصناعات,SOCIETE,2003,Etablissements Chihebeddine ben Rejeb des Industries ECR Industries sarl,ORGE_574147028426d9b93a53,,2011-11-14,2022-01-18,9,5,0,5
B1154341997,673N,B1154341997,673N|B1154341997,SA,SA,0,,,gazette_rubric,SA:29,1,GAT ASSURANCES,تأمينات GAT,SOCIETE,1997,Groupe des Assurances de Tunisie GAT,CO_GROUPE_ASSURANCES_TUNISIE,CO_GAT_ASSURANCES,2004-02-23,2020-06-29,29,8,3,5
B1154361997,447040M,B1154361997,447040M|B1154361997,SARL,SARL,0,,,gazette_rubric,SARL:3,1,COGEMAC,المصرف العام للانتاج الجليزوبيع موادالبناء,SOCIETE,1997,COGEMAC à M,ORGE_44f4ec4527b9095de5b2,CO_CIE_GLE_FABRICATION_VENTE_MATERIAUX_CONSTRUCTION_COGEMAC,2008-05-15,2017-08-22,3,2,0,2
B1154371997,33270B,B1154371997,33270B|B1154371997,SA,SA,0,,,gazette_rubric,SA:12,1,,GAT للتأمين على الحياة,SOCIETE,1997,SOCITETE AMINA ASSURANCE VIE ET CAPITALISATION,CO_AMINA,,2005-06-21,2020-06-29,12,3,1,2
B115441997,306987A,B115441997,306987A|B115441997,SA,SARL,1,2017-05-22,SARL:4,gazette_rubric,SA:7|SARL:4,2,,شركة رمال جربة,SOCIETE,1997,Société Rimel Djerba - S.A,CO_RIMEL_DJERBA,,2000-11-03,2018-12-18,11,2,2,0
B115442002,787893T,B115442002,787893T,SARL,SARL,0,,,gazette_rubric,SARL:1,1,DONNA CHAUSSURES,دونا للأحذية,SOCIETE,2002,Donna Chaussures SARL,ORGE_e84acee8ef9c7d00a7d1,,2002-03-29,2002-03-29,1,1,0,1
B1154561997,3398B,B1154561997,3398B,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة النجوم,SOCIETE,1997,SOCIETE LES ETOILES,CO_ETOILES_SAHARA_RENT_A_CAR,,2016-09-08,2016-09-08,2,2,0,2
B1154571997,18968R,B1154571997,B1154571997,SA,SA,0,,,gazette_rubric,SA:6,1,STE HERITIERS MED SALAH DAHDOUH,شركة ورثة محمد الصالح دحدوح,SOCIETE,1997,Société Les Héritiers Mohamed Salah Dahdouh,ORGE_13e55279b03a3a0b99ad,,2010-04-13,2010-04-13,6,6,0,6
B1154581997,48054X,B1154581997,48054X|B1154581997,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE GENERAL EQUIPEMENT INDUSTRIEL,ش العامة للتجهيز الصناعى,SOCIETE,1997,Générale d'équipement Industriel GEI,ORGE_a3b23d2ef3e1bab1c708,,2009-11-10,2016-08-12,2,0,0,0
B1154611997,48251A,B1154611997,B1154611997,SARL,SARL,0,,,gazette_rubric,SARL:2,1,UNIVERSEL MEDICAL,العالمية للطب,SOCIETE,1997,Universal Médical,ORGE_ae63aa5332f0c7bc8d78,,2008-11-14,2008-11-14,2,2,0,2
B1154641997,39813M,B1154641997,39813M,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE HOTEL EL-ONS,شركة نزل الانس,SOCIETE,1997,Société HOTEL EL ONS,CO_HOTEL_EL_ONS,CO_HOTEL_EL_ONS,2017-09-26,2017-09-26,1,1,0,1
B115471996,26793H,B115471996,B115471996,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE DE RESTAURATION HOTELIERE ET D'APPROVISIONNEMENT,شركة  الطبخ النزلي والتزويد,SOCIETE,1996,Société S R H A SARL,ORGE_5a2d6e206df2a78f5345,,2010-08-10,2010-08-10,1,0,0,0
B115471998,312275L,B115471998,312275L,SARL,SARL,0,,,gazette_rubric,SARL:3,1,OVERSEAS TRADERS,اوفرسبس ترادرس,SOCIETE,1998,Société OVERSEAS TRADERS OVERTRADE,ORGE_9b0312a125c48516e70b,CO_OVERSEAS_TRADE,2012-12-29,2012-12-29,3,1,0,1
B115481997,341498M,B115481997,341498M|B115481997,SA,SA,0,,,gazette_rubric,SA:6,1,TUNISIE INFORMATIQUE SERVICES,تونس للاعلامية والخدمات  خ إ,SOCIETE,1997,Société TUNISIE INFORMATIQUE SERVICES,CO_TUNISIE_INFORMATIQUE_SERVICES,CO_TUNISIE_INFORMATIQUE_SERVICES,2016-06-23,2023-06-09,6,3,0,3
B1154841997,3275Q,B1154841997,B1154841997,SARL,SARL,0,,,gazette_rubric,SARL:16,1,STUMAR,الشركة  التونسية البحرية,SOCIETE,1997,Société Tunisienne Maritime STUMAR,ORGE_e82a6cc460ce692d4ce3,,2008-11-22,2013-09-06,16,11,1,10
B115491998,516838F,B115491998,516838F|B115491998,SARL,SARL,0,,,gazette_and_register_name_agree,SARL:3,1,STE CERAC Sarl,شركة سيراك,SOCIETE,1998,CERAC,CO_CERAMIQUE_CENTRE_CERAC,CO_CERAMIQUE_CENTRE_CERAC,2009-08-20,2009-08-20,3,1,0,1
B115492003,830547B,B115492003,B115492003,SARL,SARL,0,,,gazette_rubric,SARL:1,1,AQUA,أكوا,SOCIETE,2003,Société ACQUA,CO_KANTAOUI_DANIMATION_LOISIRS_ACQUA_PALACE,CO_MEHDI_AQUA_CULTURE,2005-05-24,2005-05-24,1,1,0,1
