org_spell_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,layer,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,duration_days,evidence_n,evidence_tier,link_status,confidence,needs_review
OS_cb3678a66250c19439a354,CO_ATD_SICAR,ATD SICAR,CO_ATLAS_PACKAGING,ATLAS PACKAGING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_e0627ce956ebaa4f5404f2,CO_BIAT_CAPITAL,BIAT CAPITAL,CO_ATLAS_PACKAGING,ATLAS PACKAGING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_aee76d33ae2cf95119bfd0,CO_ANDALUCARTHAGE_HOLDING,ANDALUCARTHAGE HOLDING SA,CO_ATTIJARI_BANK,ATTIJARI BANK,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a5178148029b4734c96c2c,CO_GROUPE_DRISS,GROUPE DRISS,CO_ATTIJARI_BANK,ATTIJARI BANK,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ce05d9d85935476b941708,CO_GROUPE_MZABI,GROUPE MZABI,CO_ATTIJARI_BANK,ATTIJARI BANK,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8c32ff727b4155cc3d5458,CO_GROUPE_POULINA,GROUPE POULINA,CO_ATTIJARI_BANK,ATTIJARI BANK,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ba41bb68169374976164fd,CO_ATTIJARI_BANK,ATTIJARI BANK,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_481e0ccc940f38d51b873b,CO_GROUPE_ATTIJARI,GROUPE ATTIJARI,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_be46337721589c275e43ce,CO_GROUPE_BEN_JEMMA,GROUPE BEN-JEMMA,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b8def6e0af9960ace76d22,CO_GROUPE_KAMMOUN,GROUPE KAMMOUN,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_fd55717022204e9c7924f3,CO_GROUPE_RACHED_HORCHANI,GROUPE RACHED HORCHANI,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c98fb38305d77aa4feef35,CO_GROUPE_SELLAMI,GROUPE SELLAMI,CO_ATTIJARI_LEASING,ATTIJARI LEASING,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b53c00f57e8b0be5224011,CO_ATTIJARI_BANK,ATTIJARI BANK,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d9cf3341f56a025a5310c8,CO_ATTIJARI_INTERMEDIATION,ATTIJARI INTERMEDIATION,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_1e7fb9c155d640472c2e5b,CO_EL_BOUNIANE,EL BOUNIANE,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2a2fecb258c345a11ad231,CO_HEDI_KSIAA,HEDI KSIAA,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d1e155ddad655794b8a4e4,CO_SAM,SAM,CO_ATTIJARI_SICAR,ATTIJARI SICAR,corporate_officer,0,corporate_other,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3cf88f247bdc674ae98602,CO_SAM,SAM,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2a98edbe3dd63c101c3382,CO_SOCOGES,SOCOGES,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6bf5313f0a9c98b7a0051b,CO_STIVEL,STIVEL,CO_ATTIJARI_SICAR,ATTIJARI SICAR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b7642d1ef76cb05ce92ecd,CO_TELNET_CONSULTING,TELNET CONSULTING,CO_AUDIO_SENCE,AUDIO SENCE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5f3fd223d72bcff1e91a97,CO_TELNET_HOLDING,TELNET HOLDING,CO_AUDIO_SENCE,AUDIO SENCE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2cd6b50afa7722a2c10a14,CO_SAGES_CAPITAL,SAGES CAPITAL,CO_AURASOL,AURASOL,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d4eb00af606c604707f518,CO_SICAR_AVENIR,SICAR AVENIR,CO_AURASOL,AURASOL,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2d3b7a46e8e4e33eb2481c,CO_SOLAR_WOOD_FOLKENDANGE,SOLAR WOOD FOLKENDANGE,CO_AURASOL,AURASOL,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_720659063f83b1d1821f49,CO_LOUKIL_INVESTMENT_GROUP,LOUKIL INVESTMENT GROUP LIG,CO_AURES_AUTO,AURES AUTO,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0ef2c6f07d2579746c68c6,CO_UNIVERSAL_AUTO_DISTRIBUTORS_HOLDING,UNIVERSAL AUTO DISTRIBUTORS HOLDING,CO_AURES_AUTO,AURES AUTO,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_7e243e60a6cd95cb44e7b8,CO_ONE_TECH_HOLDING,ONE TECH HOLDING,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_609d3bcd633d46b29cf576,CO_PRYSMIAN_CABLES,PRYSMIAN CABLES,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_29be56a7db0398f6f78202,CO_PRYSMIAN_CABLES_SYSTEMES_FRANCE,PRYSMIAN CABLES ET SYSTEMES FRANCE,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_123c12999eaf712cd70f1f,CO_PRYSMIAN_ENERGIE_GABLES_SYSTEMES_FRANCE,PRYSMIAN ENERGIE GABLES & SYSTEMES FRANCE,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3d2345d127f58a730a1289,CO_SYSTEMES_FRANCES_SAS,SYSTEMES FRANCES SAS,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ec771c71a461b3871116da,CO_TUNISIE_CABLES,TUNISIE CABLES,CO_AUTO_CABLES_TUNISIE,AUTO CABLES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6f46eb097bcd6c15cb223b,CO_ACCUMULATEUR_TUNISIEN_ASSAD,ACCUMULATEUR TUNISIEN ASSAD,CO_AUTO_COMPONENT_EXPORT,AUTO COMPONENT EXPORT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_06c12fa5f307b58b9aa6de,CO_ASSAD_INTERNATIONAL,ASSAD INTERNATIONAL,CO_AUTO_COMPONENT_EXPORT,AUTO COMPONENT EXPORT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3e4ae48d232ca5099e9307,CO_HBG_HOLDING,HBG HOLDING,CO_AUTO_SERVICES_TUNISIE,AUTO SERVICES TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_993b5de39c034f91556b77,CO_ESSYAHA,ESSYAHA,CO_AUTOMOBILE_INVESTMENT_COMPANY,AUTOMOBILE INVESTMENT COMPANY AIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_181fa2025324723726f396,CO_HBG_HOLDING,HBG HOLDING,CO_AUTOMOBILE_INVESTMENT_COMPANY,AUTOMOBILE INVESTMENT COMPANY AIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8687a1803c0a3407512c45,CO_ESSEYAHA,SOCIETE ESSEYAHA,CO_AUTOMOBILE_INVESTMENT_COMPANY,AUTOMOBILE INVESTMENT COMPANY AIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_1c1295258efea13e7f553f,CO_ARTES,ARTES,CO_AUTOMOBILE_RESEAU_TUNISIEN_GROS_ARTEGROS,AUTOMOBILE RESEAU TUNISIEN ET GROS ARTEGROS,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a2b8605634edc4ae21151f,CO_VISTEON_HOLDINGS_FRANCE,VISTEON HOLDINGS FRANCE,CO_AUTRONIC,AUTRONIC,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5aaa8f05d49f32fa6a3ebf,CO_TUNISAIR,TUNISAIR,CO_AVIATION_TRAINING_CENTER_OF_TUNISIA,AVIATION TRAINING CENTER OF TUNISIA ATCT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_402ef0f0e35c2900d7fe80,CO_AXIS_CAPITAL,AXIS CAPITAL,CO_AXIS_CAPITAL_BOURSE,AXIS CAPITAL BOURSE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_73463f904521da4b4b133f,CO_CAP_SICAR,CAP SICAR,CO_AXIS_CAPITAL_BOURSE,AXIS CAPITAL BOURSE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_75c4aaf1048eeb696b77d8,CO_GENERALE_INDUSTRIELLE_ALIMENTAIRE_SLAMA,GENERALE INDUSTRIELLE ALIMENTAIRE SLAMA GIAS,CO_AZIZA,AZIZA,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_b1eb2bec22032e1e38b0f0,CO_SIDCO_SICAR,SIDCO SICAR,CO_AZUR,AZUR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_1e7ab6a848a31a6214afc9,CO_SODIS_SICAR,SODIS SICAR,CO_AZUR,AZUR,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_7efb496a07b2640b8d5428,CO_SICAR_INVEST,SICAR INVEST,CO_AZUR_DETERGENT,AZUR DETERGENT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0176b2d269b0af3d05fec2,CO_SIM_SICAR,SIM SICAR,CO_AZUR_DETERGENT,AZUR DETERGENT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3186e304d48c4f417d9fa0,CO_PRIMAZUR,PRIMAZUR,CO_AZUR_INVEST_SICAF,AZUR INVEST SICAF,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a141f9212c757f37124989,CO_ATTIJARI_SICAR,ATTIJARI SICAR,CO_AZUR_PAPIER,AZUR PAPIER,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_519fc6d3e378af1e758cc3,CO_DARTICLES_HYGIENIQUES_SAH,SOCIETE DARTICLES HYGIENIQUES SAH,CO_AZUR_PAPIER,AZUR PAPIER,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_a88190e2b18764d389ca06,CO_TUNISIENNE_FILTRES_MISFAT,SOCIETE TUNISIENNE DES FILTRES MISFAT,CO_AZUR_PIECES_AUTOMOBILES,AZUR PIECES AUTOMOBILES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5ece692783104b570ae636,CO_SICAR_INVEST,SICAR INVEST,CO_AZZA_BIOLIVE_LEGUMES,AZZA BIOLIVE & LEGUMES,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c0e6dd86031b697a1947f9,CO_IMMOBILIERE_TAMARIS,IMMOBILIERE TAMARIS,CO_BABEL_AGRICOLE,BABEL AGRICOLE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5b6b4233aee17283b41c10,CO_TUNISIENNE_GRAINS_TUNIGRAIN,SOCIETE TUNISIENNE DE GRAINS TUNIGRAIN,CO_BABEL_AGRICOLE,BABEL AGRICOLE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0aa62bfc170c8623792218,CO_SIDCO_SICAR,SIDCO SICAR,CO_BABY_BOOM,BABY BOOM,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6a4113378dd3636144489e,CO_BARHI_GROUP_HOLDING,BARHI GROUP HOLDING,CO_BAHRI_RECHERCHE_DEVELOPPEMENT,BAHRI RECHERCHE ET DEVELOPPEMENT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_acd4fd3dd24327553dd194,CO_BAKER_HUGES_INTEQ_FRANCE,BAKER HUGES INTEQ FRANCE,CO_BAKER_HUGHES_INTEQ_TUNISIE,BAKER HUGHES INTEQ TUNISIE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_888677ad28dc8de1237c92,CO_IDEAL_SANITAIRE,IDEAL SANITAIRE,CO_BANOLUX,BANOLUX,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_46bc0080cefb0e4228f2d4,CO_GESTION_DEXPLOITATION_TOURISTIQUE_HOTELIERE_SAGETH,SOCIETE DE GESTION DEXPLOITATION TOURISTIQUE ET HOTELIERE SAGETH,CO_BANOLUX,BANOLUX,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_dc1021a67c5cdc473ba52c,CO_TUNISIE_PORCELAINE,TUNISIE PORCELAINE,CO_BANOLUX,BANOLUX,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_aa61c5dfce1c1891dc91ad,GOV_UNITED_STATES_AGENCY_FOR_INTERNATIONAL_DEVELOPMENT,UNITED STATES AGENCY FOR INTERNATIONAL DEVELOPMENT,ORG_BANQUE_AFRICAINE_DEVELOPPEMENT,BANQUE AFRICAINE DE DEVELOPPEMENT,funder,0,corporate_other,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_9731ea1425c578c7430f11,GOV_ETAT_TUNISIEN,ETAT TUNISIEN,ORG_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_da9410eb58837a41c3744e,GOV_ETAT_TUNISIEN,ETAT TUNISIEN,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d66580f8d80835dda905ce,CO_GROUPE_CHIMIQUE_TUNISIEN,GROUPE CHIMIQUE TUNISIEN,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c90845d5df49b4fdba2edc,GOV_OFFICE_L_AVIATION_CIVILE_AEROPORTS_OACA,OFFICE DE L'AVIATION CIVILE ET DES AEROPORTS OACA,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c87408c19c985da2704952,CO_OFFICE_COMMERCE_TUNISIE,OFFICE DU COMMERCE DE LA TUNISIE,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_c0eb5980db440c9d104748,CO_TUNISIE_TELECOM,TUNISIE TELECOM,CO_BANQUE_FINANCEMENT_PETITES_MOYENNES_ENTREPRISES,BANQUE DE FINANCEMENT DES PETITES ET MOYENNES ENTREPRISES BFPME,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2844d632e6124446255785,CO_BANQUE_FEDERATIVE_CREDIT_MUTUEL,BANQUE FEDERATIVE DU CREDIT MUTUEL BFCM,CO_BANQUE_TUNISIE,BANQUE DE TUNISIE BT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_6c589f28d57b608b806a70,CO_BFCM_FRANCE,BFCM FRANCE,CO_BANQUE_TUNISIE,BANQUE DE TUNISIE BT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_f2c901e9bde5c9203c11b6,CO_GROUPE_HABIB_KAMMOUN,GROUPE HABIB KAMMOUN,CO_BANQUE_TUNISIE,BANQUE DE TUNISIE BT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_9a4ddc2fb522aec0a3de2c,CO_HERITIERS_ABDELLATIF_EL_FEKIH,HERITIERS ABDELLATIF EL-FEKIH,CO_BANQUE_TUNISIE,BANQUE DE TUNISIE BT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_18756a66e751e3a3e81f48,CO_ABOU_DHABI_INVESTMENT_AUTHORITY,ABOU DHABI INVESTMENT AUTHORITY ADIA,CO_BANQUE_TUNISIE_EMIRATS,BANQUE DE TUNISIE ET DES EMIRATS BTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4ea69720d1677f041174c1,GOV_ETAT_KOWEITIEN,ETAT KOWEITIEN,CO_BANQUE_TUNISIE_EMIRATS,BANQUE DE TUNISIE ET DES EMIRATS BTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_3fd79355b6005b8d1a4090,GOV_ETAT_TUNISIEN,ETAT TUNISIEN,CO_BANQUE_TUNISIE_EMIRATS,BANQUE DE TUNISIE ET DES EMIRATS BTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_0a6f81796a0abe8c9e6891,CO_GROUPE_BPCE,GROUPE BPCE,CO_BANQUE_TUNISIE_EMIRATS,BANQUE DE TUNISIE ET DES EMIRATS BTE,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_ab052cc6a2d43317668e99,CO_FINANCIERE_GESTION_SOFIGES,LA SOCIETE FINANCIERE DE GESTION SOFIGES,CO_BANQUE_FRANCO_TUNISIENNE,BANQUE FRANCO TUNISIENNE BFT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_7687c71efc8960ea407fc8,CO_TUNISIENNE_BANQUE,SOCIETE TUNISIENNE DE BANQUE,CO_BANQUE_FRANCO_TUNISIENNE,BANQUE FRANCO TUNISIENNE BFT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_25bd390d11837117c5847a,CO_CAPINVEST,CAPINVEST,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_70e4ae263178cf522954fb,CO_GAT,GAT,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8bcafb773a6a198951f16f,CO_GROUPE_ASSURANCES_TUNISIE,GROUPE DES ASSURANCES DE TUNISIE GAT,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2b6cc3c64abf9532f7e505,CO_HORCHANI_FINANCE,HORCHANI FINANCE,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d96ceeef6d21bacbe9e7ff,CO_IFICO,IFICO,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_8e187bfeaa5dec4355477f,CO_INOPLAST_FINANCLERE_HOLDING,INOPLAST FINANCLERE HOLDING,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_4b5db7ec353622b1ddc25a,CO_FINANCIERE_WIDED_SICAF,LA FINANCIERE WIDED SICAF FWS,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_78530d1da856e797ace5d3,CO_MAGHREB_FINANCE_HOLDING,MAGHREB FINANCE HOLDING,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_62cf28fcc1ee100cc831c3,CO_MAGHREB_FINANCIERE_HOLDING,MAGHREB FINANCIERE HOLDING,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_d198149eaec57dbb4af4be,CO_MENINX_HOLDING,MENINX HOLDING,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_66ccc7d69d5f5158f297de,CO_SPDIT,SPDIT,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_91462c882d142cdf171e48,CO_TTS_FINANCIERE,TTS FINANCIERE,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_653cf0e428d564da7afa97,CO_TUNISIAN_TRAVEL_SERVICE,TUNISIAN TRAVEL SERVICE,CO_BANQUE_INTERNATIONALE_ARABE_TUNISIE,BANQUE INTERNATIONALE ARABE DE TUNISIE BIAT,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_41c5b06cd899ffcfbbb299,CO_ASSURANCE_CTAMA,ASSURANCE CTAMA,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_5243f5b9d9be92c9a4441f,CO_BANQUE_TUNISIE_EMIRATS,BANQUE DE TUNISIE ET DES EMIRATS BTE,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
OS_2aed4711ba7c7924114d0c,CO_CAISSE_NATIONALE_L_ASSURANCE_MALADIE_CNAM,CAISSE NATIONALE DE L'ASSURANCE MALADIE CNAM,CO_BANQUE_NATIONALE_AGRICOLE,BANQUE NATIONALE AGRICOLE BNA,shareholder_confirmed,1,ownership,,,,,,,True,True,seed_undated,,,,,1,seed_undated,seed,1.0,False
