org_tie_obs_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,obs_kind,obs_date,date_precision,holder_mention,target_mention,holder_match,target_match,score,link_status,evidence_quote,event_id,block_uid,issue_uid,folio_page,extract_confidence,holder_basis,target_basis,holder_seed_id,target_seed_id,queue_reason,failed_end,failed_mention,near_org_id,near_org_label,near_score,holder_entity_id,target_entity_id
OS_f7ace53872832992793f98,,,CO_GENERAL_PLASTIC,GENERAL PLASTIC,auditor,0,confirmation,2018-01-08,exact,la société pour les exercices 2013,Société GENERAL PLASTIC,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2013,EV_b5c137e489d51debb548,annonces-legales/fr/2018/012:2018400555SRLB2,annonces-legales/fr/2018/012,621,0.9,unresolved,exact,,CO_GENERAL_PLASTIC,one_end_resolved,holder,la société pour les exercices 2013,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_GENERAL_PLASTIC
OS_c71e77b31822adb6ea613e,CO_HIKMA_PARTICIPATIONS,HIKMA PARTICIPATIONS,,,shareholder_confirmed,1,confirmation,2017-12-08,exact,la société HIKMA PARTICIPATIONS Sarl,L'article 6 des statuts a été modifié en conséquence,1.0,0.0,0.0,unresolved,associés de la société HIKMA PARTICIPATIONS Sarl,EV_2643d51520a610963f56,annonces-legales/fr/2018/012:2018400574SRLB2,annonces-legales/fr/2018/012,622,0.8,exact,unresolved,CO_HIKMA_PARTICIPATIONS,,one_end_resolved,target,L'article 6 des statuts a été modifié en conséquence,,,0.0,CO_HIKMA_PARTICIPATIONS,
OS_03adfc95bd76cd90d7ea84,,,CO_BCC,BCC,auditor,0,confirmation,2017-11-06,exact,la société pour les exercices 2013,Société BBC,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2013,EV_3310556814f9d3f7111a,annonces-legales/fr/2018/012:2018400610SRLB2,annonces-legales/fr/2018/012,624,0.9,unresolved,exact,,CO_BCC,one_end_resolved,holder,la société pour les exercices 2013,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_BCC
OS_769704abbce9da8e47584d,,,CO_AYMEN_MODE,AYMEN MODE,auditor,0,confirmation,2017-04-12,exact,la société pour une période de 3 ans qui expirera avec la tenue de l'assemblée gé,Société AYMEN MODE,0.5217,1.0,0.5217,unresolved,commissaire aux comptes de la société pour une période de 3 ans qui expirera avec la tenue de l'assemblée gé,EV_d264d25b97ed84df462f,annonces-legales/fr/2018/013:2018B00128SRLB2,annonces-legales/fr/2018/013,672,0.9,unresolved,exact,,CO_AYMEN_MODE,one_end_resolved,holder,la société pour une période de 3 ans qui expirera avec la tenue de l'assemblée gé,CO_LENTREPRISE_IDEALE_POUR_FABRICATION_POUDRE_PIERRE_GABES,LENTREPRISE IDEALE POUR LA FABRICATION DE POUDRE DE PIERRE DE GABES,0.5217,ORGE_bc46d60db9496e59cd29,CO_AYMEN_MODE
OS_becdd2e7ac792199041f68,ORGE_10ed207df88e41ade39f,la société pour une période de trois ans couvrant les exercices 2017,,,auditor,0,confirmation,2017-10-23,exact,la société pour une période de trois ans couvrant les exercices 2017,1- D'autoriser la société à obtenir un prêt auprès de son gérant,1.0,0.5412,0.5412,unresolved,commissaire aux comptes de la société pour une période de trois ans couvrant les exercices 2017,EV_16aa0279d3b475391404,annonces-legales/fr/2018/013:2018B00141SRLB2,annonces-legales/fr/2018/013,673,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,1- D'autoriser la société à obtenir un prêt auprès de son gérant,CO_GERANT_MONDIAL_EQUIPEMENT_AUTO_M_E_A,GERANT MONDIAL EQUIPEMENT AUTO M E A,0.5412,ORGE_10ed207df88e41ade39f,
OS_858f2161d1cc1ed366edc5,,,CO_AZURCOLORS,AZURCOLORS,shareholder_confirmed,1,confirmation,2017-12-21,exact,la société Big Picture,Société Azurcolors,0.0,1.0,0.0,unresolved,associé unique dans la société «Big Picture»,EV_23fea41296126d1b2c26,annonces-legales/fr/2018/013:2018400667SRLB2,annonces-legales/fr/2018/013,679,0.8,unresolved,exact,,CO_AZURCOLORS,one_end_resolved,holder,la société Big Picture,,,0.0,ORGE_185b515ecd9895f53241,CO_AZURCOLORS
OS_8a2057fb6400b1409e32ee,,,CO_LINK,LINK,auditor,0,confirmation,2017-07-10,exact,la société pour les exercices 2016,Société MED LINK S.U.A.R.L,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2016,EV_29d30ac1d1efe5082546,annonces-legales/fr/2018/013:2018400641SRUB2,annonces-legales/fr/2018/013,686,0.9,unresolved,discriminating_fuzzy,,CO_LINK,one_end_resolved,holder,la société pour les exercices 2016,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_LINK
OS_b5d650032528a3323b1a58,,,CO_STAR_CONTAINER_TUNISIE,STAR CONTAINER TUNISIE,auditor,0,confirmation,2018-01-11,exact,la société pour les exercices 2017,STAR CONTAINER TUNISIE SA,0.5405,1.0,0.5405,unresolved,commissaires aux comptes de la société pour les exercices 2017,EV_66be128c463b0d0b940f,annonces-legales/fr/2018/014:2018400770SANB2,annonces-legales/fr/2018/014,716,0.9,unresolved,exact,,CO_STAR_CONTAINER_TUNISIE,one_end_resolved,holder,la société pour les exercices 2017,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_STAR_CONTAINER_TUNISIE
OS_c86b2194e3e1165bd9acda,ORGE_cd6605209da018eb865d,la société pour un premier mandat portant sur les trois exercices 2012,,,auditor,0,confirmation,2017-11-03,exact,la société pour un premier mandat portant sur les trois exercices 2012,SMVDA EL EETIZEZ III,1.0,0.8649,0.8649,unresolved,commissaire aux comptes de la société pour un premier mandat portant sur les trois exercices 2012,EV_3ff1fe2d279f1684bc8c,annonces-legales/fr/2018/015:2018B00163SANB2,annonces-legales/fr/2018/015,763,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,SMVDA EL EETIZEZ III,CO_SMVDA_ETTIZEZ_III,SMVDA ETTIZEZ III,0.8649,ORGE_cd6605209da018eb865d,
OS_771fd44a5e34756cdd5e9f,,,CO_ECOLE_PRIVEE_EL_IMTIEZ,ECOLE PRIVEE EL-IMTIEZ,auditor,0,confirmation,2017-09-27,exact,la société pour les exercices 2017,Société du Conseil et de l'Intermédiation Financière SCIF,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2017,EV_eebbba2c0b97edc15a7c,annonces-legales/fr/2018/015:2018400886SANB2,annonces-legales/fr/2018/015,766,0.9,unresolved,discriminating_fuzzy,,CO_SCIF,one_end_resolved,holder,la société pour les exercices 2017,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_ECOLE_PRIVEE_EL_IMTIEZ
OS_da1017239d3f556db9556b,ORGE_cd834322f2aaa4db93e3,la société pour une durée de trois (03) années soit les exercices 2017,,,auditor,0,confirmation,2017-05-09,exact,la société pour une durée de trois (03) années soit les exercices 2017,"Société D'INVESTISSEMENT ET DE DEVELOPPEMENT, S.A.R.L",1.0,0.6286,0.6286,unresolved,commissaire aux comptes de la société pour une durée de trois (03) années soit les exercices 2017,EV_10f85986c0603d0b37e6,annonces-legales/fr/2018/015:2018R00427SRLB2,annonces-legales/fr/2018/015,771,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,"Société D'INVESTISSEMENT ET DE DEVELOPPEMENT, S.A.R.L",CO_D_ETUDES_DEVELOPPEMENT_SOUSSE_NORD,SOCIETE D'ETUDES ET DE DEVELOPPEMENT DE SOUSSE NORD,0.6286,ORGE_cd834322f2aaa4db93e3,
OS_e5e09b691bb76d2f98ae20,,,CO_SORAN_SIGNALITIQUE,SORAN SIGNALITIQUE,shareholder_confirmed,1,confirmation,2017-12-18,exact,la société SORAN SIGNALETIQUE - SARL » ont décidé,Société SORAN SIGNALETIQUE - SARL,0.7234,0.9444,0.7234,unresolved,associés de la société « SORAN SIGNALETIQUE - SARL » ont décidé,EV_c6a7f2dd09d9e7c9c52b,annonces-legales/fr/2018/015:2018400859SRLB2,annonces-legales/fr/2018/015,779,0.8,unresolved,discriminating_fuzzy,,CO_SORAN_SIGNALITIQUE,one_end_resolved,holder,la société SORAN SIGNALETIQUE - SARL » ont décidé,CO_SORAN_SIGNALITIQUE,SORAN SIGNALITIQUE,0.7234,ORGE_f37ac877f8d48fa7b125,CO_SORAN_SIGNALITIQUE
OS_28504247c4025b3614c883,,,ORGE_00b292d2efef9887b2d9,Société Lotfi & Taieb Bâtiment,auditor,0,confirmation,2018-02-06,pub_only,la société pour les exercices 2016-2017 et 2018,Société Lotfi & Taieb Bâtiment,0.4561,1.0,0.4561,unresolved,commissaire aux comptes de la société pour les exercices 2016-2017 et 2018,EV_0c379c65ecbbafe264a1,annonces-legales/fr/2018/016:2018N00159SRLB2,annonces-legales/fr/2018/016,839,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour les exercices 2016-2017 et 2018,CO_NAMAA_POUR_COMMERCE_SERVICES,SOCIETE NAMAA POUR LE COMMERCE ET LE SERVICES,0.4561,ORGE_e88bc9287e6283d0f943,ORGE_00b292d2efef9887b2d9
OS_7b780a41e729ed2e6b7280,,,CO_D_ETUDES_D_AMENAGEMENT_SKANES_MONASTIR,SOCIETE D'ETUDES ET D'AMENAGEMENT SKANES MONASTIR,auditor,0,confirmation,2017-08-04,exact,la Société pour les années 2017,Société d'Etudes et d'Aménagement Skanès-Monastir,0.5143,1.0,0.5143,unresolved,Commissaire aux comptes de la Société pour les années 2017,EV_73bb8074360b2340aa2e,annonces-legales/fr/2018/017:2018R00470SANB2,annonces-legales/fr/2018/017,881,0.9,unresolved,exact,,CO_D_ETUDES_D_AMENAGEMENT_SKANES_MONASTIR,one_end_resolved,holder,la Société pour les années 2017,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,0.5143,ORGE_710b9dd1232d90c38f10,CO_D_ETUDES_D_AMENAGEMENT_SKANES_MONASTIR
OS_fb060bac7faeb7b5ebdb37,,,CO_SMVDA_ETTIZEZ_III,SMVDA ETTIZEZ III,shareholder_confirmed,1,confirmation,2018-01-22,exact,Société S M V D A EL ETTIZEZ III» SA,augmentation sera faite à la valeur nominale de 10 Dinar par,0.65,1.0,0.65,unresolved,actionnaires Société «S M V D A EL ETTIZEZ III» SA au capital de 50,EV_f4a4e3569341c8e1fe55,annonces-legales/fr/2018/018:2018X00266SANB2,annonces-legales/fr/2018/018,936,0.8,unresolved,discriminating_fuzzy,,CO_SERA,one_end_resolved,holder,Société S M V D A EL ETTIZEZ III» SA,CO_SMVDA_ETTIZEZ_III,SMVDA ETTIZEZ III,0.65,ORGE_d31b49cedf28605c317c,CO_SMVDA_ETTIZEZ_III
OS_5eaeddb3ec4c350b08c487,,,CO_ALFET_EL_MACHIA_SAM,ALFET EL-MACHIA SAM,shareholder_confirmed,1,confirmation,2018-01-10,exact,La Société Meunière Tunisienne SMT,Société ALFET EL MACHIA SAM,0.878,1.0,0.878,unresolved,"actionnaire, à savoir, La Société Meunière Tunisienne ""SMT""",EV_a5e04e620f3a788a7068,annonces-legales/fr/2018/018:2018401077SANB2,annonces-legales/fr/2018/018,938,0.8,unresolved,exact,,CO_ALFET_EL_MACHIA_SAM,one_end_resolved,holder,La Société Meunière Tunisienne SMT,CO_MEUNIERE_TUNISIENNE,MEUNIERE TUNISIENNE,0.878,ORGE_77741df5e2f8ab982f0d,CO_ALFET_EL_MACHIA_SAM
OS_e5ff6650a1875e55838be5,,,ORGE_a6ad7a62323222537dea,Société Ingénierie et Entreprise Générale SARL,shareholder_confirmed,1,confirmation,2018-01-22,exact,la société STE IEG,Société Ingénierie et Entreprise Générale SARL,0.0,1.0,0.0,unresolved,associés de la société STE IEG,EV_4eb263449a7de287a9fd,annonces-legales/fr/2018/018:2018R00511SRLB2,annonces-legales/fr/2018/018,942,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société STE IEG,,,0.0,ORGE_0c98c69077b5df29b8f3,ORGE_a6ad7a62323222537dea
OS_3476f9ec6512559b90d87b,ORGE_6327cb1c5ec83cbdde97,la société LAFODEX a été fusionnée par transmission universelle du patrimoine au,,,shareholder_confirmed,1,confirmation,2017-12-15,exact,la société LAFODEX a été fusionnée par transmission universelle du patrimoine au,Société GLOBER'S,1.0,0.0,0.0,unresolved,associé par lequel la société LAFODEX a été fusionnée par transmission universelle du patrimoine au,EV_fe37a7cc668fb982ba51,annonces-legales/fr/2018/018:2018R00518SRLB2,annonces-legales/fr/2018/018,942,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,Société GLOBER'S,,,0.0,ORGE_6327cb1c5ec83cbdde97,ORGE_1687d4e3f0da40c5bc58
OS_8846f8a63b2f6b00a9d270,ORGE_ce929de8c0f979736c66,la société VETRA SARL pour une période de trois ans couvrant les années 2017,,,auditor,0,confirmation,2017-10-25,exact,la société VETRA SARL pour une période de trois ans couvrant les années 2017,Société VETRA SARL,1.0,0.0,0.0,unresolved,commissaire aux comptes de la société VETRA SARL pour une période de trois ans couvrant les années 2017,EV_3ef674cb1b96c7c35a55,annonces-legales/fr/2018/018:2018W00099SRLB2,annonces-legales/fr/2018/018,948,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société VETRA SARL,,,0.0,ORGE_ce929de8c0f979736c66,
OS_82c973016fc3d492387e08,ORGE_1b8b5d8a99e0af9ce570,La SOCIETE SOULA DE PROMOTION IMMOBILIERE,,,shares_ceded,1,closing,2017-10-02,exact,La SOCIETE SOULA DE PROMOTION IMMOBILIERE,ARENA GYM TUNISIA,0.9057,0.8235,0.8235,unresolved,La SOCIETE SOULA DE PROMOTION IMMOBILIERE a cédé,EV_f4426fb3f2ca52e4616c,annonces-legales/fr/2018/018:2018401081SRLB2,annonces-legales/fr/2018/018,952,0.88,generic_fuzzy,unresolved,,,one_end_resolved,target,ARENA GYM TUNISIA,CO_NP_TUNISIA,NP TUNISIA,0.8235,ORGE_1b8b5d8a99e0af9ce570,ORGE_26f2ac9808a780683fff
OS_509096e854478516b00b8e,,,CO_BETA_IMMOBILIERE,BETA IMMOBILIERE,shareholder_confirmed,1,confirmation,2018-01-15,exact,la société la somme de deux cent cinquante mille dinars (250,Société BETA IMMOBILIÈRE,0.4706,1.0,0.4706,unresolved,associés apportent à la société la somme de deux cent cinquante mille dinars (250,EV_c0507d238dca327aaa22,annonces-legales/fr/2018/018:2018401096SRLB2,annonces-legales/fr/2018/018,954,0.8,unresolved,exact,,CO_BETA_IMMOBILIERE,one_end_resolved,holder,la société la somme de deux cent cinquante mille dinars (250,CO_DEUX_COUSINES,SOCIETE LES DEUX COUSINES,0.4706,ORGE_ad2d1ac66b064f98aa61,CO_BETA_IMMOBILIERE
OS_086fb2b907f9251d41e8b6,,,CO_KALEMAR_COMMERCE_INTERNATIONAL,KALEMAR DE COMMERCE INTERNATIONAL,shareholder_confirmed,1,confirmation,2018-02-10,pub_only,la société KALEMAR DE COMMERCE INTERNATIONAL sont convoqués à l'assemblée général,Sté KALEMAR DE COMMERCE INTERNATIONAL SARL,0.8667,1.0,0.8667,unresolved,associés de la société KALEMAR DE COMMERCE INTERNATIONAL sont convoqués à l'assemblée général,EV_7c0b5cb5aac23fd9d96f,annonces-legales/fr/2018/018:2018401148SRLB3,annonces-legales/fr/2018/018,971,0.8,unresolved,exact,,CO_KALEMAR_COMMERCE_INTERNATIONAL,one_end_resolved,holder,la société KALEMAR DE COMMERCE INTERNATIONAL sont convoqués à l'assemblée général,CO_KLN_INTERNATIONAL,KLN INTERNATIONAL,0.8667,ORGE_9267d082b9de37abc22a,CO_KALEMAR_COMMERCE_INTERNATIONAL
OS_3d5b6e05e53e95d59b6a06,,,CO_PROMOTION_TOURISTIQUE,SOCIETE DE PROMOTION TOURISTIQUE,auditor,0,confirmation,2018-01-19,exact,la société pour les années 2017 - 2018 et 2019,SOCIETE DE PROMOTION TOURISTIQUE,0.4211,1.0,0.4211,unresolved,Commissaire aux comptes de la société pour les années 2017 - 2018 et 2019,EV_31421729958ce391d18d,annonces-legales/fr/2018/019:2018T00331SANB2,annonces-legales/fr/2018/019,994,0.9,unresolved,exact,,CO_PROMOTION_TOURISTIQUE,one_end_resolved,holder,la société pour les années 2017 - 2018 et 2019,CO_TOUT_POUR_BETON,TOUT POUR LE BETON,0.4211,ORGE_feab086993ac68560679,CO_PROMOTION_TOURISTIQUE
OS_f6093b7c7d9b998a151318,ORGE_519c281dc48d6642a2bc,Société Audit consulting training international» pour les exercices 2017,,,auditor,0,confirmation,2017-12-01,exact,Société Audit consulting training international» pour les exercices 2017,Société A.T.S - SARL,1.0,0.0,0.0,unresolved,commissaire aux comptes de la «Société Audit consulting training international» pour les exercices 2017,EV_9f3b6f7fc707c03fe9fb,annonces-legales/fr/2018/019:2018R00557SRLB2,annonces-legales/fr/2018/019,1000,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société A.T.S - SARL,,,0.0,ORGE_519c281dc48d6642a2bc,
OS_51b99b3b94165271670fb8,,,CO_TUNISIENNE_DEQUIPEMENTS_SANITAIRES_SOTES,SOCIETE TUNISIENNE DEQUIPEMENTS SANITAIRES SOTES,auditor,0,confirmation,2017-01-30,exact,la société et ce pour les exercices 2016 - 2017 et 2018,Sté TNNE D'EQUIPEMENTS SANITAIRES SOTES,0.4762,0.8919,0.4762,unresolved,commissaire aux comptes de la société et ce pour les exercices 2016 - 2017 et 2018,EV_798360a8b15a821135e5,annonces-legales/fr/2018/019:2018B00223SRLB2,annonces-legales/fr/2018/019,1002,0.9,unresolved,discriminating_fuzzy,,CO_TUNISIENNE_DEQUIPEMENTS_SANITAIRES_SOTES,one_end_resolved,holder,la société et ce pour les exercices 2016 - 2017 et 2018,CO_CHIHEB_POUR_SERVICES_FUNERAIRES,CHIHEB POUR SERVICES FUNERAIRES,0.4762,ORGE_85631febe753e07ba4a1,CO_TUNISIENNE_DEQUIPEMENTS_SANITAIRES_SOTES
OS_62afff850bec4f0e084e59,,,CO_TOURISME_SERVICES_LOISIRS,TOURISME SERVICES ET LOISIRS,auditor,0,confirmation,2018-01-08,exact,la société ACEF Expert,Société TOURISME SERVICES ET LOISIRS TSL,0.75,1.0,0.75,unresolved,"commissaire aux comptes : ""la société ACEF Expert"" représentée par Monsieur Faiez Fakhfakh pour les exercice",EV_553cdf30c53ee867e8f0,annonces-legales/fr/2018/019:2018401139SRLB2,annonces-legales/fr/2018/019,1007,0.9,unresolved,exact,,CO_TOURISME_SERVICES_LOISIRS,one_end_resolved,holder,la société ACEF Expert,CO_EXPERT_OTO,EXPERT OTO,0.75,ORGE_422ee9ee5f46e7045272,CO_TOURISME_SERVICES_LOISIRS
OS_e2fedceffde8aa9a0927ae,,,CO_UFI_FILTERS_NORTH_AFRICA,UFI FILTERS NORTH AFRICA,auditor,0,confirmation,2017-05-10,exact,la société pour les années,"UFI FILTERS NORTH AFRICA, (S.A)",0.6,1.0,0.6,unresolved,commissaire aux comptes de la société pour les années,EV_38fbe50f404662862f5f,annonces-legales/fr/2018/020:2018R00595SANB2,annonces-legales/fr/2018/020,1042,0.9,unresolved,discriminating_fuzzy,,CO_UFI_FILTERS_NORTH_AFRICA,one_end_resolved,holder,la société pour les années,CO_CHAABANE_POUR_FRUITS,SOCIETE CHAABANE POUR LES FRUITS,0.6,ORGE_9235faf9bd00594a3e89,CO_UFI_FILTERS_NORTH_AFRICA
OS_f69cca05069ecddfd4efec,,,ORGE_a1168c3ef55af5c943b3,Société INDUSTRIES AGRO-ALIMENTAIRES ABID IZA,auditor,0,confirmation,2017-08-23,exact,la société pour les mêmes exercices,Société INDUSTRIES AGRO-ALIMENTAIRES ABID IZA,0.5957,0.9429,0.5957,unresolved,commissaire aux comptes de la société pour les mêmes exercices,EV_20e63d9d22d68a992b0c,annonces-legales/fr/2018/020:2018H00064SANB2,annonces-legales/fr/2018/020,1043,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour les mêmes exercices,CO_SUD_POUR_SERVICES_MEDICALES,SOCIETE SUD POUR SERVICES MEDICALES,0.5957,ORGE_cb80fe6fa12f1a967ec4,ORGE_a1168c3ef55af5c943b3
OS_4839053f24692b9f7021b3,CO_A_PART,SOCIETE A PART,,,shareholder_confirmed,1,confirmation,2018-02-01,exact,S.A une (1) part sociale qu'il détenait dans le capital de la Société AGR,L'article 6 des statuts de la société a été modifié en conséquence,1.0,0.0,0.0,unresolved,associée COTUGRAIN HORTIMAG S.A une (1) part sociale qu'il détenait dans le capital de la Société «AGR,EV_aed46dee8e9c06cd076f,annonces-legales/fr/2018/020:2018R00564SRLB2,annonces-legales/fr/2018/020,1048,0.8,discriminating_fuzzy,unresolved,CO_A_PART,,one_end_resolved,target,L'article 6 des statuts de la société a été modifié en conséquence,,,0.0,CO_A_PART,
OS_bced2400bd9138bd9b6bca,,,CO_PNEU,PNEU,auditor,0,confirmation,2017-12-22,exact,la société pour les exercices 2016,SOCIETE IDEAL PNEU,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2016,EV_0a053d1610be87f5a7d2,annonces-legales/fr/2018/020:2018A00187SRLB2,annonces-legales/fr/2018/020,1051,0.9,unresolved,discriminating_fuzzy,,CO_PNEU,one_end_resolved,holder,la société pour les exercices 2016,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_PNEU
OS_fddb1b8233b58a6dbf0dc3,,,ORGE_22e6f0d9ec7fd5a0cb9d,WATER TECHNOLOGIE,auditor,0,confirmation,2017-06-26,exact,la société pour les exercices 2017-2018 et 2019,WATER TECHNOLOGIE,0.4561,0.8824,0.4561,unresolved,commissaire aux comptes pour la société pour les exercices 2017-2018 et 2019,EV_9ab168c706ae50cc2e11,annonces-legales/fr/2018/020:2018B00248SRLB2,annonces-legales/fr/2018/020,1052,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour les exercices 2017-2018 et 2019,CO_NAMAA_POUR_COMMERCE_SERVICES,SOCIETE NAMAA POUR LE COMMERCE ET LE SERVICES,0.4561,ORGE_b1ea2fa284ac4b1d91ad,ORGE_22e6f0d9ec7fd5a0cb9d
OS_d4fcf835a29b18ba2bc200,CO_EGAL,SOCIETE EGAL,,,shareholder_confirmed,1,confirmation,2018-01-16,exact,la Société MYRAL PRO COMPTA d'un montant total égal à 1000 DT,Société MYRAL PRO COMPTA,1.0,0.0,0.0,unresolved,associée et Gérante de la Société MYRAL PRO COMPTA d'un montant total égal à 1000 DT,EV_fc20c52e5567b6b7478d,annonces-legales/fr/2018/020:2018M00146SRLB2,annonces-legales/fr/2018/020,1053,0.8,discriminating_fuzzy,unresolved,CO_EGAL,,one_end_resolved,target,Société MYRAL PRO COMPTA,,,0.0,CO_EGAL,
OS_90027c830291c4b641aa55,CO_ORTHOREA,ORTHOREA,,,shareholder_confirmed,1,confirmation,2016-09-22,exact,la société ORTHOREA,Société ARTYPO,1.0,0.0,0.0,unresolved,associée « la société ORTHOREA,EV_f9151a770f10f033c4e4,annonces-legales/fr/2018/020:2018401184SRLB2,annonces-legales/fr/2018/020,1058,0.8,exact,unresolved,CO_ORTHOREA,,one_end_resolved,target,Société ARTYPO,,,0.0,CO_ORTHOREA,
OS_97011899314277e09bc585,,,CO_CEVA_SANTE_ANIMALE,CEVA SANTE ANIMALE,auditor,0,confirmation,2015-06-17,exact,S.A Société anonyme,CEVA SANTE ANIMALE TUNISIE S.A,0.7778,1.0,0.7778,unresolved,commissaire aux comptes CEVA SANTE ANIMALE TUNISIE S.A Société anonyme,EV_0be9a90f27c526bd54a6,annonces-legales/fr/2018/021:2018R00626SANB2,annonces-legales/fr/2018/021,1107,0.9,unresolved,discriminating_fuzzy,,CO_CEVA_SANTE_ANIMALE_TUNISIE,one_end_resolved,holder,S.A Société anonyme,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,0.7778,ORGE_b6e7ac197d6c37a673b2,CO_CEVA_SANTE_ANIMALE
