period,tail,head,role_canonical,certainty,link_status,dissolution_observed
2012,2175,5161,administrateur|administrateur_delegue,certain,resolved,0
2012,2175,5220,administrateur,probable,resolved,0
2012,2176,4977,cogerant,certain,resolved,0
2012,2177,5473,administrateur,probable,ambiguous,0
2012,2179,5326,gerant,certain,resolved,0
2012,2181,4154,gerant,certain,resolved,0
2012,2182,5161,administrateur,probable,resolved,0
2012,2182,5220,administrateur,probable,resolved,0
2012,2183,4828,gerant,certain,resolved,0
2012,2184,5223,gerant,possible,ambiguous,1
2012,2185,4873,gerant,probable,ambiguous,0
2012,2186,4912,gerant,certain,resolved,0
2012,2188,4191,gerant,certain,resolved,0
2012,2189,3359,commissaire_aux_comptes,probable,resolved,0
2012,2189,5026,administrateur,probable,resolved,0
2012,2191,3972,dga,certain,resolved,0
2012,2192,4608,gerant,certain,ambiguous,0
2012,2192,4915,gerant,certain,resolved,0
2012,2192,5099,gerant,certain,ambiguous,0
2012,2193,3278,gerant,certain,resolved,0
2012,2194,5420,dga,certain,ambiguous,0
2012,2195,5500,vice_president,certain,resolved,0
2012,2196,5500,secretaire_general,certain,resolved,0
2012,2197,4919,gerant,certain,resolved,0
2012,2198,2768,president_ca|unspecified,certain,resolved,1
2012,2199,4429,administrateur,certain,resolved,0
2012,2200,4429,pdg,certain,resolved,0
2012,2201,3139,pdg,certain,resolved,0
2012,2201,5438,administrateur,certain,ambiguous,0
2012,2202,5438,administrateur,certain,ambiguous,0
2012,2203,4287,gerant,certain,resolved,0
2012,2204,4057,gerant,certain,resolved,0
2012,2205,3340,gerant,certain,ambiguous,0
2012,2206,4391,gerant,certain,resolved,0
2012,2208,5012,administrateur|president_ca,certain,resolved,0
2012,2209,3898,gerant,certain,resolved,0
2012,2209,5057,gerant,certain,resolved,0
2012,2210,4245,gerant,certain,resolved,0
2012,2211,3454,gerant,certain,resolved,0
2012,2211,3560,treasurer,certain,ambiguous,0
2012,2212,4528,administrateur,probable,resolved,0
2012,2212,4588,administrateur|president_ca,certain,resolved,0
2012,2213,5031,gerant,certain,resolved,0
2012,2214,4875,administrateur,probable,ambiguous,0
2012,2216,3119,member,certain,resolved,0
2012,2216,3540,gerant,certain,resolved,0
2012,2217,3089,president_ca,certain,ambiguous,0
2012,2217,3290,administrateur,probable,resolved,0
2012,2217,3631,administrateur|president_ca,certain,resolved,0
2012,2217,3726,administrateur,certain,resolved,0
2012,2217,3953,administrateur,possible,resolved,1
2012,2217,3956,gerant,certain,resolved,0
2012,2217,4117,administrateur,certain,resolved,0
2012,2217,5443,administrateur,certain,ambiguous,0
2012,2218,3292,gerant,certain,resolved,0
2012,2218,4588,administrateur,probable,resolved,0
2012,2219,4064,pdg,certain,resolved,0
2012,2220,3890,pdg,certain,resolved,0
2012,2221,3377,cogerant,certain,resolved,0
2012,2222,3752,gerant,probable,resolved,1
2012,2223,3816,administrateur,certain,resolved,0
2012,2224,3008,administrateur,certain,resolved,0
2012,2224,3089,dg,certain,resolved,0
2012,2224,3631,administrateur,certain,resolved,0
2012,2224,3816,administrateur|president_ca,certain,resolved,0
2012,2224,3953,administrateur|dg,possible,resolved,1
2012,2224,4623,administrateur|president_ca,certain,resolved,0
2012,2224,4875,administrateur,certain,resolved,0
2012,2224,5052,administrateur|pdg,certain,resolved,0
2012,2224,5198,administrateur|pdg,certain,resolved,0
2012,2225,4769,gerant,certain,resolved,0
2012,2226,2800,gerant,certain,resolved,0
2012,2227,3631,administrateur|dg,certain,resolved,0
2012,2227,3953,administrateur|president_ca,possible,resolved,1
2012,2227,5433,administrateur,probable,ambiguous,0
2012,2228,2886,gerant,certain,resolved,0
2012,2229,3222,gerant,certain,resolved,0
2012,2229,3556,administrateur|pdg,certain,resolved,0
2012,2229,3631,administrateur|dga,certain,ambiguous,0
2012,2229,3694,gerant,certain,resolved,0
2012,2229,3695,gerant,certain,resolved,0
2012,2229,3816,administrateur|dg,certain,resolved,0
2012,2229,3953,administrateur,possible,resolved,1
2012,2229,4171,gerant,certain,resolved,0
2012,2229,4623,administrateur,certain,resolved,0
2012,2229,5443,dg,certain,ambiguous,0
2012,2231,4871,gerant,certain,resolved,0
2012,2232,3596,gerant,certain,resolved,0
2012,2232,3726,administrateur|pdg,certain,resolved,0
2012,2232,5502,member,certain,resolved,0
2012,2233,3601,gerant,certain,resolved,0
2012,2233,4874,gerant,certain,resolved,0
2012,2234,3481,gerant,certain,resolved,0
2012,2235,3626,gerant,certain,resolved,0
2012,2236,4117,administrateur|pdg,certain,resolved,0
2012,2237,4316,gerant,certain,resolved,0
2012,2239,4954,gerant,certain,resolved,0
2012,2239,4956,gerant,certain,resolved,0
2012,2240,4872,member|pdg,certain,resolved,0
2012,2241,4528,administrateur,probable,resolved,0
2012,2241,4588,administrateur,probable,resolved,0
2012,2242,3343,gerant,certain,resolved,0
2012,2242,4606,gerant,certain,ambiguous,0
2012,2243,4925,gerant,certain,ambiguous,0
2012,2244,3337,pdg,certain,resolved,0
2012,2245,3471,gerant,certain,resolved,0
2012,2245,5166,gerant,certain,resolved,0
2012,2246,3834,gerant,certain,resolved,0
2012,2248,2893,gerant,certain,resolved,0
2012,2248,4528,administrateur|pdg,probable,resolved,0
2012,2249,2740,gerant,certain,resolved,0
2012,2251,3509,gerant,certain,resolved,0
2012,2252,3457,gerant,certain,resolved,0
2012,2253,3752,gerant,certain,resolved,0
2012,2253,4286,gerant,certain,resolved,0
2012,2254,4692,gerant,certain,resolved,0
2012,2255,2600,cogerant,certain,resolved,0
2012,2256,5074,gerant,certain,ambiguous,0
2012,2257,4407,gerant,certain,resolved,0
2012,2258,4102,gerant,certain,ambiguous,0
2012,2259,2941,gerant,certain,resolved,0
2012,2260,5502,member,certain,resolved,0
2012,2262,3290,administrateur|president_ca,probable,resolved,0
2012,2262,3556,administrateur,certain,resolved,0
2012,2262,4117,administrateur,certain,resolved,0
2012,2262,4167,administrateur,certain,resolved,0
2012,2262,4875,administrateur|pdg,probable,resolved,0
2012,2262,5502,member,certain,resolved,0
2012,2263,2851,gerant,certain,resolved,0
2012,2264,3157,gerant,certain,resolved,0
2012,2265,5311,gerant|liquidateur,certain,ambiguous,1
2012,2266,3754,gerant,certain,resolved,0
2012,2267,3011,gerant,certain,resolved,0
2012,2267,3838,gerant,certain,resolved,0
2012,2269,4729,gerant,certain,ambiguous,0
2012,2270,4124,gerant,certain,resolved,0
2012,2271,3667,gerant,certain,resolved,0
2012,2272,4878,gerant,certain,resolved,0
2012,2273,5496,secretaire_general,certain,resolved,0
2012,2274,3824,unspecified,probable,resolved,0
2012,2275,4536,gerant,certain,resolved,0
2012,2276,3040,gerant,certain,resolved,0
2012,2277,3258,gerant,certain,ambiguous,0
2012,2277,3797,cogerant,probable,resolved,0
2012,2278,5504,vice_president,certain,resolved,0
2012,2279,4582,pdg,certain,resolved,0
2012,2281,5015,administrateur,certain,resolved,0
2012,2282,2835,gerant,possible,resolved,1
2012,2283,3084,pdg,certain,resolved,0
2012,2283,3140,administrateur|dga,certain,resolved,1
2012,2284,4971,gerant,certain,resolved,0
2012,2285,4953,gerant,certain,resolved,0
2012,2286,2907,pdg|unspecified,certain,resolved,1
2012,2286,2908,pdg|unspecified,certain,resolved,0
2012,2286,3728,pdg,certain,resolved,0
2012,2286,4406,gerant,probable,resolved,1
2012,2287,5306,gerant,certain,resolved,0
2012,2288,3564,gerant,certain,resolved,0
2012,2289,3570,gerant,certain,ambiguous,0
2012,2290,2657,gerant,certain,resolved,0
2012,2291,3351,gerant,certain,resolved,0
2012,2292,3523,gerant,certain,resolved,0
2012,2293,5194,gerant,certain,resolved,0
2012,2295,4319,gerant,certain,resolved,0
2012,2296,2824,administrateur|president_ca,probable,resolved,0
2012,2297,3615,cogerant,certain,resolved,0
2012,2298,3523,gerant,certain,resolved,0
2012,2298,3524,gerant,certain,resolved,0
2012,2299,4587,gerant,certain,resolved,0
2012,2300,4678,cogerant|gerant,certain,resolved,0
2012,2301,4580,cogerant|gerant,certain,resolved,0
2012,2302,2833,pdg,certain,resolved,0
2012,2302,4520,administrateur|pdg,possible,resolved,1
2012,2302,4521,gerant,certain,resolved,0
2012,2302,4523,administrateur|pdg,certain,resolved,0
2012,2302,5413,administrateur|dg,certain,ambiguous,0
2012,2303,4291,gerant,certain,resolved,0
2012,2304,4260,gerant,certain,resolved,0
2012,2305,4483,cogerant,certain,resolved,0
2012,2306,2632,gerant,certain,resolved,0
2012,2308,5222,gerant,certain,resolved,0
2012,2309,4261,gerant,certain,resolved,0
2012,2310,2919,gerant,certain,resolved,0
2012,2311,3794,pdg,certain,resolved,0
2012,2312,4268,administrateur,certain,resolved,0
2012,2313,4315,gerant,certain,resolved,0
2012,2314,2686,gerant,probable,resolved,0
2012,2315,3434,dg,certain,resolved,0
2012,2316,3941,president_ca,certain,resolved,0
2012,2317,4542,gerant,certain,resolved,0
2012,2318,4515,gerant,certain,ambiguous,0
2012,2319,4428,administrateur,certain,resolved,0
2012,2320,4341,gerant,certain,resolved,0
2012,2321,4775,gerant,certain,resolved,0
2012,2322,4380,dg,certain,ambiguous,0
2012,2323,4380,member,certain,resolved,0
2012,2324,2703,president_ca,possible,resolved,1
2012,2325,3146,pdg,certain,resolved,0
2012,2326,5116,administrateur,certain,ambiguous,0
2012,2327,5116,administrateur,certain,ambiguous,0
2012,2328,2918,gerant,certain,resolved,0
2012,2329,4638,gerant,certain,resolved,0
2012,2330,5070,gerant,certain,resolved,0
2012,2331,3080,gerant,certain,ambiguous,0
2012,2332,3184,president_ca,certain,resolved,0
2012,2334,2861,gerant,certain,ambiguous,1
2012,2336,5087,gerant,certain,ambiguous,0
2012,2337,3456,gerant,certain,ambiguous,0
2012,2338,2614,gerant,certain,resolved,0
2012,2338,3007,gerant,certain,resolved,0
2012,2338,3096,gerant,certain,resolved,0
2012,2338,3158,gerant,certain,resolved,1
2012,2338,3166,gerant,certain,resolved,0
2012,2338,3250,administrateur,certain,resolved,0
2012,2338,3268,gerant,certain,resolved,0
2012,2338,3348,gerant,certain,resolved,0
2012,2338,3655,gerant,certain,ambiguous,0
2012,2338,3720,gerant,certain,resolved,0
2012,2338,3850,gerant,certain,resolved,0
2012,2338,4078,gerant,certain,resolved,0
2012,2338,4283,gerant,certain,resolved,0
2012,2338,4639,liquidateur,certain,resolved,1
2012,2338,4766,gerant,certain,resolved,0
2012,2338,4850,gerant,certain,resolved,0
2012,2338,4937,dg,certain,ambiguous,0
2012,2338,5088,gerant,certain,resolved,0
2012,2338,5089,gerant,certain,resolved,0
2012,2338,5095,gerant,certain,resolved,0
2012,2338,5105,gerant,certain,resolved,0
2012,2338,5115,gerant,certain,resolved,0
2012,2338,5172,associe,certain,resolved,0
2012,2338,5309,associe,certain,resolved,0
2012,2338,5366,liquidateur,certain,resolved,1
2012,2339,3155,gerant,certain,ambiguous,0
2012,2339,3419,gerant,certain,resolved,0
2012,2339,4029,gerant,certain,ambiguous,0
2012,2340,3184,dg,certain,resolved,0
2012,2340,4454,gerant,certain,resolved,0
2012,2341,4720,gerant,certain,resolved,0
2012,2343,4026,gerant,certain,resolved,0
2012,2344,3420,gerant,certain,resolved,0
2012,2345,3102,dga,certain,ambiguous,0
2012,2345,4577,dg|pdg,certain,resolved,0
2012,2345,4644,dga,certain,ambiguous,0
2012,2345,5493,gerant,probable,ambiguous,1
2012,2346,3618,gerant,possible,ambiguous,1
2012,2347,3180,gerant,certain,resolved,0
2012,2348,2605,gerant,certain,resolved,0
2012,2349,3394,dg,probable,resolved,0
2012,2350,2748,gerant,certain,resolved,0
2012,2350,4372,gerant,certain,resolved,0
2012,2351,3836,gerant,certain,resolved,0
2012,2352,5025,gerant|liquidateur,certain,resolved,1
2012,2353,2869,gerant,certain,resolved,0
2012,2353,3281,gerant,certain,resolved,0
2012,2353,3687,gerant,certain,resolved,0
2012,2353,3878,gerant,certain,resolved,0
2012,2353,4015,gerant,certain,resolved,0
2012,2354,3512,gerant,certain,resolved,0
2012,2354,5107,gerant,certain,resolved,0
2012,2355,3059,gerant,probable,resolved,1
2012,2356,2695,gerant,probable,ambiguous,1
2012,2357,3746,gerant,certain,resolved,0
2012,2357,4506,gerant,possible,resolved,1
2012,2358,5121,gerant,certain,resolved,0
2012,2359,4779,gerant,certain,resolved,0
2012,2360,4675,gerant,certain,resolved,0
2012,2362,2759,gerant,certain,resolved,0
2012,2363,5122,gerant,certain,resolved,0
2012,2364,3064,gerant,certain,resolved,0
2012,2365,4189,gerant,certain,resolved,0
2012,2366,4274,administrateur|pdg,certain,resolved,0
2012,2367,3270,unspecified,probable,ambiguous,0
2012,2368,3919,gerant,certain,resolved,0
2012,2368,4163,gerant,probable,resolved,0
2012,2369,3191,gerant,certain,resolved,0
2012,2371,2872,gerant,certain,resolved,0
2012,2372,4109,gerant,certain,resolved,0
2012,2373,3223,gerant,certain,resolved,0
2012,2373,3835,gerant,certain,resolved,0
2012,2374,2597,gerant,certain,resolved,0
2012,2375,4142,gerant,certain,resolved,0
2012,2376,3368,gerant,certain,resolved,0
2012,2378,3516,gerant,certain,resolved,0
2012,2378,4272,commissaire_aux_comptes,certain,resolved,0
2012,2379,3738,commissaire_aux_comptes,certain,resolved,0
2012,2379,4398,commissaire_aux_comptes,certain,resolved,0
2012,2379,4480,commissaire_aux_comptes,certain,resolved,0
2012,2379,4682,gerant,certain,resolved,0
2012,2379,4962,gerant,certain,resolved,0
2012,2379,5432,association_president,certain,ambiguous,0
2012,2380,3791,gerant,certain,ambiguous,0
2012,2381,4243,gerant,certain,resolved,0
2012,2382,3411,gerant,certain,ambiguous,0
2012,2382,4574,gerant,certain,resolved,0
2012,2383,2709,gerant,certain,resolved,0
2012,2384,2903,gerant,certain,resolved,0
2012,2384,3041,gerant,certain,resolved,0
2012,2384,3054,gerant,certain,resolved,0
2012,2384,3431,dg,certain,resolved,0
2012,2384,3644,gerant,certain,resolved,0
2012,2384,3849,gerant,possible,resolved,1
2012,2384,3984,gerant,certain,resolved,0
2012,2384,4531,dg,certain,resolved,0
2012,2384,4904,gerant,certain,resolved,0
2012,2384,4931,gerant,certain,resolved,0
2012,2384,4960,gerant,certain,resolved,0
2012,2384,4989,administrateur,certain,resolved,0
2012,2385,5253,gerant,certain,resolved,0
2012,2386,4445,gerant,certain,resolved,0
2012,2387,4394,cogerant,certain,resolved,0
2012,2388,4881,gerant,certain,resolved,0
2012,2389,4443,gerant,certain,resolved,0
2012,2390,3715,gerant,certain,ambiguous,0
2012,2391,3154,gerant,certain,resolved,0
2012,2392,4055,gerant,certain,resolved,0
2012,2393,3171,gerant,certain,resolved,0
2012,2393,5120,vice_president,certain,ambiguous,0
2012,2394,4204,gerant,certain,resolved,0
2012,2395,3929,gerant,certain,ambiguous,0
2012,2396,2695,gerant,probable,ambiguous,1
2012,2397,3998,gerant,certain,resolved,0
2012,2398,3777,gerant,certain,resolved,0
2012,2398,4381,gerant,certain,resolved,0
2012,2398,4997,president_ca,certain,resolved,0
2012,2398,5192,unspecified,certain,resolved,0
2012,2398,5269,gerant,probable,resolved,1
2012,2398,5304,gerant,certain,resolved,0
2012,2399,3081,gerant,certain,ambiguous,0
2012,2400,4375,gerant,probable,resolved,1
2012,2401,2972,gerant,certain,resolved,0
2012,2402,2791,gerant,certain,resolved,0
2012,2403,3376,gerant,certain,resolved,1
2012,2404,4220,gerant,probable,resolved,0
2012,2406,3383,gerant,certain,resolved,0
2012,2406,5165,gerant,certain,resolved,0
2012,2407,3981,administrateur,certain,ambiguous,0
2012,2408,3993,gerant,certain,resolved,0
2012,2408,5379,gerant,certain,resolved,0
2012,2409,2702,gerant,certain,resolved,0
2012,2409,4274,administrateur,certain,resolved,0
2012,2410,4216,gerant,certain,resolved,0
2012,2410,4686,unspecified,probable,resolved,0
2012,2411,2690,gerant,probable,resolved,1
2012,2411,2695,gerant,probable,resolved,1
2012,2413,2695,gerant,probable,ambiguous,1
2012,2414,3361,gerant,certain,resolved,0
2012,2415,3223,gerant,certain,resolved,0
2012,2415,3224,gerant,certain,resolved,0
2012,2415,3406,gerant,certain,resolved,0
2012,2416,2950,gerant,certain,resolved,0
2012,2417,2774,gerant,certain,resolved,0
2012,2418,2821,gerant,certain,resolved,0
2012,2419,5293,gerant,certain,resolved,0
2012,2420,4139,gerant,certain,resolved,0
2012,2421,4898,gerant,certain,ambiguous,0
2012,2422,3002,unspecified,probable,resolved,1
2012,2423,5127,gerant,certain,resolved,0
2012,2424,4256,gerant,certain,resolved,0
2012,2425,2719,president_ca|representant,certain,resolved,0
2012,2427,4835,commissaire_aux_comptes,certain,resolved,0
2012,2428,4783,cogerant,certain,resolved,0
2012,2429,3845,cogerant,certain,resolved,0
2012,2430,3979,gerant,certain,ambiguous,0
2012,2431,3465,gerant,certain,ambiguous,0
2012,2432,3464,gerant,certain,ambiguous,0
2012,2433,5045,gerant,certain,resolved,0
2012,2435,5485,pdg,certain,ambiguous,0
2012,2436,3963,gerant,certain,ambiguous,0
2012,2437,3165,gerant,certain,resolved,0
2012,2438,4000,pdg,certain,ambiguous,0
2012,2439,4672,gerant,certain,resolved,0
2012,2439,5355,gerant,certain,resolved,0
2012,2439,5364,gerant,certain,resolved,1
2012,2439,5365,gerant,certain,resolved,1
2012,2440,4269,cogerant|dga,certain,resolved,0
2012,2441,5500,treasurer,certain,resolved,0
2012,2442,2930,representant,certain,resolved,0
2012,2443,3574,gerant,certain,resolved,0
2012,2444,4941,dg|gerant|pdg|president_ca,certain,resolved,0
2012,2445,3503,gerant,certain,resolved,0
2012,2446,5397,minister,certain,resolved,0
2012,2447,4380,member|pdg,certain,resolved,0
2012,2448,2717,administrateur|dg|dga,certain,ambiguous,0
2012,2449,4988,gerant,certain,resolved,0
2012,2451,2658,commissaire_aux_comptes,certain,resolved,0
2012,2451,3610,associe,certain,ambiguous,0
2012,2451,5022,commissaire_aux_comptes,certain,resolved,0
2012,2451,5187,commissaire_aux_comptes,certain,ambiguous,0
2012,2452,3987,dga,certain,resolved,0
2012,2453,3987,administrateur|pdg,certain,resolved,0
2012,2455,3147,administrateur_delegue,certain,resolved,0
2012,2456,5086,gerant,certain,resolved,0
2012,2457,3955,administrateur|pdg,certain,resolved,0
2012,2458,4664,gerant,certain,resolved,0
2012,2459,2763,gerant,certain,ambiguous,0
2012,2460,4414,dg,certain,ambiguous,0
2012,2462,3461,pdg,certain,resolved,0
2012,2463,5103,dg,certain,ambiguous,0
2012,2464,5367,cogerant,certain,resolved,0
2012,2465,5367,gerant,certain,resolved,0
2012,2466,4091,gerant,certain,resolved,0
2012,2467,4239,gerant,certain,resolved,0
2012,2468,5241,administrateur,probable,resolved,0
2012,2468,5456,unspecified,certain,ambiguous,0
2012,2469,3332,commissaire_aux_comptes,certain,resolved,0
2012,2470,4849,gerant,certain,ambiguous,0
