issue_uid,collection,language,year,issue,md_url,pdf_url,viewer_url,pdf_size_bytes,http_status,content_type,bytes,sha256,etag_md5,etag_matches_body,n_pages,arabic_char_frac,script_lang,status,local_path,fetched_at,attempts,error
journal-officiel/fr/1972/020,journal-officiel,fr,1972,020,https://ocr.jort.tn/journal-officiel/fr/1972/020.md,https://lake.jort.tn/journal-officiel/fr/1972/020.pdf,https://jort.tn/view/journal-officiel/fr/1972/020,6021713,200,text/markdown; charset=utf-8,255459,f4b57ec8742005edc52dd7b25a02f399f76a4e64b83c68c8a8cf607289e20230,"W/""a035b239d4fe734b7dc7cb792320af3c",False,48,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/020.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/021,journal-officiel,fr,1972,021,https://ocr.jort.tn/journal-officiel/fr/1972/021.md,https://lake.jort.tn/journal-officiel/fr/1972/021.pdf,https://jort.tn/view/journal-officiel/fr/1972/021,1435698,200,text/markdown; charset=utf-8,56758,5fc70c68a8455ddb1ca605b940269eac08204523fa720a0ed493065bbef3a050,"W/""a7cfb887cf7334e8f3f25b9d377875eb",False,12,0.0003,fr,ok,data/raw/journal-officiel/fr/1972/021.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/022,journal-officiel,fr,1972,022,https://ocr.jort.tn/journal-officiel/fr/1972/022.md,https://lake.jort.tn/journal-officiel/fr/1972/022.pdf,https://jort.tn/view/journal-officiel/fr/1972/022,1911106,200,text/markdown; charset=utf-8,78492,9e450a2a97f67a123083750bf3852418bec388cb25d256c7b53dedc287169860,"W/""95f325af4a357561acc1bbea253907d4",False,16,0.0002,fr,ok,data/raw/journal-officiel/fr/1972/022.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/023,journal-officiel,fr,1972,023,https://ocr.jort.tn/journal-officiel/fr/1972/023.md,https://lake.jort.tn/journal-officiel/fr/1972/023.pdf,https://jort.tn/view/journal-officiel/fr/1972/023,3937857,200,text/markdown; charset=utf-8,161504,2ec3d1fbaa07b2058771eaa9caf86729a5bfede16b24488d0d204781530a0dce,"W/""3ad2019e60dba96c79c280b82928fe27",False,32,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/023.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/024,journal-officiel,fr,1972,024,https://ocr.jort.tn/journal-officiel/fr/1972/024.md,https://lake.jort.tn/journal-officiel/fr/1972/024.pdf,https://jort.tn/view/journal-officiel/fr/1972/024,6602190,200,text/markdown; charset=utf-8,277038,8047a0f3d62874ee88293686109caf1f157595ba4f66d6cbf8d8ea8e5ecd1563,"W/""2bc5b1db5b37b229515da78155c036a1",False,52,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/024.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/025,journal-officiel,fr,1972,025,https://ocr.jort.tn/journal-officiel/fr/1972/025.md,https://lake.jort.tn/journal-officiel/fr/1972/025.pdf,https://jort.tn/view/journal-officiel/fr/1972/025,6401717,200,text/markdown; charset=utf-8,265773,61160bb1851c908890c3d3cbfad7fc3022d786002099f247283c1814404147be,"W/""5c09d3332610a89ed69f907cb5bb084a",False,48,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/025.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/026,journal-officiel,fr,1972,026,https://ocr.jort.tn/journal-officiel/fr/1972/026.md,https://lake.jort.tn/journal-officiel/fr/1972/026.pdf,https://jort.tn/view/journal-officiel/fr/1972/026,3961654,200,text/markdown; charset=utf-8,165157,236f1a9a73ad5456de764484bb480ba588c168022f4feebbd538f3a0ea494239,"W/""28f4402c964d918d4e0d7c7aa93b8429",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/1972/026.md,2026-09-12T13:40:28+00:00,1,
journal-officiel/fr/1972/027,journal-officiel,fr,1972,027,https://ocr.jort.tn/journal-officiel/fr/1972/027.md,https://lake.jort.tn/journal-officiel/fr/1972/027.pdf,https://jort.tn/view/journal-officiel/fr/1972/027,6640498,200,text/markdown; charset=utf-8,273531,6dd52930d07af7637073949b24d87a6fcfd564af16d290eb89c4b9fb50d7a8bf,"W/""018ea5e2dc6929b6bfda33c9a95d5573",False,52,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/027.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/028,journal-officiel,fr,1972,028,https://ocr.jort.tn/journal-officiel/fr/1972/028.md,https://lake.jort.tn/journal-officiel/fr/1972/028.pdf,https://jort.tn/view/journal-officiel/fr/1972/028,4842157,200,text/markdown; charset=utf-8,204801,5c1418357ee29cca8bb214a093ccbe8b7f69d1087e17ce02634df94f0756a341,"W/""82778bbde4ad175eed85a32a1a67a129",False,40,0.0,fr,ok,data/raw/journal-officiel/fr/1972/028.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/029,journal-officiel,fr,1972,029,https://ocr.jort.tn/journal-officiel/fr/1972/029.md,https://lake.jort.tn/journal-officiel/fr/1972/029.pdf,https://jort.tn/view/journal-officiel/fr/1972/029,3676019,200,text/markdown; charset=utf-8,153911,a0f5b4b54c1c366e108729258e03e0d0713cd60ddb0e5cff234c47e45c463c6b,"W/""d4ed54be250813945479f6b2053c8282",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/1972/029.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/030,journal-officiel,fr,1972,030,https://ocr.jort.tn/journal-officiel/fr/1972/030.md,https://lake.jort.tn/journal-officiel/fr/1972/030.pdf,https://jort.tn/view/journal-officiel/fr/1972/030,4614050,200,text/markdown; charset=utf-8,193621,897ea4e73fdd57bdb59fbb451a58cbfe26582331305e44aa5c412498c24a96a2,"W/""dfbfdd93a258fd3cf9642ad1e8925d87",False,32,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/030.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/031,journal-officiel,fr,1972,031,https://ocr.jort.tn/journal-officiel/fr/1972/031.md,https://lake.jort.tn/journal-officiel/fr/1972/031.pdf,https://jort.tn/view/journal-officiel/fr/1972/031,3409172,200,text/markdown; charset=utf-8,143322,f7430fcefd28ea324fc5f47d00a7971ada32a2be23aa09c4e963a376062832d3,"W/""5e1c4a2ce37967592c9040b44f01b41b",False,32,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/031.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/032,journal-officiel,fr,1972,032,https://ocr.jort.tn/journal-officiel/fr/1972/032.md,https://lake.jort.tn/journal-officiel/fr/1972/032.pdf,https://jort.tn/view/journal-officiel/fr/1972/032,4477635,200,text/markdown; charset=utf-8,197995,582fe476f4e440b6fbde8163ccc20ee20c9d846927ecd626f21a4bc0df79c018,"W/""964e610e82c7a19bbe1956020e1badac",False,36,0.0,fr,ok,data/raw/journal-officiel/fr/1972/032.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/033,journal-officiel,fr,1972,033,https://ocr.jort.tn/journal-officiel/fr/1972/033.md,https://lake.jort.tn/journal-officiel/fr/1972/033.pdf,https://jort.tn/view/journal-officiel/fr/1972/033,3733239,200,text/markdown; charset=utf-8,190903,df883d2de9632d99360ffe60d9394ef4098ba18f7474274ee3cf2635a48cfbce,"W/""b204a7db7502b23b1cd590a1fe03d19a",False,39,0.0,fr,ok,data/raw/journal-officiel/fr/1972/033.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/034,journal-officiel,fr,1972,034,https://ocr.jort.tn/journal-officiel/fr/1972/034.md,https://lake.jort.tn/journal-officiel/fr/1972/034.pdf,https://jort.tn/view/journal-officiel/fr/1972/034,2859716,200,text/markdown; charset=utf-8,137407,fedc8534d0dd0c182bc4031c59902cb4559176ccb41a0575c9a6b0e3e4b56a36,"W/""5ce9d586449b19a5f4efd293e63c8d0f",False,24,0.0,fr,ok,data/raw/journal-officiel/fr/1972/034.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/035,journal-officiel,fr,1972,035,https://ocr.jort.tn/journal-officiel/fr/1972/035.md,https://lake.jort.tn/journal-officiel/fr/1972/035.pdf,https://jort.tn/view/journal-officiel/fr/1972/035,3798724,200,text/markdown; charset=utf-8,182514,303ae6a299811a71b99d366253c89f5c0dda667397f8b7014f127c9421d9d72a,"W/""446b9c6101fe2cc3dc504989b7f91004",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/1972/035.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/036,journal-officiel,fr,1972,036,https://ocr.jort.tn/journal-officiel/fr/1972/036.md,https://lake.jort.tn/journal-officiel/fr/1972/036.pdf,https://jort.tn/view/journal-officiel/fr/1972/036,2604666,200,text/markdown; charset=utf-8,107935,2dd6bc711b4a91db332e26226c15b730797a25c06f54e04905effd4968bf2e21,"W/""3901483dbad30cbcadd9705bfed7409e",False,24,0.0,fr,ok,data/raw/journal-officiel/fr/1972/036.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/037,journal-officiel,fr,1972,037,https://ocr.jort.tn/journal-officiel/fr/1972/037.md,https://lake.jort.tn/journal-officiel/fr/1972/037.pdf,https://jort.tn/view/journal-officiel/fr/1972/037,2462543,200,text/markdown; charset=utf-8,106736,b2146bf4d67d644b1377fe56fbdc0bcb84aea42051784a97d774bc871da41da8,"W/""8355ffa43db17183af12b7e2c9bae58b",False,20,0.0,fr,ok,data/raw/journal-officiel/fr/1972/037.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/038,journal-officiel,fr,1972,038,https://ocr.jort.tn/journal-officiel/fr/1972/038.md,https://lake.jort.tn/journal-officiel/fr/1972/038.pdf,https://jort.tn/view/journal-officiel/fr/1972/038,5618092,200,text/markdown; charset=utf-8,239150,846f3869454202ba9661c50ecff3ccfa23c1174ef6b37c568be0bc6a3ea0efb5,"W/""f790bb41d710fac0a387af55dc29ccde",False,48,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/038.md,2026-09-12T13:40:29+00:00,1,
journal-officiel/fr/1972/039,journal-officiel,fr,1972,039,https://ocr.jort.tn/journal-officiel/fr/1972/039.md,https://lake.jort.tn/journal-officiel/fr/1972/039.pdf,https://jort.tn/view/journal-officiel/fr/1972/039,4945320,200,text/markdown; charset=utf-8,214204,41eeba8529c905af3c36276304d62a04df259703fc1791b4436b94cf6064acde,"W/""0f97119941d7b8ca30b235580d096c69",False,40,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/039.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/040,journal-officiel,fr,1972,040,https://ocr.jort.tn/journal-officiel/fr/1972/040.md,https://lake.jort.tn/journal-officiel/fr/1972/040.pdf,https://jort.tn/view/journal-officiel/fr/1972/040,5280979,200,text/markdown; charset=utf-8,237295,a2bdcb22ac37194d58fb4844d8e3a89b84fae38c26cb6cef9b71eaf70d1b27da,"W/""209fa4576545bb71d4378ddbd2844489",False,44,0.0,fr,ok,data/raw/journal-officiel/fr/1972/040.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/041,journal-officiel,fr,1972,041,https://ocr.jort.tn/journal-officiel/fr/1972/041.md,https://lake.jort.tn/journal-officiel/fr/1972/041.pdf,https://jort.tn/view/journal-officiel/fr/1972/041,8336982,200,text/markdown; charset=utf-8,355936,257d6c2ca2df103d7c872bdfc55ea74465fa4ff22822394cad46ecfc99ecc66e,"W/""484c6881006a3d232f60c03d329eac08",False,64,0.0,fr,ok,data/raw/journal-officiel/fr/1972/041.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/042,journal-officiel,fr,1972,042,https://ocr.jort.tn/journal-officiel/fr/1972/042.md,https://lake.jort.tn/journal-officiel/fr/1972/042.pdf,https://jort.tn/view/journal-officiel/fr/1972/042,3912775,200,text/markdown; charset=utf-8,169751,0b71515b3bf5ff5682e988306b3901bc3feb9cec09aeb732a42ac368b6ff842b,"W/""226a9cdb598a289ccd5e0c7d6fb2dd19",False,34,0.0,fr,ok,data/raw/journal-officiel/fr/1972/042.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/043,journal-officiel,fr,1972,043,https://ocr.jort.tn/journal-officiel/fr/1972/043.md,https://lake.jort.tn/journal-officiel/fr/1972/043.pdf,https://jort.tn/view/journal-officiel/fr/1972/043,4282163,200,text/markdown; charset=utf-8,188200,feb00082ac5187cc3164c4f3d4b3618d123c8a0dac343e74def199f1883b4c36,"W/""65a998d02f42c4ae0725c91a3bac3021",False,36,0.0,fr,ok,data/raw/journal-officiel/fr/1972/043.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/044,journal-officiel,fr,1972,044,https://ocr.jort.tn/journal-officiel/fr/1972/044.md,https://lake.jort.tn/journal-officiel/fr/1972/044.pdf,https://jort.tn/view/journal-officiel/fr/1972/044,4790276,200,text/markdown; charset=utf-8,209175,a36f6363b4aac5b93f62640bd8e24c2554494e7b4bc7abfa86b1b712ebbf0a3d,"W/""f64f5130ebf79cbe1e328e4ca0f24ec2",False,40,0.0,fr,ok,data/raw/journal-officiel/fr/1972/044.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/045,journal-officiel,fr,1972,045,https://ocr.jort.tn/journal-officiel/fr/1972/045.md,https://lake.jort.tn/journal-officiel/fr/1972/045.pdf,https://jort.tn/view/journal-officiel/fr/1972/045,1314078,200,text/markdown; charset=utf-8,52726,2e9248334fa5434dfcb8e5675a6f3703085a61b1930668fda1d642a0cb9539e9,"W/""834eb81de2f8032839add00d41db2e2d",False,12,0.0,fr,ok,data/raw/journal-officiel/fr/1972/045.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/046,journal-officiel,fr,1972,046,https://ocr.jort.tn/journal-officiel/fr/1972/046.md,https://lake.jort.tn/journal-officiel/fr/1972/046.pdf,https://jort.tn/view/journal-officiel/fr/1972/046,4310118,200,text/markdown; charset=utf-8,183410,35a931963c4b8261223bdc6fd25100dca8f54a4dbc23c81c9f7f9844f101732e,"W/""495d5dc3d9ed710f73da5a99602f873a",False,36,0.0,fr,ok,data/raw/journal-officiel/fr/1972/046.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/047,journal-officiel,fr,1972,047,https://ocr.jort.tn/journal-officiel/fr/1972/047.md,https://lake.jort.tn/journal-officiel/fr/1972/047.pdf,https://jort.tn/view/journal-officiel/fr/1972/047,4933418,200,text/markdown; charset=utf-8,213143,1aa345c64fc9616f26178d2515e19edd1f784cf8c3dd48ef2ef2597de67dfb30,"W/""94aa45c50b5d098f3b1497886a6831ce",False,40,0.0001,fr,ok,data/raw/journal-officiel/fr/1972/047.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/048,journal-officiel,fr,1972,048,https://ocr.jort.tn/journal-officiel/fr/1972/048.md,https://lake.jort.tn/journal-officiel/fr/1972/048.pdf,https://jort.tn/view/journal-officiel/fr/1972/048,5330449,200,text/markdown; charset=utf-8,228505,a3a31223326f90a75f1df4a473874afaa78ded1bd85024be566b17b677a6bb1c,"W/""701c45bb2097940a29aa6a6377327ff8",False,44,0.0,fr,ok,data/raw/journal-officiel/fr/1972/048.md,2026-09-12T13:40:30+00:00,1,
journal-officiel/fr/1972/049,journal-officiel,fr,1972,049,https://ocr.jort.tn/journal-officiel/fr/1972/049.md,https://lake.jort.tn/journal-officiel/fr/1972/049.pdf,https://jort.tn/view/journal-officiel/fr/1972/049,6023313,200,text/markdown; charset=utf-8,256037,db11274469b624805c486aca417e51305fca9d906dece0799a6206a16af696f1,"W/""dbe4f29aff9b83ae29eb641e41b9aad1",False,52,0.0,fr,ok,data/raw/journal-officiel/fr/1972/049.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1972/050,journal-officiel,fr,1972,050,https://ocr.jort.tn/journal-officiel/fr/1972/050.md,https://lake.jort.tn/journal-officiel/fr/1972/050.pdf,https://jort.tn/view/journal-officiel/fr/1972/050,6895961,200,text/markdown; charset=utf-8,299061,b95f2662451971fcf6e73c3426e9466bc4aba71fcbee6b32ab128cf06d7fdc00,"W/""74ae831ab8db9cf191b05efbf0b2d3bf",False,56,0.0,fr,ok,data/raw/journal-officiel/fr/1972/050.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1972/051,journal-officiel,fr,1972,051,https://ocr.jort.tn/journal-officiel/fr/1972/051.md,https://lake.jort.tn/journal-officiel/fr/1972/051.pdf,https://jort.tn/view/journal-officiel/fr/1972/051,4813013,200,text/markdown; charset=utf-8,204647,ba0717c3f302af2211edc514605bf6a0b83f5fa6681c6e77fec55e2558f38683,"W/""06f5ff699d36aa7d3d8a30ea8e607b78",False,44,0.0,fr,ok,data/raw/journal-officiel/fr/1972/051.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1972/052,journal-officiel,fr,1972,052,https://ocr.jort.tn/journal-officiel/fr/1972/052.md,https://lake.jort.tn/journal-officiel/fr/1972/052.pdf,https://jort.tn/view/journal-officiel/fr/1972/052,5409802,200,text/markdown; charset=utf-8,212555,53428e3faf5549e3409c1494828c1b87d2f21eb2bfd57494ef5e95418879fd1c,"W/""10c866b4f6890acafcb9e9d16e0c7bc4",False,56,0.0,fr,ok,data/raw/journal-officiel/fr/1972/052.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/001,journal-officiel,fr,1973,001,https://ocr.jort.tn/journal-officiel/fr/1973/001.md,https://lake.jort.tn/journal-officiel/fr/1973/001.pdf,https://jort.tn/view/journal-officiel/fr/1973/001,10633095,200,text/markdown; charset=utf-8,442968,25606a88c7d5e103e63658c88e4fb633cc9de41aa9f90223371f1d3011ce5a5d,"W/""3278491fb967e99979a8585ff0010d34",False,76,0.0,fr,ok,data/raw/journal-officiel/fr/1973/001.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/002,journal-officiel,fr,1973,002,https://ocr.jort.tn/journal-officiel/fr/1973/002.md,https://lake.jort.tn/journal-officiel/fr/1973/002.pdf,https://jort.tn/view/journal-officiel/fr/1973/002,6540914,200,text/markdown; charset=utf-8,272759,408fc243f0565ff9469ac8db07a02d055e28889da5992e8f385bca94fc597b45,"W/""43539c0a04f2403708f295cd349b015a",False,52,0.0,fr,ok,data/raw/journal-officiel/fr/1973/002.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/003,journal-officiel,fr,1973,003,https://ocr.jort.tn/journal-officiel/fr/1973/003.md,https://lake.jort.tn/journal-officiel/fr/1973/003.pdf,https://jort.tn/view/journal-officiel/fr/1973/003,3513804,200,text/markdown; charset=utf-8,142827,83df157e0edc1a99066d2f0652dcc2b6568f68238929bc32d5e3ca2bfccc91fe,"W/""fcca56b9c3e7f8bb2c1874da02908642",False,28,0.0,fr,ok,data/raw/journal-officiel/fr/1973/003.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/004,journal-officiel,fr,1973,004,https://ocr.jort.tn/journal-officiel/fr/1973/004.md,https://lake.jort.tn/journal-officiel/fr/1973/004.pdf,https://jort.tn/view/journal-officiel/fr/1973/004,3410091,200,text/markdown; charset=utf-8,139105,7934fcb9845d0c51868fe2a1b3e881ed4199c7b631dfaf88230e774123e447e7,"W/""1f176b9e00e6384215b6c313fda23392",False,28,0.0,fr,ok,data/raw/journal-officiel/fr/1973/004.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/005,journal-officiel,fr,1973,005,https://ocr.jort.tn/journal-officiel/fr/1973/005.md,https://lake.jort.tn/journal-officiel/fr/1973/005.pdf,https://jort.tn/view/journal-officiel/fr/1973/005,3770769,200,text/markdown; charset=utf-8,170556,1eb9ea51457f328f77021c2421910cbe68fd3b073c3465901de015563d1abbfe,"W/""54ef6bb0cdb2b14e154ded6b93c9bca3",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/1973/005.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/006,journal-officiel,fr,1973,006,https://ocr.jort.tn/journal-officiel/fr/1973/006.md,https://lake.jort.tn/journal-officiel/fr/1973/006.pdf,https://jort.tn/view/journal-officiel/fr/1973/006,2145910,200,text/markdown; charset=utf-8,92968,9f8876f0f8c110449edac4001dd9afc3cbd587a4afcbaf7916507394b960a053,"W/""26fc049243b8e0e1486bff7ecaf50d3d",False,20,0.0,fr,ok,data/raw/journal-officiel/fr/1973/006.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/007,journal-officiel,fr,1973,007,https://ocr.jort.tn/journal-officiel/fr/1973/007.md,https://lake.jort.tn/journal-officiel/fr/1973/007.pdf,https://jort.tn/view/journal-officiel/fr/1973/007,3583873,200,text/markdown; charset=utf-8,149742,9f0fe612d42ac074d770fd44bd7f73a37ffce3a7b3228c10309da63ba792b8fb,"W/""99222a7de46605796651a7362d049ab5",False,32,0.0,fr,ok,data/raw/journal-officiel/fr/1973/007.md,2026-09-12T13:40:31+00:00,1,
journal-officiel/fr/1973/008,journal-officiel,fr,1973,008,https://ocr.jort.tn/journal-officiel/fr/1973/008.md,https://lake.jort.tn/journal-officiel/fr/1973/008.pdf,https://jort.tn/view/journal-officiel/fr/1973/008,6408499,200,text/markdown; charset=utf-8,265386,d8fbf83226b7698e15ce97437f544c08bfb8c85df3716d4a950bab16898d8dfe,"W/""e73c0dd8f3b9b0f9fcbe91963c114764",False,48,0.0,fr,ok,data/raw/journal-officiel/fr/1973/008.md,2026-09-12T13:40:32+00:00,1,
journal-officiel/fr/1973/009,journal-officiel,fr,1973,009,https://ocr.jort.tn/journal-officiel/fr/1973/009.md,https://lake.jort.tn/journal-officiel/fr/1973/009.pdf,https://jort.tn/view/journal-officiel/fr/1973/009,5007405,200,text/markdown; charset=utf-8,212527,87fbcfb5e34a4c69ee0c8a9253ef440f720719439d5c34e31644ef745aeafc79,"W/""d2d56fd19022289a6c984cf6803503fe",False,40,0.0,fr,ok,data/raw/journal-officiel/fr/1973/009.md,2026-09-12T13:40:32+00:00,1,
journal-officiel/fr/1973/010,journal-officiel,fr,1973,010,https://ocr.jort.tn/journal-officiel/fr/1973/010.md,https://lake.jort.tn/journal-officiel/fr/1973/010.pdf,https://jort.tn/view/journal-officiel/fr/1973/010,7209364,200,text/markdown; charset=utf-8,316005,938a89fd8f2a242c9d51f7eff31922c4a54229fbb3e41d121d5849befa618252,"W/""206536048fc86f7f0c2aa989258b201d",False,56,0.0,fr,ok,data/raw/journal-officiel/fr/1973/010.md,2026-09-12T13:40:32+00:00,1,
journal-officiel/fr/1973/011,journal-officiel,fr,1973,011,https://ocr.jort.tn/journal-officiel/fr/1973/011.md,https://lake.jort.tn/journal-officiel/fr/1973/011.pdf,https://jort.tn/view/journal-officiel/fr/1973/011,6475959,200,text/markdown; charset=utf-8,277537,bc9a6584d7f5903d41282563b3d74657cd6ed7f978bd1b69424f6d17d1a0df44,"W/""e32a6c4f06b9e9e07cce37f8b673b416",False,56,0.0,fr,ok,data/raw/journal-officiel/fr/1973/011.md,2026-09-12T13:40:32+00:00,1,
journal-officiel/fr/1973/012,journal-officiel,fr,1973,012,https://ocr.jort.tn/journal-officiel/fr/1973/012.md,https://lake.jort.tn/journal-officiel/fr/1973/012.pdf,https://jort.tn/view/journal-officiel/fr/1973/012,6630614,200,text/markdown; charset=utf-8,284518,f9706c032f078bce6f5f409618a378ba03c3ce6e7054a05072c05bd3ad44f4c7,"W/""9e54a43e8cb4ee5f9fe874abd8bf14ec",False,52,0.0,fr,ok,data/raw/journal-officiel/fr/1973/012.md,2026-09-12T13:40:32+00:00,1,
journal-officiel/fr/1973/013,journal-officiel,fr,1973,013,https://ocr.jort.tn/journal-officiel/fr/1973/013.md,https://lake.jort.tn/journal-officiel/fr/1973/013.pdf,https://jort.tn/view/journal-officiel/fr/1973/013,3943857,200,text/markdown; charset=utf-8,209642,126c50d0386d366b04f3fb9b296fd09ae06638879e26eebc6706f1223ea21039,"W/""f5af878934ad7910665752dbabd4de8b",False,40,0.0,fr,ok,data/raw/journal-officiel/fr/1973/013.md,2026-09-12T13:40:32+00:00,1,
